Altitude_km,Loss_per_km_kg
0.9139191919191919,0.0
1.8278383838383838,0.0
2.7417575757575756,0.0
3.6556767676767676,0.0
4.56959595959596,0.0
5.483515151515151,0.0
6.397434343434344,0.0
7.311353535353535,0.0
8.225272727272728,0.0
9.13919191919192,0.0
10.05311111111111,0.0
10.967030303030302,0.0
11.880949494949494,0.0
12.794868686868687,0.0
13.708787878787879,0.0
14.62270707070707,0.0
15.536626262626262,0.0
16.450545454545455,0.0
17.364464646464647,0.0
18.27838383838384,0.0
19.19230303030303,0.0
20.10622222222222,0.0
21.020141414141413,0.0
21.934060606060605,0.0
22.847979797979797,0.0
23.761898989898988,0.0
24.675818181818183,0.0
25.589737373737375,0.0
26.503656565656566,0.0
27.417575757575758,0.0
28.33149494949495,0.0
29.24541414141414,0.0
30.159333333333333,0.0
31.073252525252524,0.0
31.987171717171716,0.0
32.90109090909091,0.0
33.8150101010101,0.0
34.728929292929294,0.0
35.642848484848486,0.0
36.55676767676768,0.0
37.47068686868687,0.0
38.38460606060606,0.0
39.29852525252525,0.0
40.21244444444444,0.0
41.126363636363635,0.0
42.04028282828283,0.0
42.95420202020202,0.0
43.86812121212121,0.0
44.7820404040404,0.0
45.69595959595959,0.0
46.609878787878785,0.0
47.523797979797976,0.0
48.43771717171717,0.0
49.351636363636366,0.0
50.26555555555556,0.0
51.17947474747475,0.0
52.09339393939394,0.0
53.00731313131313,0.0
53.921232323232324,0.0
54.835151515151516,0.0
55.74907070707071,0.0
56.6629898989899,0.0
57.57690909090909,0.0
58.49082828282828,0.0
59.404747474747474,0.0
60.318666666666665,0.0
61.23258585858586,0.0
62.14650505050505,0.0
63.06042424242424,0.0
63.97434343434343,0.0
64.88826262626263,0.0
65.80218181818182,0.0
66.71610101010101,0.0
67.6300202020202,0.0
68.5439393939394,0.0
69.45785858585859,0.0
70.37177777777778,0.0
71.28569696969697,0.0
72.19961616161616,0.0
73.11353535353535,0.0
74.02745454545455,0.0
74.94137373737374,0.0
75.85529292929293,0.0
76.76921212121212,0.0
77.68313131313131,0.0
78.5970505050505,0.0
79.5109696969697,0.0
80.42488888888889,0.0
81.33880808080808,0.0
82.25272727272727,0.0
83.16664646464646,0.0
84.08056565656565,0.0
84.99448484848484,0.0
85.90840404040404,0.0
86.82232323232323,0.0
87.73624242424242,0.0
88.65016161616161,0.0
89.5640808080808,0.0
90.478,0.0
