Altitude_km,Loss_per_km_kg
0.9139191919191919,0.0010941886425403886
1.8278383838383838,0.0010941886425403886
2.7417575757575756,0.0
3.6556767676767676,0.0010941886425481632
4.56959595959596,0.0
5.483515151515151,0.001094188642540389
6.397434343434344,0.0
7.311353535353535,0.001094188642540389
8.225272727272728,0.0
9.13919191919192,0.0010941886425481636
10.05311111111111,0.0
10.967030303030302,0.001094188642540389
11.880949494949494,0.0
12.794868686868687,0.0010941886425403868
13.708787878787879,0.0
14.62270707070707,0.0
15.536626262626262,0.0010941886425481636
16.450545454545455,0.0
17.364464646464647,0.001094188642540389
18.27838383838384,0.0
19.19230303030303,0.001094188642540389
20.10622222222222,0.0
21.020141414141413,0.0001083543069215472
21.934060606060605,0.0009858343356266164
22.847979797979797,0.0
23.761898989898988,0.001094188642540389
24.675818181818183,0.0
25.589737373737375,0.001094188642540389
26.503656565656566,0.0010941886425481636
27.417575757575758,0.0
28.33149494949495,0.001094188642540389
29.24541414141414,0.001094188642540389
30.159333333333333,0.0010941886425481636
31.073252525252524,0.001094188642540389
31.987171717171716,0.001094188642540389
32.90109090909091,0.0025429257739355
33.8150101010101,0.0029983711363394884
34.728929292929294,0.0028815067698777087
35.642848484848486,0.003871568753014318
36.55676767676768,0.004524839493673548
37.47068686868687,0.005181435141560103
38.38460606060606,0.007205700495577818
39.29852525252525,0.007655136002246379
40.21244444444444,0.00924132708818008
41.126363636363635,0.011001593816212235
42.04028282828283,0.013033138415642496
42.95420202020202,0.01512828606691609
43.86812121212121,0.016725499641300535
44.7820404040404,0.019924609869838353
45.69595959595959,0.022734711842517536
46.609878787878785,0.025760640031956054
47.523797979797976,0.02830978596891924
48.43771717171717,0.032915674505968065
49.351636363636366,0.03587046483148809
50.26555555555556,0.03974541538443617
51.17947474747475,0.04333677544030586
52.09339393939394,0.04755268331988157
53.00731313131313,0.05167548042228267
53.921232323232324,0.05595865496725253
54.835151515151516,0.05981924098413302
55.74907070707071,0.06495534387297715
56.6629898989899,0.06919681663265541
57.57690909090909,0.0731717837612706
58.49082828282828,0.07854460809226495
59.404747474747474,0.08356750967976456
60.318666666666665,0.08885060414998783
61.23258585858586,0.09354891215585912
62.14650505050505,0.09906053897278881
63.06042424242424,0.10134757637018056
63.97434343434343,0.10587634565123138
64.88826262626263,0.11117648917844523
65.80218181818182,0.1179318325987309
66.71610101010101,0.12535196869174783
67.6300202020202,0.13097594002226084
68.5439393939394,0.13419790675243717
69.45785858585859,0.1365985033298449
70.37177777777778,0.14368872801522373
71.28569696969697,0.1525820225835696
72.19961616161616,0.158045070092752
73.11353535353535,0.15991857569506343
74.02745454545455,0.1644924384594606
74.94137373737374,0.17079206947808445
75.85529292929293,0.17621971737002762
76.76921212121212,0.17765550444264316
77.68313131313131,0.1803714905490584
78.5970505050505,0.18560965746837482
79.5109696969697,0.18719207873166796
80.42488888888889,0.18660483984305862
81.33880808080808,0.18730707465641114
82.25272727272727,0.1865743349587395
83.16664646464646,0.18485617479302033
84.08056565656565,0.1793416604338359
84.99448484848484,0.1748168549028399
85.90840404040404,0.16777195936651784
86.82232323232323,0.15901856604016823
87.73624242424242,0.14514439885283115
88.65016161616161,0.12950032540395282
89.5640808080808,0.10490889804639093
90.478,0.047656876549047586
