Altitude (km)	Objet	Matériau	Mass (kg)
111.985	PLM	drama-HC-AA7075	149.826000
111.945	PLM	drama-HC-AA7075	149.826000
111.905	PLM	drama-HC-AA7075	149.826000
111.865	PLM	drama-HC-AA7075	149.826000
111.825	PLM	drama-HC-AA7075	149.826000
111.785	PLM	drama-HC-AA7075	149.826000
111.744	PLM	drama-HC-AA7075	149.826000
111.704	PLM	drama-HC-AA7075	149.826000
111.663	PLM	drama-HC-AA7075	149.826000
111.622	PLM	drama-HC-AA7075	149.826000
111.581	PLM	drama-HC-AA7075	149.826000
111.540	PLM	drama-HC-AA7075	149.826000
111.499	PLM	drama-HC-AA7075	149.826000
111.458	PLM	drama-HC-AA7075	149.826000
111.417	PLM	drama-HC-AA7075	149.826000
111.375	PLM	drama-HC-AA7075	149.826000
111.334	PLM	drama-HC-AA7075	149.826000
111.292	PLM	drama-HC-AA7075	149.826000
111.250	PLM	drama-HC-AA7075	149.826000
111.209	PLM	drama-HC-AA7075	149.826000
111.167	PLM	drama-HC-AA7075	149.826000
111.125	PLM	drama-HC-AA7075	149.826000
111.082	PLM	drama-HC-AA7075	149.826000
111.040	PLM	drama-HC-AA7075	149.826000
110.998	PLM	drama-HC-AA7075	149.826000
110.955	PLM	drama-HC-AA7075	149.826000
110.912	PLM	drama-HC-AA7075	149.826000
110.870	PLM	drama-HC-AA7075	149.826000
110.827	PLM	drama-HC-AA7075	149.826000
110.784	PLM	drama-HC-AA7075	149.826000
110.741	PLM	drama-HC-AA7075	149.826000
110.697	PLM	drama-HC-AA7075	149.826000
110.654	PLM	drama-HC-AA7075	149.826000
110.611	PLM	drama-HC-AA7075	149.826000
110.567	PLM	drama-HC-AA7075	149.826000
110.523	PLM	drama-HC-AA7075	149.826000
110.480	PLM	drama-HC-AA7075	149.826000
110.436	PLM	drama-HC-AA7075	149.826000
110.392	PLM	drama-HC-AA7075	149.826000
110.348	PLM	drama-HC-AA7075	149.826000
110.303	PLM	drama-HC-AA7075	149.826000
110.259	PLM	drama-HC-AA7075	149.826000
110.215	PLM	drama-HC-AA7075	149.826000
110.170	PLM	drama-HC-AA7075	149.826000
110.125	PLM	drama-HC-AA7075	149.826000
110.080	PLM	drama-HC-AA7075	149.826000
110.035	PLM	drama-HC-AA7075	149.826000
109.990	PLM	drama-HC-AA7075	149.826000
109.945	PLM	drama-HC-AA7075	149.826000
109.900	PLM	drama-HC-AA7075	149.826000
109.855	PLM	drama-HC-AA7075	149.826000
109.809	PLM	drama-HC-AA7075	149.826000
109.764	PLM	drama-HC-AA7075	149.826000
109.718	PLM	drama-HC-AA7075	149.826000
109.672	PLM	drama-HC-AA7075	149.826000
109.626	PLM	drama-HC-AA7075	149.826000
109.580	PLM	drama-HC-AA7075	149.826000
109.534	PLM	drama-HC-AA7075	149.826000
109.487	PLM	drama-HC-AA7075	149.826000
109.441	PLM	drama-HC-AA7075	149.826000
109.394	PLM	drama-HC-AA7075	149.826000
109.348	PLM	drama-HC-AA7075	149.826000
109.301	PLM	drama-HC-AA7075	149.826000
109.254	PLM	drama-HC-AA7075	149.826000
109.207	PLM	drama-HC-AA7075	149.826000
109.160	PLM	drama-HC-AA7075	149.826000
109.113	PLM	drama-HC-AA7075	149.826000
109.065	PLM	drama-HC-AA7075	149.826000
109.018	PLM	drama-HC-AA7075	149.826000
108.970	PLM	drama-HC-AA7075	149.826000
108.923	PLM	drama-HC-AA7075	149.826000
108.875	PLM	drama-HC-AA7075	149.826000
108.827	PLM	drama-HC-AA7075	149.826000
108.779	PLM	drama-HC-AA7075	149.826000
108.731	PLM	drama-HC-AA7075	149.826000
108.683	PLM	drama-HC-AA7075	149.826000
108.634	PLM	drama-HC-AA7075	149.826000
108.586	PLM	drama-HC-AA7075	149.826000
108.537	PLM	drama-HC-AA7075	149.826000
108.488	PLM	drama-HC-AA7075	149.826000
108.439	PLM	drama-HC-AA7075	149.826000
108.390	PLM	drama-HC-AA7075	149.826000
108.341	PLM	drama-HC-AA7075	149.826000
108.292	PLM	drama-HC-AA7075	149.826000
108.243	PLM	drama-HC-AA7075	149.826000
108.193	PLM	drama-HC-AA7075	149.826000
108.144	PLM	drama-HC-AA7075	149.826000
108.094	PLM	drama-HC-AA7075	149.826000
108.044	PLM	drama-HC-AA7075	149.826000
107.994	PLM	drama-HC-AA7075	149.826000
107.944	PLM	drama-HC-AA7075	149.826000
107.894	PLM	drama-HC-AA7075	149.826000
107.844	PLM	drama-HC-AA7075	149.826000
107.793	PLM	drama-HC-AA7075	149.826000
107.743	PLM	drama-HC-AA7075	149.826000
107.692	PLM	drama-HC-AA7075	149.826000
107.641	PLM	drama-HC-AA7075	149.826000
107.591	PLM	drama-HC-AA7075	149.826000
107.540	PLM	drama-HC-AA7075	149.826000
107.488	PLM	drama-HC-AA7075	149.826000
107.437	PLM	drama-HC-AA7075	149.826000
107.386	PLM	drama-HC-AA7075	149.826000
107.334	PLM	drama-HC-AA7075	149.826000
107.283	PLM	drama-HC-AA7075	149.826000
107.231	PLM	drama-HC-AA7075	149.826000
107.179	PLM	drama-HC-AA7075	149.826000
107.127	PLM	drama-HC-AA7075	149.826000
107.075	PLM	drama-HC-AA7075	149.826000
107.023	PLM	drama-HC-AA7075	149.826000
106.971	PLM	drama-HC-AA7075	149.826000
106.918	PLM	drama-HC-AA7075	149.826000
106.866	PLM	drama-HC-AA7075	149.826000
106.813	PLM	drama-HC-AA7075	149.826000
106.760	PLM	drama-HC-AA7075	149.826000
106.707	PLM	drama-HC-AA7075	149.826000
106.654	PLM	drama-HC-AA7075	149.826000
106.601	PLM	drama-HC-AA7075	149.826000
106.548	PLM	drama-HC-AA7075	149.826000
106.495	PLM	drama-HC-AA7075	149.826000
106.441	PLM	drama-HC-AA7075	149.826000
106.387	PLM	drama-HC-AA7075	149.826000
106.334	PLM	drama-HC-AA7075	149.826000
106.280	PLM	drama-HC-AA7075	149.826000
106.226	PLM	drama-HC-AA7075	149.826000
106.172	PLM	drama-HC-AA7075	149.826000
106.117	PLM	drama-HC-AA7075	149.826000
106.063	PLM	drama-HC-AA7075	149.826000
106.008	PLM	drama-HC-AA7075	149.826000
105.954	PLM	drama-HC-AA7075	149.826000
105.899	PLM	drama-HC-AA7075	149.826000
105.844	PLM	drama-HC-AA7075	149.826000
105.789	PLM	drama-HC-AA7075	149.826000
105.734	PLM	drama-HC-AA7075	149.826000
105.679	PLM	drama-HC-AA7075	149.826000
105.624	PLM	drama-HC-AA7075	149.826000
105.568	PLM	drama-HC-AA7075	149.826000
105.512	PLM	drama-HC-AA7075	149.826000
105.457	PLM	drama-HC-AA7075	149.826000
105.401	PLM	drama-HC-AA7075	149.826000
105.345	PLM	drama-HC-AA7075	149.826000
105.289	PLM	drama-HC-AA7075	149.826000
105.233	PLM	drama-HC-AA7075	149.826000
105.176	PLM	drama-HC-AA7075	149.826000
105.120	PLM	drama-HC-AA7075	149.826000
105.063	PLM	drama-HC-AA7075	149.826000
105.006	PLM	drama-HC-AA7075	149.826000
104.950	PLM	drama-HC-AA7075	149.826000
104.893	PLM	drama-HC-AA7075	149.826000
104.836	PLM	drama-HC-AA7075	149.826000
104.778	PLM	drama-HC-AA7075	149.826000
104.721	PLM	drama-HC-AA7075	149.826000
104.664	PLM	drama-HC-AA7075	149.826000
104.606	PLM	drama-HC-AA7075	149.826000
104.548	PLM	drama-HC-AA7075	149.826000
104.490	PLM	drama-HC-AA7075	149.826000
104.432	PLM	drama-HC-AA7075	149.826000
104.374	PLM	drama-HC-AA7075	149.826000
104.316	PLM	drama-HC-AA7075	149.826000
104.258	PLM	drama-HC-AA7075	149.826000
104.199	PLM	drama-HC-AA7075	149.826000
104.141	PLM	drama-HC-AA7075	149.826000
104.082	PLM	drama-HC-AA7075	149.826000
104.023	PLM	drama-HC-AA7075	149.826000
103.964	PLM	drama-HC-AA7075	149.826000
103.905	PLM	drama-HC-AA7075	149.826000
103.846	PLM	drama-HC-AA7075	149.826000
103.786	PLM	drama-HC-AA7075	149.826000
103.727	PLM	drama-HC-AA7075	149.826000
103.667	PLM	drama-HC-AA7075	149.826000
103.607	PLM	drama-HC-AA7075	149.826000
103.547	PLM	drama-HC-AA7075	149.826000
103.487	PLM	drama-HC-AA7075	149.826000
103.427	PLM	drama-HC-AA7075	149.826000
103.367	PLM	drama-HC-AA7075	149.826000
103.307	PLM	drama-HC-AA7075	149.826000
103.246	PLM	drama-HC-AA7075	149.826000
103.185	PLM	drama-HC-AA7075	149.826000
103.125	PLM	drama-HC-AA7075	149.826000
103.064	PLM	drama-HC-AA7075	149.826000
103.003	PLM	drama-HC-AA7075	149.826000
102.941	PLM	drama-HC-AA7075	149.826000
102.880	PLM	drama-HC-AA7075	149.826000
102.819	PLM	drama-HC-AA7075	149.826000
102.757	PLM	drama-HC-AA7075	149.826000
102.695	PLM	drama-HC-AA7075	149.826000
102.634	PLM	drama-HC-AA7075	149.826000
102.572	PLM	drama-HC-AA7075	149.826000
102.509	PLM	drama-HC-AA7075	149.826000
102.447	PLM	drama-HC-AA7075	149.826000
102.385	PLM	drama-HC-AA7075	149.826000
102.322	PLM	drama-HC-AA7075	149.826000
102.260	PLM	drama-HC-AA7075	149.826000
102.197	PLM	drama-HC-AA7075	149.826000
102.134	PLM	drama-HC-AA7075	149.826000
102.071	PLM	drama-HC-AA7075	149.826000
102.008	PLM	drama-HC-AA7075	149.826000
101.945	PLM	drama-HC-AA7075	149.826000
101.881	PLM	drama-HC-AA7075	149.826000
101.817	PLM	drama-HC-AA7075	149.826000
101.754	PLM	drama-HC-AA7075	149.826000
101.690	PLM	drama-HC-AA7075	149.826000
101.626	PLM	drama-HC-AA7075	149.826000
101.562	PLM	drama-HC-AA7075	149.826000
101.498	PLM	drama-HC-AA7075	149.826000
101.433	PLM	drama-HC-AA7075	149.826000
101.369	PLM	drama-HC-AA7075	149.826000
101.304	PLM	drama-HC-AA7075	149.826000
101.239	PLM	drama-HC-AA7075	149.826000
101.174	PLM	drama-HC-AA7075	149.826000
101.109	PLM	drama-HC-AA7075	149.826000
101.044	PLM	drama-HC-AA7075	149.826000
100.979	PLM	drama-HC-AA7075	149.826000
100.913	PLM	drama-HC-AA7075	149.826000
100.847	PLM	drama-HC-AA7075	149.826000
100.782	PLM	drama-HC-AA7075	149.826000
100.716	PLM	drama-HC-AA7075	149.826000
100.650	PLM	drama-HC-AA7075	149.826000
100.584	PLM	drama-HC-AA7075	149.826000
100.517	PLM	drama-HC-AA7075	149.826000
100.451	PLM	drama-HC-AA7075	149.826000
100.384	PLM	drama-HC-AA7075	149.826000
100.317	PLM	drama-HC-AA7075	149.826000
100.250	PLM	drama-HC-AA7075	149.826000
100.183	PLM	drama-HC-AA7075	149.826000
100.116	PLM	drama-HC-AA7075	149.826000
81.212	SADM2-internal	drama-El-Mat	6.791000
81.201	SADM2-internal	drama-El-Mat	6.791000
81.148	SADM2-internal	drama-El-Mat	6.791000
81.032	SADM2-internal	drama-El-Mat	6.791000
80.916	SADM2-internal	drama-El-Mat	6.791000
80.798	SADM2-internal	drama-El-Mat	6.791000
80.681	SADM2-internal	drama-El-Mat	6.791000
80.562	SADM2-internal	drama-El-Mat	6.791000
80.443	SADM2-internal	drama-El-Mat	6.791000
80.324	SADM2-internal	drama-El-Mat	6.791000
80.204	SADM2-internal	drama-El-Mat	6.791000
80.083	SADM2-internal	drama-El-Mat	6.791000
79.962	SADM2-internal	drama-El-Mat	6.791000
79.840	SADM2-internal	drama-El-Mat	6.791000
79.717	SADM2-internal	drama-El-Mat	6.791000
79.594	SADM2-internal	drama-El-Mat	6.791000
79.470	SADM2-internal	drama-El-Mat	6.791000
79.346	SADM2-internal	drama-El-Mat	6.791000
79.221	SADM2-internal	drama-El-Mat	6.791000
79.095	SADM2-internal	drama-El-Mat	6.791000
78.968	SADM2-internal	drama-El-Mat	6.791000
78.841	SADM2-internal	drama-El-Mat	6.791000
78.713	SADM2-internal	drama-El-Mat	6.791000
78.584	SADM2-internal	drama-El-Mat	6.791000
78.455	SADM2-internal	drama-El-Mat	6.791000
78.325	SADM2-internal	drama-El-Mat	6.791000
78.194	SADM2-internal	drama-El-Mat	5.526000
78.062	SADM2-internal	drama-El-Mat	3.795000
77.929	SADM2-internal	drama-El-Mat	2.056000
77.796	SADM2-internal	drama-El-Mat	0.316000
77.664	SADM2-internal	drama-El-Mat	0.000000
76.419	ADCS-TXU	drama-AA7075	2.079000
76.406	ADCS-TXU	drama-AA7075	2.079000
76.347	ADCS-TXU	drama-AA7075	2.079000
76.214	ADCS-TXU	drama-AA7075	2.079000
76.081	ADCS-TXU	drama-AA7075	2.079000
75.947	ADCS-TXU	drama-AA7075	2.079000
75.813	ADCS-TXU	drama-AA7075	2.079000
75.677	ADCS-TXU	drama-AA7075	2.079000
75.542	ADCS-TXU	drama-AA7075	2.079000
75.405	ADCS-TXU	drama-AA7075	2.079000
75.268	ADCS-TXU	drama-AA7075	2.079000
75.130	ADCS-TXU	drama-AA7075	2.079000
74.991	ADCS-TXU	drama-AA7075	2.079000
74.851	ADCS-TXU	drama-AA7075	2.079000
74.711	ADCS-TXU	drama-AA7075	2.079000
74.569	ADCS-TXU	drama-AA7075	2.079000
74.427	ADCS-TXU	drama-AA7075	2.079000
74.284	ADCS-TXU	drama-AA7075	2.079000
74.140	ADCS-TXU	drama-AA7075	2.079000
73.995	ADCS-TXU	drama-AA7075	2.079000
73.848	ADCS-TXU	drama-AA7075	2.079000
73.701	ADCS-TXU	drama-AA7075	2.004000
73.553	ADCS-TXU	drama-AA7075	1.842000
73.404	ADCS-TXU	drama-AA7075	1.681000
73.253	ADCS-TXU	drama-AA7075	1.518000
73.102	ADCS-TXU	drama-AA7075	1.356000
72.949	ADCS-TXU	drama-AA7075	1.193000
72.796	ADCS-TXU	drama-AA7075	1.031000
72.641	ADCS-TXU	drama-AA7075	0.868000
72.485	ADCS-TXU	drama-AA7075	0.707000
72.328	ADCS-TXU	drama-AA7075	0.546000
72.170	ADCS-TXU	drama-AA7075	0.387000
72.012	ADCS-TXU	drama-AA7075	0.229000
71.852	ADCS-TXU	drama-AA7075	0.074000
71.692	ADCS-TXU	drama-AA7075	0.000000
70.694	PCU-internal	drama-El-Mat	3.194000
70.677	PCU-internal	drama-El-Mat	3.194000
70.601	PCU-internal	drama-El-Mat	3.194000
70.431	PCU-internal	drama-El-Mat	3.194000
70.259	PCU-internal	drama-El-Mat	3.194000
70.086	PCU-internal	drama-El-Mat	3.194000
69.912	PCU-internal	drama-El-Mat	3.194000
69.736	PCU-internal	drama-El-Mat	3.194000
69.558	PCU-internal	drama-El-Mat	3.194000
69.379	PCU-internal	drama-El-Mat	1.541000
69.200	PCU-internal	drama-El-Mat	0.000000
90.478	BSP	drama-AA7075	4.050000
90.469	BSP	drama-AA7075	4.050000
90.430	BSP	drama-AA7075	4.050000
90.343	BSP	drama-AA7075	4.050000
90.255	BSP	drama-AA7075	4.050000
90.167	BSP	drama-AA7075	4.050000
90.079	BSP	drama-AA7075	4.050000
89.991	BSP	drama-AA7075	4.050000
89.903	BSP	drama-AA7075	4.050000
89.815	BSP	drama-AA7075	4.050000
89.726	BSP	drama-AA7075	4.050000
89.637	BSP	drama-AA7075	4.050000
89.548	BSP	drama-AA7075	4.050000
89.459	BSP	drama-AA7075	4.050000
89.369	BSP	drama-AA7075	4.050000
89.280	BSP	drama-AA7075	4.050000
89.190	BSP	drama-AA7075	4.050000
89.100	BSP	drama-AA7075	4.050000
89.009	BSP	drama-AA7075	4.050000
88.919	BSP	drama-AA7075	4.050000
88.828	BSP	drama-AA7075	4.050000
88.737	BSP	drama-AA7075	4.050000
88.646	BSP	drama-AA7075	4.050000
88.554	BSP	drama-AA7075	4.050000
88.462	BSP	drama-AA7075	4.050000
88.370	BSP	drama-AA7075	4.050000
88.278	BSP	drama-AA7075	4.050000
88.186	BSP	drama-AA7075	4.050000
88.093	BSP	drama-AA7075	4.050000
88.000	BSP	drama-AA7075	4.050000
87.907	BSP	drama-AA7075	4.050000
87.813	BSP	drama-AA7075	4.050000
87.720	BSP	drama-AA7075	4.050000
87.625	BSP	drama-AA7075	4.050000
87.531	BSP	drama-AA7075	4.050000
87.437	BSP	drama-AA7075	4.050000
87.342	BSP	drama-AA7075	4.050000
87.247	BSP	drama-AA7075	4.050000
87.151	BSP	drama-AA7075	4.050000
87.055	BSP	drama-AA7075	4.050000
86.959	BSP	drama-AA7075	4.050000
86.863	BSP	drama-AA7075	4.050000
86.767	BSP	drama-AA7075	4.050000
86.670	BSP	drama-AA7075	4.050000
86.572	BSP	drama-AA7075	4.050000
86.475	BSP	drama-AA7075	4.050000
86.377	BSP	drama-AA7075	4.050000
86.279	BSP	drama-AA7075	4.050000
86.180	BSP	drama-AA7075	4.050000
86.082	BSP	drama-AA7075	4.050000
85.982	BSP	drama-AA7075	4.050000
85.883	BSP	drama-AA7075	4.050000
85.783	BSP	drama-AA7075	4.050000
85.683	BSP	drama-AA7075	4.050000
85.582	BSP	drama-AA7075	4.050000
85.481	BSP	drama-AA7075	4.050000
85.380	BSP	drama-AA7075	4.050000
85.279	BSP	drama-AA7075	4.050000
85.177	BSP	drama-AA7075	4.050000
85.074	BSP	drama-AA7075	4.050000
84.971	BSP	drama-AA7075	4.050000
84.868	BSP	drama-AA7075	4.050000
84.765	BSP	drama-AA7075	4.006000
84.661	BSP	drama-AA7075	3.882000
84.557	BSP	drama-AA7075	3.758000
84.452	BSP	drama-AA7075	3.632000
84.347	BSP	drama-AA7075	3.505000
84.241	BSP	drama-AA7075	3.377000
84.135	BSP	drama-AA7075	3.248000
84.029	BSP	drama-AA7075	3.118000
83.922	BSP	drama-AA7075	2.987000
83.815	BSP	drama-AA7075	2.854000
83.707	BSP	drama-AA7075	2.721000
83.599	BSP	drama-AA7075	2.586000
83.490	BSP	drama-AA7075	2.450000
83.381	BSP	drama-AA7075	2.313000
83.272	BSP	drama-AA7075	2.174000
83.162	BSP	drama-AA7075	2.035000
83.051	BSP	drama-AA7075	1.895000
82.940	BSP	drama-AA7075	1.753000
82.829	BSP	drama-AA7075	1.610000
82.717	BSP	drama-AA7075	1.466000
82.605	BSP	drama-AA7075	1.321000
82.492	BSP	drama-AA7075	1.175000
82.378	BSP	drama-AA7075	1.028000
82.264	BSP	drama-AA7075	0.880000
82.150	BSP	drama-AA7075	0.730000
82.034	BSP	drama-AA7075	0.580000
81.919	BSP	drama-AA7075	0.428000
81.802	BSP	drama-AA7075	0.276000
81.686	BSP	drama-AA7075	0.122000
81.568	BSP	drama-AA7075	0.000000
90.478	Battery1	drama-AA7075	3.771000
90.469	Battery1	drama-AA7075	3.771000
90.430	Battery1	drama-AA7075	3.771000
90.342	Battery1	drama-AA7075	3.771000
90.255	Battery1	drama-AA7075	3.771000
90.167	Battery1	drama-AA7075	3.771000
90.079	Battery1	drama-AA7075	3.771000
89.991	Battery1	drama-AA7075	3.771000
89.903	Battery1	drama-AA7075	3.771000
89.815	Battery1	drama-AA7075	3.771000
89.726	Battery1	drama-AA7075	3.771000
89.637	Battery1	drama-AA7075	3.771000
89.548	Battery1	drama-AA7075	3.771000
89.459	Battery1	drama-AA7075	3.771000
89.369	Battery1	drama-AA7075	3.771000
89.280	Battery1	drama-AA7075	3.771000
89.190	Battery1	drama-AA7075	3.771000
89.100	Battery1	drama-AA7075	3.771000
89.009	Battery1	drama-AA7075	3.771000
88.919	Battery1	drama-AA7075	3.771000
88.828	Battery1	drama-AA7075	3.771000
88.737	Battery1	drama-AA7075	3.771000
88.646	Battery1	drama-AA7075	3.771000
88.555	Battery1	drama-AA7075	3.771000
88.464	Battery1	drama-AA7075	3.771000
88.372	Battery1	drama-AA7075	3.771000
88.280	Battery1	drama-AA7075	3.771000
88.188	Battery1	drama-AA7075	3.771000
88.096	Battery1	drama-AA7075	3.771000
88.003	Battery1	drama-AA7075	3.771000
87.910	Battery1	drama-AA7075	3.771000
87.817	Battery1	drama-AA7075	3.771000
87.724	Battery1	drama-AA7075	3.771000
87.631	Battery1	drama-AA7075	3.771000
87.537	Battery1	drama-AA7075	3.771000
87.443	Battery1	drama-AA7075	3.771000
87.349	Battery1	drama-AA7075	3.771000
87.255	Battery1	drama-AA7075	3.771000
87.161	Battery1	drama-AA7075	3.771000
87.066	Battery1	drama-AA7075	3.771000
86.971	Battery1	drama-AA7075	3.771000
86.876	Battery1	drama-AA7075	3.771000
86.780	Battery1	drama-AA7075	3.771000
86.685	Battery1	drama-AA7075	3.771000
86.589	Battery1	drama-AA7075	3.771000
86.493	Battery1	drama-AA7075	3.771000
86.397	Battery1	drama-AA7075	3.771000
86.300	Battery1	drama-AA7075	3.771000
86.203	Battery1	drama-AA7075	3.771000
86.106	Battery1	drama-AA7075	3.771000
86.009	Battery1	drama-AA7075	3.771000
85.911	Battery1	drama-AA7075	3.771000
85.814	Battery1	drama-AA7075	3.771000
85.716	Battery1	drama-AA7075	3.771000
85.618	Battery1	drama-AA7075	3.771000
85.519	Battery1	drama-AA7075	3.771000
85.420	Battery1	drama-AA7075	3.771000
85.321	Battery1	drama-AA7075	3.771000
85.222	Battery1	drama-AA7075	3.771000
85.123	Battery1	drama-AA7075	3.771000
85.023	Battery1	drama-AA7075	3.700000
84.923	Battery1	drama-AA7075	3.579000
84.823	Battery1	drama-AA7075	3.458000
84.722	Battery1	drama-AA7075	3.336000
84.622	Battery1	drama-AA7075	3.212000
84.521	Battery1	drama-AA7075	3.087000
84.419	Battery1	drama-AA7075	2.961000
84.318	Battery1	drama-AA7075	2.834000
84.216	Battery1	drama-AA7075	2.705000
84.114	Battery1	drama-AA7075	2.576000
84.011	Battery1	drama-AA7075	2.445000
83.909	Battery1	drama-AA7075	2.313000
83.806	Battery1	drama-AA7075	2.180000
83.703	Battery1	drama-AA7075	2.045000
83.599	Battery1	drama-AA7075	1.909000
83.496	Battery1	drama-AA7075	1.772000
83.391	Battery1	drama-AA7075	1.634000
83.287	Battery1	drama-AA7075	1.495000
83.183	Battery1	drama-AA7075	1.354000
83.078	Battery1	drama-AA7075	1.212000
82.972	Battery1	drama-AA7075	1.069000
82.867	Battery1	drama-AA7075	0.924000
82.761	Battery1	drama-AA7075	0.778000
82.655	Battery1	drama-AA7075	0.631000
82.549	Battery1	drama-AA7075	0.483000
82.442	Battery1	drama-AA7075	0.333000
82.335	Battery1	drama-AA7075	0.182000
82.228	Battery1	drama-AA7075	0.030000
82.120	Battery1	drama-AA7075	0.000000
90.478	RWheel1	drama-A316	6.620000
90.469	RWheel1	drama-A316	6.620000
90.430	RWheel1	drama-A316	6.620000
90.342	RWheel1	drama-A316	6.620000
90.255	RWheel1	drama-A316	6.620000
90.167	RWheel1	drama-A316	6.620000
90.079	RWheel1	drama-A316	6.620000
89.991	RWheel1	drama-A316	6.620000
89.903	RWheel1	drama-A316	6.620000
89.815	RWheel1	drama-A316	6.620000
89.726	RWheel1	drama-A316	6.620000
89.637	RWheel1	drama-A316	6.620000
89.548	RWheel1	drama-A316	6.620000
89.459	RWheel1	drama-A316	6.620000
89.369	RWheel1	drama-A316	6.620000
89.280	RWheel1	drama-A316	6.620000
89.190	RWheel1	drama-A316	6.620000
89.100	RWheel1	drama-A316	6.620000
89.009	RWheel1	drama-A316	6.620000
88.919	RWheel1	drama-A316	6.620000
88.828	RWheel1	drama-A316	6.620000
88.737	RWheel1	drama-A316	6.620000
88.646	RWheel1	drama-A316	6.620000
88.554	RWheel1	drama-A316	6.620000
88.463	RWheel1	drama-A316	6.620000
88.371	RWheel1	drama-A316	6.620000
88.279	RWheel1	drama-A316	6.620000
88.186	RWheel1	drama-A316	6.620000
88.093	RWheel1	drama-A316	6.620000
88.001	RWheel1	drama-A316	6.620000
87.907	RWheel1	drama-A316	6.620000
87.814	RWheel1	drama-A316	6.620000
87.720	RWheel1	drama-A316	6.620000
87.626	RWheel1	drama-A316	6.620000
87.532	RWheel1	drama-A316	6.620000
87.438	RWheel1	drama-A316	6.620000
87.343	RWheel1	drama-A316	6.620000
87.248	RWheel1	drama-A316	6.620000
87.153	RWheel1	drama-A316	6.620000
87.057	RWheel1	drama-A316	6.620000
86.962	RWheel1	drama-A316	6.620000
86.866	RWheel1	drama-A316	6.620000
86.769	RWheel1	drama-A316	6.620000
86.672	RWheel1	drama-A316	6.620000
86.576	RWheel1	drama-A316	6.620000
86.478	RWheel1	drama-A316	6.620000
86.381	RWheel1	drama-A316	6.620000
86.283	RWheel1	drama-A316	6.620000
86.185	RWheel1	drama-A316	6.620000
86.086	RWheel1	drama-A316	6.620000
85.987	RWheel1	drama-A316	6.620000
85.888	RWheel1	drama-A316	6.620000
85.789	RWheel1	drama-A316	6.620000
85.689	RWheel1	drama-A316	6.620000
85.589	RWheel1	drama-A316	6.620000
85.489	RWheel1	drama-A316	6.620000
85.388	RWheel1	drama-A316	6.620000
85.287	RWheel1	drama-A316	6.620000
85.185	RWheel1	drama-A316	6.620000
85.083	RWheel1	drama-A316	6.620000
84.981	RWheel1	drama-A316	6.620000
84.879	RWheel1	drama-A316	6.620000
84.776	RWheel1	drama-A316	6.620000
84.673	RWheel1	drama-A316	6.620000
84.569	RWheel1	drama-A316	6.620000
84.465	RWheel1	drama-A316	6.620000
84.361	RWheel1	drama-A316	6.620000
84.256	RWheel1	drama-A316	6.620000
84.151	RWheel1	drama-A316	6.620000
84.045	RWheel1	drama-A316	6.620000
83.939	RWheel1	drama-A316	6.620000
83.833	RWheel1	drama-A316	6.620000
83.726	RWheel1	drama-A316	6.620000
83.619	RWheel1	drama-A316	6.620000
83.512	RWheel1	drama-A316	6.620000
83.404	RWheel1	drama-A316	6.620000
83.295	RWheel1	drama-A316	6.620000
83.186	RWheel1	drama-A316	6.620000
83.077	RWheel1	drama-A316	6.620000
82.967	RWheel1	drama-A316	6.620000
82.857	RWheel1	drama-A316	6.620000
82.746	RWheel1	drama-A316	6.620000
82.635	RWheel1	drama-A316	6.620000
82.524	RWheel1	drama-A316	6.620000
82.412	RWheel1	drama-A316	6.620000
82.299	RWheel1	drama-A316	6.620000
82.186	RWheel1	drama-A316	6.620000
82.073	RWheel1	drama-A316	6.620000
81.959	RWheel1	drama-A316	6.620000
81.844	RWheel1	drama-A316	6.620000
81.729	RWheel1	drama-A316	6.620000
81.614	RWheel1	drama-A316	6.620000
81.498	RWheel1	drama-A316	6.620000
81.381	RWheel1	drama-A316	6.620000
81.264	RWheel1	drama-A316	6.620000
81.146	RWheel1	drama-A316	6.620000
81.028	RWheel1	drama-A316	6.620000
80.909	RWheel1	drama-A316	6.620000
80.790	RWheel1	drama-A316	6.620000
80.670	RWheel1	drama-A316	6.620000
80.550	RWheel1	drama-A316	6.620000
80.429	RWheel1	drama-A316	6.620000
80.307	RWheel1	drama-A316	6.620000
80.185	RWheel1	drama-A316	6.620000
80.062	RWheel1	drama-A316	6.620000
79.939	RWheel1	drama-A316	6.620000
79.815	RWheel1	drama-A316	6.620000
79.690	RWheel1	drama-A316	6.620000
79.565	RWheel1	drama-A316	6.620000
79.439	RWheel1	drama-A316	6.620000
79.312	RWheel1	drama-A316	6.620000
79.185	RWheel1	drama-A316	6.620000
79.057	RWheel1	drama-A316	6.620000
78.928	RWheel1	drama-A316	6.620000
78.799	RWheel1	drama-A316	6.620000
78.669	RWheel1	drama-A316	6.620000
78.538	RWheel1	drama-A316	6.620000
78.407	RWheel1	drama-A316	6.620000
78.274	RWheel1	drama-A316	6.620000
78.141	RWheel1	drama-A316	6.620000
78.008	RWheel1	drama-A316	6.620000
77.873	RWheel1	drama-A316	6.620000
77.738	RWheel1	drama-A316	6.620000
77.602	RWheel1	drama-A316	6.620000
77.465	RWheel1	drama-A316	6.620000
77.328	RWheel1	drama-A316	6.620000
77.190	RWheel1	drama-A316	6.620000
77.050	RWheel1	drama-A316	6.620000
