#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.1.5 ) ----
#                                      ESA 2018
#
#                         final state of demising objects
#-------------------------------------------------------------------------------
# Filename      : demiseData.txt
# RunID         : sara
# Content       : This file lists the demising objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   941.750          70.687     70.117    179.554            6.616         7178.161      1.215      0.000      0.000    0.00286   22.40533  5cd3572a-3218-4658-8521-d9804ced1e9f  RTU
   938.750          71.201     70.276    179.522            6.999         7160.446      1.515      0.000      0.000    0.00327   23.75939  d7bd5c03-f80b-461b-8af7-657d9b05204d  SARP-3
   947.750          69.651     69.810    179.614            5.358         7212.457      2.188      0.000      0.000    0.00194   18.15664  636de29e-d481-433b-81dd-49c440d46a45  SAR-Rx
   935.750          71.702     70.509    179.474            6.253         7134.485      1.177      0.000      0.000    0.00491   21.38941  0aa8a2c0-ec39-42e6-8da8-bc6cc699c606  ASCATRFU1
   935.750          71.702     70.509    179.474            6.253         7134.485      1.177      0.000      0.000    0.00491   21.38941  47f10662-ff1d-49f1-a914-6c3ea10deb35  ASCATRFU2
   938.750          71.200     70.279    179.522            6.966         7160.085      1.204      0.000      0.000    0.00357   23.64873  a53c29ba-6b71-4132-8edf-b7039bd44ad2  IASI-DPS
   938.750          71.202     70.274    179.523            7.022         7160.722      1.132      0.000      0.000    0.00338   23.83618  da26e55e-0c11-45ad-8d3d-66652dd3723e  IASI-IMS
   933.750          72.021     70.623    179.450            6.563         7121.714      2.657      0.000      0.000    0.00482   22.44000  689791a9-de13-4150-8f6a-c50e8cb6905a  DPU-SEM
   941.750          70.694     70.093    179.559            6.895         7180.861      1.365      0.000      0.000    0.00220   23.33504  8f88f259-d6cf-4443-9cd6-698aef3f1114  PCU
   943.750          70.354     69.964    179.585            6.891         7195.227      1.905      0.000      0.000    0.00231   23.27037  ec89d4c6-20df-4070-b733-9f1552d41c7e  TCU
   945.750          70.003     69.846    179.608            6.793         7208.433      1.458      0.000      0.000    0.00219   22.89085  04515579-e5af-4cce-9bd7-ef29afced2c5  SSR
   940.750          70.858     70.180    179.542            6.618         7171.112      1.131      0.000      0.000    0.00306   22.43747  bbc60374-ca13-4662-867d-3772cca49cf8  NIU
   938.750          71.199     70.279    179.522            6.977         7160.164      1.496      0.000      0.000    0.00324   23.68517  46bd662e-534d-4e92-a802-86a723e35b28  ADCS-RPU
   935.750          71.692     70.485    179.479            6.804         7137.157      2.440      0.000      0.000    0.00404   23.18427  42ac1896-26e7-4c09-a918-9352b410a3d4  ADCS-TXU
   937.750          71.369     70.379    179.501            6.389         7148.961      1.195      0.000      0.000    0.00434   21.77211  87b8b918-9136-4203-8607-2a5c00b784eb  GRAS-GEU
   932.750          72.174     70.663    179.441            7.002         7117.245      1.581      0.000      0.000    0.00543   23.90634  8078c3b2-2ac0-46a1-9d10-533e9ee10349  ASCATDPU1
   932.750          72.174     70.663    179.441            7.002         7117.245      1.581      0.000      0.000    0.00543   23.90634  321236b2-de49-48ed-ba93-5fa72bcea46d  ASCATDPU2
