#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.1.5 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : sara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   830.955          84.598     77.487    176.981            6.927         6354.068      1.207      0.000      0.000    0.01401   25.31695  4254dead-e5a1-4bbf-b2be-57fa9dcc73f6  MAC-Y
   829.650          84.596     77.614    176.904            7.133         6339.769      2.008      0.000      0.000    0.03904   25.90561  85e4120f-9a7e-46f5-8a03-355a94c85ec0  OBA
   831.650          84.386     77.481    176.984            6.988         6354.784      0.974      0.000      0.000    0.03598   25.40033  75609b55-cff8-434a-aca2-2286e023e527  TRSP1
   831.650          84.386     77.481    176.984            6.988         6354.784      0.974      0.000      0.000    0.03598   25.40033  845a4f95-f1ee-4f2c-a7ce-083967544b8b  TRSP2
   877.650          79.046     74.396    178.400            6.762         6700.221      1.755      0.000      0.000    0.01254   23.93500  ba953c16-e673-4025-a7f3-c6ad8e7b1de0  Gyrosbl
   816.650          85.963     78.491    176.334            7.054         6241.268      1.223      0.000      0.000    0.02694   25.82066  24b0df56-c1f7-4133-ada3-356713a3920d  STD1
   816.650          85.963     78.491    176.334            7.054         6241.268      1.223      0.000      0.000    0.02694   25.82066  84d8e60a-8888-4008-98ee-97f86e72405d  STD2
   830.650          84.470     77.552    176.942            7.098         6346.768      2.003      0.000      0.000    0.04796   25.76786  93c8d32a-05c4-44be-84f6-521d2fe6cda2  SSD1
   830.650          84.470     77.552    176.942            7.098         6346.768      2.003      0.000      0.000    0.04796   25.76786  cfb2351a-41cc-4000-8a6d-1bd21ea75eb1  SSD2
   831.650          84.364     77.487    176.980            6.880         6354.036      2.009      0.000      0.000    0.04640   25.03554  32a385c5-fe74-4c27-bcd0-f11c244a3638  SAsupp1
   831.650          84.364     77.487    176.980            6.880         6354.036      2.009      0.000      0.000    0.04640   25.03554  15061893-d082-46d0-bfda-0777e9cd0ebc  SAsupp2
   831.650          84.364     77.487    176.980            6.880         6354.036      2.009      0.000      0.000    0.04640   25.03554  3cd65933-bcc4-4e9a-ae62-e9c48afdf238  SAsupp3
   831.650          84.364     77.487    176.980            6.880         6354.036      2.009      0.000      0.000    0.04640   25.03554  1bb09c4b-c061-4ba0-8900-1ee88609ede4  SAsupp4
   831.650          84.364     77.487    176.980            6.880         6354.036      2.009      0.000      0.000    0.04640   25.03554  39749846-e097-4e76-b0de-6e1934ced5f0  SAsupp5
   831.650          84.364     77.487    176.980            6.880         6354.036      2.009      0.000      0.000    0.04640   25.03554  1139e837-8fe7-4a02-a6b7-7be05f1d3a53  SAsupp6
   831.650          84.364     77.487    176.980            6.880         6354.036      2.009      0.000      0.000    0.04640   25.03554  82a9c3bc-6493-40b4-aea1-a7997396f57c  SAsupp7
   831.650          84.364     77.487    176.980            6.880         6354.036      2.009      0.000      0.000    0.04640   25.03554  34af697a-77e1-4fdc-93b8-9b7edeccbaaf  SAsupp8
   831.650          84.364     77.487    176.980            6.880         6354.036      2.009      0.000      0.000    0.04640   25.03554  c4c64e60-9830-4407-9f39-fb29e90abddc  SAsupp9
   831.650          84.364     77.487    176.980            6.880         6354.036      2.009      0.000      0.000    0.04640   25.03554  a748a114-0bd6-4b09-9c66-730036cf0273  SAsupp10
   831.650          84.364     77.487    176.980            6.880         6354.036      2.009      0.000      0.000    0.04640   25.03554  5514313f-1f38-4432-820b-fca6c0a61cbb  SAsupp11
   831.650          84.364     77.487    176.980            6.880         6354.036      2.009      0.000      0.000    0.04640   25.03554  d1f2759f-ad69-4ebf-b09f-811bd8e7c78b  SAsupp12
   792.650          88.352     80.099    175.003            6.853         6060.229     14.085      0.000      0.000    0.01889   25.14635  2afd9118-73c5-4eb7-b615-abb3049cce51  Ribpanel1
   792.650          88.352     80.099    175.003            6.853         6060.229     14.085      0.000      0.000    0.01889   25.14635  e301daf6-984d-4020-b332-fc6d013ef4e7  Ribpanel2
   792.650          88.352     80.099    175.003            6.853         6060.229     14.085      0.000      0.000    0.01889   25.14635  f2f7d933-69ea-453b-9b26-741165e6ac9c  Ribpanel3
   792.650          88.352     80.099    175.003            6.853         6060.229     14.085      0.000      0.000    0.01889   25.14635  73442745-d90c-4efb-8b10-a300252b6cfe  Ribpanel4
   792.650          88.352     80.099    175.003            6.853         6060.229     14.085      0.000      0.000    0.01889   25.14635  2d1ff1e5-d89d-41ec-9b30-c8806caa1207  Ribpanel5
  3393.070           6.403     72.683    178.287            0.010         6916.975      3.321      0.000      0.000    0.00000    0.01687  7f59d1ba-8c20-48f8-822b-0987db6bca9c  BatFloor
   832.650          84.169     77.459    176.996            6.519         6357.176      0.688      0.000      0.000    0.00939   23.70596  90350550-8915-4d5e-b55c-e9e1debb8f7f  IntRing
   879.295          78.513     74.375    178.407            5.626         6702.571      0.579      0.000      0.000    0.00411   20.00131  8973f917-99c6-4f74-9548-8e41755684bf  PropStr
   889.200          77.740     73.598    178.670            7.257         6789.501      1.676      0.000      0.000    0.00464   25.42496  7390f3ec-208d-4a38-aa7a-e203f648538b  RSJD-Internal
   881.623          78.757     74.094    178.507            6.772         6734.012      1.467      0.000      0.000    0.00728   24.05858  32c03fa3-4d0d-4221-b830-9f6c97bbc5c3  EIU-Internal
   851.200          82.243     76.160    177.677            7.178         6502.789      2.639      0.000      0.000    0.02475   25.73061  785b4d34-1621-4dc9-bd0a-3b3eb1b98309  SADME-internal
   868.200          80.345     74.999    178.175            7.370         6632.868      1.049      0.000      0.000    0.01243   26.14615  2b85a500-7e7f-4bc4-b0d9-2b5d1d15a099  CCU-internal
   874.200          79.653     74.591    178.330            7.328         6678.493      1.164      0.000      0.000    0.01076   25.93040  0311edf9-aed6-4e1b-b434-a28e63dccd64  BSP-internal
   864.200          80.781     75.273    178.066            7.355         6602.169      1.697      0.000      0.000    0.01877   26.15179  8468837b-aeb0-4b68-bb12-fb2c1a45eb52  EDR-internal
   872.200          79.836     74.736    178.276            7.253         6662.241      1.299      0.000      0.000    0.01202   25.69976  a75549bb-2a65-47e2-b257-1605baf8266e  EPRM-internal
   853.200          82.105     76.000    177.751            7.469         6520.734      2.822      0.000      0.000    0.02898   26.72553  99fe0dcd-1415-4a0a-b3eb-40dd782d6f7a  BEG1-internal
   853.200          82.105     76.000    177.751            7.469         6520.734      2.822      0.000      0.000    0.02898   26.72553  2f01df0a-6250-4783-bcf0-6852a4ec65b7  BEG2-internal
   853.200          82.105     76.000    177.751            7.469         6520.734      2.822      0.000      0.000    0.02898   26.72553  c26cfc5a-02ff-49ee-aa2d-62a4d1b6e949  BEG3-internal
   853.200          82.105     76.000    177.751            7.469         6520.734      2.822      0.000      0.000    0.02898   26.72553  8b5848e9-8173-4940-9a74-480116198686  BEG4-internal
   873.200          79.770     74.658    178.305            7.350         6670.976      1.123      0.000      0.000    0.01177   26.01460  355d25f9-3965-425f-9261-2577f7f8cb4c  T4S-internal
   885.200          78.263     73.860    178.585            7.286         6760.158      1.104      0.000      0.000    0.00678   25.59755  967318a7-0d40-4515-a24b-3278d606c16c  EAIM-internal
   889.200          77.786     73.588    178.673            7.307         6790.551      1.049      0.000      0.000    0.00535   25.60426  40e2ffab-db50-4f10-af07-844ac3cd46d1  SADM1_internal
   891.200          77.664     73.430    178.724            7.271         6808.298      1.269      0.000      0.000    0.00761   25.51740  bd3ebba8-c7d0-464c-b530-c81afac9f233  SADM2-internal
   941.200          71.272     70.048    179.569            6.795         7185.871      1.275      0.000      0.000    0.00302   23.17305  092a8729-ea6f-4341-a697-bbcb2fedb72e  Battery1-Internal
   941.200          71.272     70.048    179.569            6.795         7185.871      1.275      0.000      0.000    0.00302   23.17305  2daf3368-c544-439c-bd01-e97e76d03b91  Battery2-Internal
   941.200          71.272     70.048    179.569            6.795         7185.871      1.275      0.000      0.000    0.00302   23.17305  8ca2420a-587c-4058-b976-660e8f862553  Battery3-Internal
   941.200          71.272     70.048    179.569            6.795         7185.871      1.275      0.000      0.000    0.00302   23.17305  c0a7c5f8-3291-44a2-9800-1dee3192821d  Battery4-Internal
   941.200          71.272     70.048    179.569            6.795         7185.871      1.275      0.000      0.000    0.00302   23.17305  0eae4992-9c4c-4b3c-831c-dc7092eb896e  Battery5-Internal
   915.387          74.783     71.793    179.180            6.382         6991.106      1.456      0.000      0.000    0.01843   22.28079  82d55923-d2af-4bc8-8582-080753d6bbcb  MHS-DBU
   923.047          73.688     71.319    179.295            5.983         7044.070      2.852      0.000      0.000    0.00419   20.73538  1f773a8b-636a-4de4-a9e3-a8750a5df2da  ASCATSSP1
