#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.1.5 ) ----
#                                      ESA 2018
#
#                         final state of demising objects
#-------------------------------------------------------------------------------
# Filename      : demiseData.txt
# RunID         : PySara
# Content       : This file lists the demising objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1639.550          99.234      5.686   -125.924            7.334        11849.757      0.827      0.000      0.000    0.01186   26.52279  ac1d6f23-bede-4c15-9e4b-b7dab4e649d2  SolarP
  1746.100          93.024      6.720   -119.051            7.319        12619.049      0.851      0.000      0.000    0.01033   27.44102  4430b541-1512-4ce1-8d43-c641d490e577  SVM
  1860.650          83.706      7.700   -111.706            7.086        13437.462      1.655      0.000      0.000    0.01297   25.76462  3cecd9af-b84c-463a-9918-027600ab7a28  RSJD
  1856.650          84.086      7.668   -111.962            7.100        13408.978      1.218      0.000      0.000    0.01976   25.88419  fd99f765-a3fa-468b-bcd5-016d167f3fbf  EIU
  1841.650          85.219      7.541   -112.973            6.863        13296.569      2.662      0.000      0.000    0.04205   25.22427  64b02e72-4243-475a-a0f7-8c6fa719a799  SADME
  1848.650          84.767      7.602   -112.488            7.063        13350.557      1.109      0.000      0.000    0.02702   25.87133  f1c16680-da40-4038-85b6-afd9b8962bbf  CCU
  1850.650          84.634      7.619   -112.351            7.097        13365.806      1.217      0.000      0.000    0.02556   25.96925  68243c07-bf67-48dd-a108-e7887f700348  BSP
  1847.650          84.789      7.593   -112.562            7.033        13342.278      1.824      0.000      0.000    0.03748   25.76269  4e7a4b59-cee7-44f5-ae91-a119ddf2194d  EDR
  1851.650          84.457      7.626   -112.298            7.053        13371.613      1.362      0.000      0.000    0.02678   25.78032  6d068f8c-42c1-4e67-8a34-0e2d5d014c75  EPRM
  1837.650          85.779      7.512   -113.195            7.075        13271.875      3.047      0.000      0.000    0.05459   26.08129  f120bce6-ee18-485a-95c4-14304c34293c  BEG1
  1837.650          85.779      7.512   -113.195            7.075        13271.875      3.047      0.000      0.000    0.05459   26.08129  4c87b281-88d9-47ea-ba35-3c43a092e79b  BEG2
  1837.650          85.779      7.512   -113.195            7.075        13271.875      3.047      0.000      0.000    0.05459   26.08129  ff0691b0-9eec-427c-aca7-0945f2dbf535  BEG3
  1837.650          85.779      7.512   -113.195            7.075        13271.875      3.047      0.000      0.000    0.05459   26.08129  fe133580-a71f-4b46-ac90-7df387aa120d  BEG4
  1849.650          84.725      7.611   -112.415            7.098        13358.630      1.189      0.000      0.000    0.02777   25.98910  d5048910-9fae-46a6-bc06-68f2fe96939e  T4S
  1858.650          83.873      7.683   -111.837            7.086        13422.923      1.124      0.000      0.000    0.01776   25.79627  049e68a2-6063-4a2e-b6f1-5aa39107fb56  EAIM
  1859.650          83.831      7.692   -111.766            7.107        13430.842      1.061      0.000      0.000    0.01510   25.86228  f7acf7c6-ccd2-4fc7-a596-8e3599a1dcc5  SADM1
  1854.650          84.404      7.654   -112.072            7.168        13396.753      1.311      0.000      0.000    0.02372   26.18780  5feabfca-0490-48e9-91dc-79fdc5a134a5  SADM2
  1846.650          85.338      7.593   -112.559            7.263        13342.656      1.345      0.000      0.000    0.02866   26.69511  1ad2f9ff-fe8a-46ef-a8f9-205220abdfe0  Battery1
  1846.650          85.338      7.593   -112.559            7.263        13342.656      1.345      0.000      0.000    0.02866   26.69511  5f1e2153-5905-45f9-a31e-e6178b321fa2  Battery2
  1846.650          85.338      7.593   -112.559            7.263        13342.656      1.345      0.000      0.000    0.02866   26.69511  d62ffb09-5716-42d4-9382-65e4c7f6ab3a  Battery3
  1846.650          85.338      7.593   -112.559            7.263        13342.656      1.345      0.000      0.000    0.02866   26.69511  5650f82c-a8f5-4122-9599-3bc5b665f544  Battery4
  1846.650          85.338      7.593   -112.559            7.263        13342.656      1.345      0.000      0.000    0.02866   26.69511  add9fe66-608e-4d9e-8747-8ace1c56ec7e  Battery5
  1756.650          92.315      6.817   -118.369            7.316        12695.146      0.836      0.000      0.000    0.01301   27.46292  cd3cda18-3bf2-43c8-87a7-f735aa44d164  IFring
  1883.200          81.818      7.881   -110.218            7.172        13602.806      1.340      0.000      0.000    0.00283   25.72023  a8c52bba-8078-4fb0-94fe-07d876624d0a  PLM
  1923.750          77.078      8.174   -107.690            6.700        13883.386      1.364      0.000      0.000    0.01112   23.20634  4493b82b-537f-484f-a043-f11b7218cd9a  MHS-MPU
  1918.750          77.736      8.140   -107.994            6.800        13849.748      1.652      0.000      0.000    0.01462   23.66048  dc87ebbf-2446-4c40-82dd-b8ddb8f1792f  ASCATEPC1
  1918.750          77.736      8.140   -107.994            6.800        13849.748      1.652      0.000      0.000    0.01462   23.66048  920c5867-100c-49f7-9a2c-7ed8aabaa7d7  ASCATEPC2
  1926.750          76.668      8.194   -107.512            6.610        13903.110      1.249      0.000      0.000    0.00909   22.83600  83dad51f-37d0-4124-9403-f580da4ebf8a  PMC1
  1926.750          76.668      8.194   -107.512            6.610        13903.110      1.249      0.000      0.000    0.00909   22.83600  a261a43f-3462-49fe-84c0-84b2b962f6cc  PMC2
  1930.750          76.128      8.223   -107.257            6.678        13931.387      1.568      0.000      0.000    0.00700   22.98685  37f2a36b-037c-4601-9860-d38c96cfe837  PDU1
  1930.750          76.128      8.223   -107.257            6.678        13931.387      1.568      0.000      0.000    0.00700   22.98685  ac05789d-ceab-4104-872c-4ee319af1a22  PDU2
  1928.750          76.390      8.208   -107.393            6.561        13916.362      1.215      0.000      0.000    0.00757   22.62767  0e4d15da-49b2-41fa-98b0-a5585fd78673  RTU
  1925.750          76.826      8.190   -107.554            6.810        13898.478      1.515      0.000      0.000    0.00858   23.54400  ea1ec5f4-71bd-4969-a2c3-09fede1031de  SARP-3
  1933.750          75.653      8.237   -107.127            5.922        13945.810      2.191      0.000      0.000    0.00532   20.39508  7e04c61e-3319-481b-af18-815f518ca060  SAR-Rx
  1921.750          77.334      8.158   -107.836            6.257        13867.271      1.180      0.000      0.000    0.01292   21.77746  7b23cf75-49aa-4269-b7bf-5e9d45bc1f5f  ASCATRFU1
  1921.750          77.334      8.158   -107.836            6.257        13867.271      1.180      0.000      0.000    0.01292   21.77746  ca777b00-e3d2-4e6c-8afa-c1257614e57c  ASCATRFU2
  1925.750          76.822      8.189   -107.557            6.784        13898.143      1.207      0.000      0.000    0.00935   23.45425  793e2de2-3c73-4ec5-9159-6715937b7cbe  IASI-DPS
  1925.750          76.828      8.190   -107.552            6.826        13898.690      1.134      0.000      0.000    0.00887   23.59704  48e437f7-524f-4623-953b-871dd238a6a6  IASI-IMS
  1919.750          77.600      8.145   -107.949            6.489        13854.676      2.667      0.000      0.000    0.01264   22.58731  bd7f8fe5-b32a-460c-b396-4790d4115078  DPU-SEM
  1929.750          76.274      8.216   -107.314            6.726        13925.128      1.365      0.000      0.000    0.00572   23.17222  ec290029-8b8b-41f1-84b5-0156600c4465  PCU
  1931.750          76.001      8.230   -107.188            6.735        13939.064      1.903      0.000      0.000    0.00604   23.16239  5730fc2c-e436-4d0d-8aff-7db103d50d08  TCU
  1932.750          75.854      8.237   -107.130            6.707        13945.504      1.458      0.000      0.000    0.00590   23.04729  d83a9294-4d46-4254-ace5-ff9fae05622a  SSR
  1927.750          76.527      8.201   -107.456            6.542        13909.392      1.134      0.000      0.000    0.00807   22.58509  e2f95e2d-87da-419c-9e0a-23294d603d7d  NIU
  1925.750          76.823      8.189   -107.556            6.797        13898.272      1.499      0.000      0.000    0.00849   23.49644  6be146fd-6b3d-48d2-8140-ddc02a7b864d  ADCS-RPU
  1921.750          77.342      8.160   -107.815            6.692        13869.538      2.451      0.000      0.000    0.01068   23.22538  7f55c236-864e-40ed-87fc-4a26da0a0229  ADCS-TXU
  1923.750          77.068      8.172   -107.707            6.438        13881.496      1.194      0.000      0.000    0.01153   22.32463  3e3557b4-6663-48e9-990d-b3153e71579a  GRAS-GEU
  1918.750          77.738      8.140   -107.992            6.809        13849.905      1.589      0.000      0.000    0.01418   23.68875  50b225ea-27a3-4948-ba7e-9eb0aaa2833f  ASCATDPU1
  1918.750          77.738      8.140   -107.992            6.809        13849.905      1.589      0.000      0.000    0.01418   23.68875  52086079-11dd-4ba5-86f1-ac04d0947720  ASCATDPU2
