Altitude (km)	Objet	Matériau	Mass (kg)
18.493	SheWallY1	drama-HC-AA7075	2.475000
18.449	SheWallY1	drama-HC-AA7075	2.475000
18.406	SheWallY1	drama-HC-AA7075	2.475000
18.362	SheWallY1	drama-HC-AA7075	2.475000
18.319	SheWallY1	drama-HC-AA7075	2.475000
18.276	SheWallY1	drama-HC-AA7075	2.475000
18.234	SheWallY1	drama-HC-AA7075	2.475000
18.191	SheWallY1	drama-HC-AA7075	2.475000
18.148	SheWallY1	drama-HC-AA7075	2.475000
18.106	SheWallY1	drama-HC-AA7075	2.475000
18.063	SheWallY1	drama-HC-AA7075	2.475000
18.021	SheWallY1	drama-HC-AA7075	2.475000
17.979	SheWallY1	drama-HC-AA7075	2.475000
17.937	SheWallY1	drama-HC-AA7075	2.475000
17.895	SheWallY1	drama-HC-AA7075	2.475000
17.853	SheWallY1	drama-HC-AA7075	2.475000
17.812	SheWallY1	drama-HC-AA7075	2.475000
17.770	SheWallY1	drama-HC-AA7075	2.475000
17.729	SheWallY1	drama-HC-AA7075	2.475000
17.687	SheWallY1	drama-HC-AA7075	2.475000
17.646	SheWallY1	drama-HC-AA7075	2.475000
17.605	SheWallY1	drama-HC-AA7075	2.475000
17.564	SheWallY1	drama-HC-AA7075	2.475000
17.523	SheWallY1	drama-HC-AA7075	2.475000
17.482	SheWallY1	drama-HC-AA7075	2.475000
17.442	SheWallY1	drama-HC-AA7075	2.475000
17.401	SheWallY1	drama-HC-AA7075	2.475000
17.361	SheWallY1	drama-HC-AA7075	2.475000
17.320	SheWallY1	drama-HC-AA7075	2.475000
17.280	SheWallY1	drama-HC-AA7075	2.475000
17.240	SheWallY1	drama-HC-AA7075	2.475000
17.200	SheWallY1	drama-HC-AA7075	2.475000
17.160	SheWallY1	drama-HC-AA7075	2.475000
17.120	SheWallY1	drama-HC-AA7075	2.475000
17.081	SheWallY1	drama-HC-AA7075	2.475000
17.041	SheWallY1	drama-HC-AA7075	2.475000
17.002	SheWallY1	drama-HC-AA7075	2.475000
16.962	SheWallY1	drama-HC-AA7075	2.475000
16.923	SheWallY1	drama-HC-AA7075	2.475000
16.884	SheWallY1	drama-HC-AA7075	2.475000
16.845	SheWallY1	drama-HC-AA7075	2.475000
16.806	SheWallY1	drama-HC-AA7075	2.475000
16.767	SheWallY1	drama-HC-AA7075	2.475000
16.728	SheWallY1	drama-HC-AA7075	2.475000
16.690	SheWallY1	drama-HC-AA7075	2.475000
16.651	SheWallY1	drama-HC-AA7075	2.475000
16.613	SheWallY1	drama-HC-AA7075	2.475000
16.574	SheWallY1	drama-HC-AA7075	2.475000
16.536	SheWallY1	drama-HC-AA7075	2.475000
16.498	SheWallY1	drama-HC-AA7075	2.475000
16.460	SheWallY1	drama-HC-AA7075	2.475000
16.422	SheWallY1	drama-HC-AA7075	2.475000
16.384	SheWallY1	drama-HC-AA7075	2.475000
16.346	SheWallY1	drama-HC-AA7075	2.475000
16.308	SheWallY1	drama-HC-AA7075	2.475000
16.270	SheWallY1	drama-HC-AA7075	2.475000
16.233	SheWallY1	drama-HC-AA7075	2.475000
16.196	SheWallY1	drama-HC-AA7075	2.475000
16.158	SheWallY1	drama-HC-AA7075	2.475000
16.121	SheWallY1	drama-HC-AA7075	2.475000
16.084	SheWallY1	drama-HC-AA7075	2.475000
16.047	SheWallY1	drama-HC-AA7075	2.475000
16.010	SheWallY1	drama-HC-AA7075	2.475000
15.973	SheWallY1	drama-HC-AA7075	2.475000
15.936	SheWallY1	drama-HC-AA7075	2.475000
15.899	SheWallY1	drama-HC-AA7075	2.475000
15.863	SheWallY1	drama-HC-AA7075	2.475000
15.826	SheWallY1	drama-HC-AA7075	2.475000
15.790	SheWallY1	drama-HC-AA7075	2.475000
15.753	SheWallY1	drama-HC-AA7075	2.475000
15.717	SheWallY1	drama-HC-AA7075	2.475000
15.681	SheWallY1	drama-HC-AA7075	2.475000
15.645	SheWallY1	drama-HC-AA7075	2.475000
15.609	SheWallY1	drama-HC-AA7075	2.475000
15.573	SheWallY1	drama-HC-AA7075	2.475000
15.537	SheWallY1	drama-HC-AA7075	2.475000
15.501	SheWallY1	drama-HC-AA7075	2.475000
15.465	SheWallY1	drama-HC-AA7075	2.475000
15.430	SheWallY1	drama-HC-AA7075	2.475000
15.394	SheWallY1	drama-HC-AA7075	2.475000
15.359	SheWallY1	drama-HC-AA7075	2.475000
15.323	SheWallY1	drama-HC-AA7075	2.475000
15.288	SheWallY1	drama-HC-AA7075	2.475000
15.253	SheWallY1	drama-HC-AA7075	2.475000
15.218	SheWallY1	drama-HC-AA7075	2.475000
15.183	SheWallY1	drama-HC-AA7075	2.475000
15.148	SheWallY1	drama-HC-AA7075	2.475000
15.113	SheWallY1	drama-HC-AA7075	2.475000
15.078	SheWallY1	drama-HC-AA7075	2.475000
15.043	SheWallY1	drama-HC-AA7075	2.475000
15.008	SheWallY1	drama-HC-AA7075	2.475000
14.974	SheWallY1	drama-HC-AA7075	2.475000
14.939	SheWallY1	drama-HC-AA7075	2.475000
14.905	SheWallY1	drama-HC-AA7075	2.475000
14.871	SheWallY1	drama-HC-AA7075	2.475000
14.836	SheWallY1	drama-HC-AA7075	2.475000
14.802	SheWallY1	drama-HC-AA7075	2.475000
14.768	SheWallY1	drama-HC-AA7075	2.475000
14.734	SheWallY1	drama-HC-AA7075	2.475000
14.700	SheWallY1	drama-HC-AA7075	2.475000
14.666	SheWallY1	drama-HC-AA7075	2.475000
14.632	SheWallY1	drama-HC-AA7075	2.475000
14.599	SheWallY1	drama-HC-AA7075	2.475000
14.565	SheWallY1	drama-HC-AA7075	2.475000
14.531	SheWallY1	drama-HC-AA7075	2.475000
14.498	SheWallY1	drama-HC-AA7075	2.475000
14.464	SheWallY1	drama-HC-AA7075	2.475000
14.431	SheWallY1	drama-HC-AA7075	2.475000
14.398	SheWallY1	drama-HC-AA7075	2.475000
14.364	SheWallY1	drama-HC-AA7075	2.475000
14.331	SheWallY1	drama-HC-AA7075	2.475000
14.298	SheWallY1	drama-HC-AA7075	2.475000
14.265	SheWallY1	drama-HC-AA7075	2.475000
14.232	SheWallY1	drama-HC-AA7075	2.475000
14.199	SheWallY1	drama-HC-AA7075	2.475000
14.167	SheWallY1	drama-HC-AA7075	2.475000
14.134	SheWallY1	drama-HC-AA7075	2.475000
14.101	SheWallY1	drama-HC-AA7075	2.475000
14.069	SheWallY1	drama-HC-AA7075	2.475000
14.036	SheWallY1	drama-HC-AA7075	2.475000
14.004	SheWallY1	drama-HC-AA7075	2.475000
13.971	SheWallY1	drama-HC-AA7075	2.475000
13.939	SheWallY1	drama-HC-AA7075	2.475000
13.907	SheWallY1	drama-HC-AA7075	2.475000
13.875	SheWallY1	drama-HC-AA7075	2.475000
13.843	SheWallY1	drama-HC-AA7075	2.475000
13.811	SheWallY1	drama-HC-AA7075	2.475000
13.779	SheWallY1	drama-HC-AA7075	2.475000
13.747	SheWallY1	drama-HC-AA7075	2.475000
13.715	SheWallY1	drama-HC-AA7075	2.475000
13.683	SheWallY1	drama-HC-AA7075	2.475000
13.651	SheWallY1	drama-HC-AA7075	2.475000
13.620	SheWallY1	drama-HC-AA7075	2.475000
13.588	SheWallY1	drama-HC-AA7075	2.475000
13.557	SheWallY1	drama-HC-AA7075	2.475000
13.525	SheWallY1	drama-HC-AA7075	2.475000
13.494	SheWallY1	drama-HC-AA7075	2.475000
13.463	SheWallY1	drama-HC-AA7075	2.475000
13.432	SheWallY1	drama-HC-AA7075	2.475000
13.400	SheWallY1	drama-HC-AA7075	2.475000
13.369	SheWallY1	drama-HC-AA7075	2.475000
13.338	SheWallY1	drama-HC-AA7075	2.475000
13.307	SheWallY1	drama-HC-AA7075	2.475000
13.276	SheWallY1	drama-HC-AA7075	2.475000
13.246	SheWallY1	drama-HC-AA7075	2.475000
13.215	SheWallY1	drama-HC-AA7075	2.475000
13.184	SheWallY1	drama-HC-AA7075	2.475000
13.153	SheWallY1	drama-HC-AA7075	2.475000
13.123	SheWallY1	drama-HC-AA7075	2.475000
13.092	SheWallY1	drama-HC-AA7075	2.475000
13.062	SheWallY1	drama-HC-AA7075	2.475000
13.032	SheWallY1	drama-HC-AA7075	2.475000
13.001	SheWallY1	drama-HC-AA7075	2.475000
12.971	SheWallY1	drama-HC-AA7075	2.475000
12.941	SheWallY1	drama-HC-AA7075	2.475000
12.911	SheWallY1	drama-HC-AA7075	2.475000
12.881	SheWallY1	drama-HC-AA7075	2.475000
12.851	SheWallY1	drama-HC-AA7075	2.475000
12.821	SheWallY1	drama-HC-AA7075	2.475000
12.791	SheWallY1	drama-HC-AA7075	2.475000
12.761	SheWallY1	drama-HC-AA7075	2.475000
12.731	SheWallY1	drama-HC-AA7075	2.475000
12.701	SheWallY1	drama-HC-AA7075	2.475000
12.672	SheWallY1	drama-HC-AA7075	2.475000
12.642	SheWallY1	drama-HC-AA7075	2.475000
12.613	SheWallY1	drama-HC-AA7075	2.475000
12.583	SheWallY1	drama-HC-AA7075	2.475000
12.554	SheWallY1	drama-HC-AA7075	2.475000
12.524	SheWallY1	drama-HC-AA7075	2.475000
12.495	SheWallY1	drama-HC-AA7075	2.475000
12.466	SheWallY1	drama-HC-AA7075	2.475000
12.437	SheWallY1	drama-HC-AA7075	2.475000
12.408	SheWallY1	drama-HC-AA7075	2.475000
12.378	SheWallY1	drama-HC-AA7075	2.475000
12.349	SheWallY1	drama-HC-AA7075	2.475000
12.321	SheWallY1	drama-HC-AA7075	2.475000
12.292	SheWallY1	drama-HC-AA7075	2.475000
12.263	SheWallY1	drama-HC-AA7075	2.475000
12.234	SheWallY1	drama-HC-AA7075	2.475000
12.205	SheWallY1	drama-HC-AA7075	2.475000
12.177	SheWallY1	drama-HC-AA7075	2.475000
12.148	SheWallY1	drama-HC-AA7075	2.475000
12.120	SheWallY1	drama-HC-AA7075	2.475000
12.091	SheWallY1	drama-HC-AA7075	2.475000
12.063	SheWallY1	drama-HC-AA7075	2.475000
12.034	SheWallY1	drama-HC-AA7075	2.475000
12.006	SheWallY1	drama-HC-AA7075	2.475000
11.978	SheWallY1	drama-HC-AA7075	2.475000
11.950	SheWallY1	drama-HC-AA7075	2.475000
11.921	SheWallY1	drama-HC-AA7075	2.475000
11.893	SheWallY1	drama-HC-AA7075	2.475000
11.865	SheWallY1	drama-HC-AA7075	2.475000
11.837	SheWallY1	drama-HC-AA7075	2.475000
11.809	SheWallY1	drama-HC-AA7075	2.475000
11.782	SheWallY1	drama-HC-AA7075	2.475000
11.754	SheWallY1	drama-HC-AA7075	2.475000
11.726	SheWallY1	drama-HC-AA7075	2.475000
11.698	SheWallY1	drama-HC-AA7075	2.475000
11.671	SheWallY1	drama-HC-AA7075	2.475000
11.643	SheWallY1	drama-HC-AA7075	2.475000
11.615	SheWallY1	drama-HC-AA7075	2.475000
11.588	SheWallY1	drama-HC-AA7075	2.475000
11.561	SheWallY1	drama-HC-AA7075	2.475000
11.533	SheWallY1	drama-HC-AA7075	2.475000
11.506	SheWallY1	drama-HC-AA7075	2.475000
11.479	SheWallY1	drama-HC-AA7075	2.475000
11.451	SheWallY1	drama-HC-AA7075	2.475000
11.424	SheWallY1	drama-HC-AA7075	2.475000
11.397	SheWallY1	drama-HC-AA7075	2.475000
11.370	SheWallY1	drama-HC-AA7075	2.475000
11.343	SheWallY1	drama-HC-AA7075	2.475000
11.316	SheWallY1	drama-HC-AA7075	2.475000
11.289	SheWallY1	drama-HC-AA7075	2.475000
11.262	SheWallY1	drama-HC-AA7075	2.475000
11.236	SheWallY1	drama-HC-AA7075	2.475000
11.209	SheWallY1	drama-HC-AA7075	2.475000
11.182	SheWallY1	drama-HC-AA7075	2.475000
11.155	SheWallY1	drama-HC-AA7075	2.475000
11.129	SheWallY1	drama-HC-AA7075	2.475000
11.102	SheWallY1	drama-HC-AA7075	2.475000
11.076	SheWallY1	drama-HC-AA7075	2.475000
11.049	SheWallY1	drama-HC-AA7075	2.475000
11.023	SheWallY1	drama-HC-AA7075	2.475000
10.997	SheWallY1	drama-HC-AA7075	2.475000
10.970	SheWallY1	drama-HC-AA7075	2.475000
10.944	SheWallY1	drama-HC-AA7075	2.475000
10.918	SheWallY1	drama-HC-AA7075	2.475000
10.892	SheWallY1	drama-HC-AA7075	2.475000
10.866	SheWallY1	drama-HC-AA7075	2.475000
10.840	SheWallY1	drama-HC-AA7075	2.475000
10.814	SheWallY1	drama-HC-AA7075	2.475000
10.788	SheWallY1	drama-HC-AA7075	2.475000
10.762	SheWallY1	drama-HC-AA7075	2.475000
10.736	SheWallY1	drama-HC-AA7075	2.475000
10.710	SheWallY1	drama-HC-AA7075	2.475000
10.684	SheWallY1	drama-HC-AA7075	2.475000
10.658	SheWallY1	drama-HC-AA7075	2.475000
10.632	SheWallY1	drama-HC-AA7075	2.475000
10.607	SheWallY1	drama-HC-AA7075	2.475000
10.581	SheWallY1	drama-HC-AA7075	2.475000
10.555	SheWallY1	drama-HC-AA7075	2.475000
10.530	SheWallY1	drama-HC-AA7075	2.475000
10.504	SheWallY1	drama-HC-AA7075	2.475000
10.479	SheWallY1	drama-HC-AA7075	2.475000
10.453	SheWallY1	drama-HC-AA7075	2.475000
10.428	SheWallY1	drama-HC-AA7075	2.475000
10.402	SheWallY1	drama-HC-AA7075	2.475000
10.377	SheWallY1	drama-HC-AA7075	2.475000
10.352	SheWallY1	drama-HC-AA7075	2.475000
10.326	SheWallY1	drama-HC-AA7075	2.475000
10.301	SheWallY1	drama-HC-AA7075	2.475000
10.276	SheWallY1	drama-HC-AA7075	2.475000
10.251	SheWallY1	drama-HC-AA7075	2.475000
10.226	SheWallY1	drama-HC-AA7075	2.475000
10.201	SheWallY1	drama-HC-AA7075	2.475000
10.176	SheWallY1	drama-HC-AA7075	2.475000
10.151	SheWallY1	drama-HC-AA7075	2.475000
10.126	SheWallY1	drama-HC-AA7075	2.475000
10.101	SheWallY1	drama-HC-AA7075	2.475000
10.076	SheWallY1	drama-HC-AA7075	2.475000
10.051	SheWallY1	drama-HC-AA7075	2.475000
10.026	SheWallY1	drama-HC-AA7075	2.475000
10.001	SheWallY1	drama-HC-AA7075	2.475000
9.977	SheWallY1	drama-HC-AA7075	2.475000
9.952	SheWallY1	drama-HC-AA7075	2.475000
9.927	SheWallY1	drama-HC-AA7075	2.475000
9.903	SheWallY1	drama-HC-AA7075	2.475000
9.878	SheWallY1	drama-HC-AA7075	2.475000
9.853	SheWallY1	drama-HC-AA7075	2.475000
9.829	SheWallY1	drama-HC-AA7075	2.475000
9.805	SheWallY1	drama-HC-AA7075	2.475000
9.780	SheWallY1	drama-HC-AA7075	2.475000
9.756	SheWallY1	drama-HC-AA7075	2.475000
9.731	SheWallY1	drama-HC-AA7075	2.475000
9.707	SheWallY1	drama-HC-AA7075	2.475000
9.683	SheWallY1	drama-HC-AA7075	2.475000
9.658	SheWallY1	drama-HC-AA7075	2.475000
9.634	SheWallY1	drama-HC-AA7075	2.475000
9.610	SheWallY1	drama-HC-AA7075	2.475000
9.586	SheWallY1	drama-HC-AA7075	2.475000
9.562	SheWallY1	drama-HC-AA7075	2.475000
9.538	SheWallY1	drama-HC-AA7075	2.475000
9.514	SheWallY1	drama-HC-AA7075	2.475000
9.490	SheWallY1	drama-HC-AA7075	2.475000
9.466	SheWallY1	drama-HC-AA7075	2.475000
9.442	SheWallY1	drama-HC-AA7075	2.475000
9.418	SheWallY1	drama-HC-AA7075	2.475000
9.394	SheWallY1	drama-HC-AA7075	2.475000
9.370	SheWallY1	drama-HC-AA7075	2.475000
9.347	SheWallY1	drama-HC-AA7075	2.475000
9.323	SheWallY1	drama-HC-AA7075	2.475000
9.299	SheWallY1	drama-HC-AA7075	2.475000
9.275	SheWallY1	drama-HC-AA7075	2.475000
9.252	SheWallY1	drama-HC-AA7075	2.475000
9.228	SheWallY1	drama-HC-AA7075	2.475000
9.205	SheWallY1	drama-HC-AA7075	2.475000
9.181	SheWallY1	drama-HC-AA7075	2.475000
9.158	SheWallY1	drama-HC-AA7075	2.475000
9.134	SheWallY1	drama-HC-AA7075	2.475000
9.111	SheWallY1	drama-HC-AA7075	2.475000
9.087	SheWallY1	drama-HC-AA7075	2.475000
9.064	SheWallY1	drama-HC-AA7075	2.475000
9.041	SheWallY1	drama-HC-AA7075	2.475000
9.017	SheWallY1	drama-HC-AA7075	2.475000
8.994	SheWallY1	drama-HC-AA7075	2.475000
8.971	SheWallY1	drama-HC-AA7075	2.475000
8.948	SheWallY1	drama-HC-AA7075	2.475000
8.925	SheWallY1	drama-HC-AA7075	2.475000
8.902	SheWallY1	drama-HC-AA7075	2.475000
8.879	SheWallY1	drama-HC-AA7075	2.475000
8.856	SheWallY1	drama-HC-AA7075	2.475000
8.833	SheWallY1	drama-HC-AA7075	2.475000
8.810	SheWallY1	drama-HC-AA7075	2.475000
8.787	SheWallY1	drama-HC-AA7075	2.475000
8.764	SheWallY1	drama-HC-AA7075	2.475000
8.741	SheWallY1	drama-HC-AA7075	2.475000
8.718	SheWallY1	drama-HC-AA7075	2.475000
8.695	SheWallY1	drama-HC-AA7075	2.475000
8.673	SheWallY1	drama-HC-AA7075	2.475000
8.650	SheWallY1	drama-HC-AA7075	2.475000
8.627	SheWallY1	drama-HC-AA7075	2.475000
8.604	SheWallY1	drama-HC-AA7075	2.475000
8.582	SheWallY1	drama-HC-AA7075	2.475000
8.559	SheWallY1	drama-HC-AA7075	2.475000
8.537	SheWallY1	drama-HC-AA7075	2.475000
8.514	SheWallY1	drama-HC-AA7075	2.475000
8.492	SheWallY1	drama-HC-AA7075	2.475000
8.469	SheWallY1	drama-HC-AA7075	2.475000
8.447	SheWallY1	drama-HC-AA7075	2.475000
8.424	SheWallY1	drama-HC-AA7075	2.475000
8.402	SheWallY1	drama-HC-AA7075	2.475000
8.380	SheWallY1	drama-HC-AA7075	2.475000
8.357	SheWallY1	drama-HC-AA7075	2.475000
8.335	SheWallY1	drama-HC-AA7075	2.475000
8.313	SheWallY1	drama-HC-AA7075	2.475000
8.291	SheWallY1	drama-HC-AA7075	2.475000
8.269	SheWallY1	drama-HC-AA7075	2.475000
8.247	SheWallY1	drama-HC-AA7075	2.475000
8.224	SheWallY1	drama-HC-AA7075	2.475000
8.202	SheWallY1	drama-HC-AA7075	2.475000
8.180	SheWallY1	drama-HC-AA7075	2.475000
8.158	SheWallY1	drama-HC-AA7075	2.475000
8.136	SheWallY1	drama-HC-AA7075	2.475000
8.114	SheWallY1	drama-HC-AA7075	2.475000
8.093	SheWallY1	drama-HC-AA7075	2.475000
8.071	SheWallY1	drama-HC-AA7075	2.475000
8.049	SheWallY1	drama-HC-AA7075	2.475000
8.027	SheWallY1	drama-HC-AA7075	2.475000
8.005	SheWallY1	drama-HC-AA7075	2.475000
7.984	SheWallY1	drama-HC-AA7075	2.475000
7.962	SheWallY1	drama-HC-AA7075	2.475000
7.940	SheWallY1	drama-HC-AA7075	2.475000
7.919	SheWallY1	drama-HC-AA7075	2.475000
7.897	SheWallY1	drama-HC-AA7075	2.475000
7.875	SheWallY1	drama-HC-AA7075	2.475000
7.854	SheWallY1	drama-HC-AA7075	2.475000
7.832	SheWallY1	drama-HC-AA7075	2.475000
7.811	SheWallY1	drama-HC-AA7075	2.475000
7.789	SheWallY1	drama-HC-AA7075	2.475000
7.768	SheWallY1	drama-HC-AA7075	2.475000
7.747	SheWallY1	drama-HC-AA7075	2.475000
7.725	SheWallY1	drama-HC-AA7075	2.475000
7.704	SheWallY1	drama-HC-AA7075	2.475000
7.683	SheWallY1	drama-HC-AA7075	2.475000
7.661	SheWallY1	drama-HC-AA7075	2.475000
7.640	SheWallY1	drama-HC-AA7075	2.475000
7.619	SheWallY1	drama-HC-AA7075	2.475000
7.598	SheWallY1	drama-HC-AA7075	2.475000
7.577	SheWallY1	drama-HC-AA7075	2.475000
7.555	SheWallY1	drama-HC-AA7075	2.475000
7.534	SheWallY1	drama-HC-AA7075	2.475000
7.513	SheWallY1	drama-HC-AA7075	2.475000
7.492	SheWallY1	drama-HC-AA7075	2.475000
7.471	SheWallY1	drama-HC-AA7075	2.475000
7.450	SheWallY1	drama-HC-AA7075	2.475000
7.429	SheWallY1	drama-HC-AA7075	2.475000
7.408	SheWallY1	drama-HC-AA7075	2.475000
7.388	SheWallY1	drama-HC-AA7075	2.475000
7.367	SheWallY1	drama-HC-AA7075	2.475000
7.346	SheWallY1	drama-HC-AA7075	2.475000
7.325	SheWallY1	drama-HC-AA7075	2.475000
7.304	SheWallY1	drama-HC-AA7075	2.475000
7.284	SheWallY1	drama-HC-AA7075	2.475000
7.263	SheWallY1	drama-HC-AA7075	2.475000
7.242	SheWallY1	drama-HC-AA7075	2.475000
7.222	SheWallY1	drama-HC-AA7075	2.475000
7.201	SheWallY1	drama-HC-AA7075	2.475000
7.180	SheWallY1	drama-HC-AA7075	2.475000
7.160	SheWallY1	drama-HC-AA7075	2.475000
7.139	SheWallY1	drama-HC-AA7075	2.475000
7.119	SheWallY1	drama-HC-AA7075	2.475000
7.098	SheWallY1	drama-HC-AA7075	2.475000
7.078	SheWallY1	drama-HC-AA7075	2.475000
7.058	SheWallY1	drama-HC-AA7075	2.475000
7.037	SheWallY1	drama-HC-AA7075	2.475000
7.017	SheWallY1	drama-HC-AA7075	2.475000
6.996	SheWallY1	drama-HC-AA7075	2.475000
6.976	SheWallY1	drama-HC-AA7075	2.475000
6.956	SheWallY1	drama-HC-AA7075	2.475000
6.936	SheWallY1	drama-HC-AA7075	2.475000
6.915	SheWallY1	drama-HC-AA7075	2.475000
6.895	SheWallY1	drama-HC-AA7075	2.475000
6.875	SheWallY1	drama-HC-AA7075	2.475000
6.855	SheWallY1	drama-HC-AA7075	2.475000
6.835	SheWallY1	drama-HC-AA7075	2.475000
6.815	SheWallY1	drama-HC-AA7075	2.475000
6.795	SheWallY1	drama-HC-AA7075	2.475000
6.775	SheWallY1	drama-HC-AA7075	2.475000
6.755	SheWallY1	drama-HC-AA7075	2.475000
6.735	SheWallY1	drama-HC-AA7075	2.475000
6.715	SheWallY1	drama-HC-AA7075	2.475000
6.695	SheWallY1	drama-HC-AA7075	2.475000
6.675	SheWallY1	drama-HC-AA7075	2.475000
6.655	SheWallY1	drama-HC-AA7075	2.475000
6.635	SheWallY1	drama-HC-AA7075	2.475000
6.616	SheWallY1	drama-HC-AA7075	2.475000
6.596	SheWallY1	drama-HC-AA7075	2.475000
6.576	SheWallY1	drama-HC-AA7075	2.475000
6.556	SheWallY1	drama-HC-AA7075	2.475000
6.537	SheWallY1	drama-HC-AA7075	2.475000
6.517	SheWallY1	drama-HC-AA7075	2.475000
6.497	SheWallY1	drama-HC-AA7075	2.475000
6.478	SheWallY1	drama-HC-AA7075	2.475000
6.458	SheWallY1	drama-HC-AA7075	2.475000
6.439	SheWallY1	drama-HC-AA7075	2.475000
6.419	SheWallY1	drama-HC-AA7075	2.475000
6.400	SheWallY1	drama-HC-AA7075	2.475000
6.380	SheWallY1	drama-HC-AA7075	2.475000
6.361	SheWallY1	drama-HC-AA7075	2.475000
6.341	SheWallY1	drama-HC-AA7075	2.475000
6.322	SheWallY1	drama-HC-AA7075	2.475000
6.302	SheWallY1	drama-HC-AA7075	2.475000
6.283	SheWallY1	drama-HC-AA7075	2.475000
6.264	SheWallY1	drama-HC-AA7075	2.475000
6.244	SheWallY1	drama-HC-AA7075	2.475000
6.225	SheWallY1	drama-HC-AA7075	2.475000
6.206	SheWallY1	drama-HC-AA7075	2.475000
6.187	SheWallY1	drama-HC-AA7075	2.475000
6.168	SheWallY1	drama-HC-AA7075	2.475000
6.148	SheWallY1	drama-HC-AA7075	2.475000
6.129	SheWallY1	drama-HC-AA7075	2.475000
6.110	SheWallY1	drama-HC-AA7075	2.475000
6.091	SheWallY1	drama-HC-AA7075	2.475000
6.072	SheWallY1	drama-HC-AA7075	2.475000
6.053	SheWallY1	drama-HC-AA7075	2.475000
6.034	SheWallY1	drama-HC-AA7075	2.475000
6.015	SheWallY1	drama-HC-AA7075	2.475000
5.996	SheWallY1	drama-HC-AA7075	2.475000
5.977	SheWallY1	drama-HC-AA7075	2.475000
5.958	SheWallY1	drama-HC-AA7075	2.475000
5.939	SheWallY1	drama-HC-AA7075	2.475000
5.920	SheWallY1	drama-HC-AA7075	2.475000
5.901	SheWallY1	drama-HC-AA7075	2.475000
5.883	SheWallY1	drama-HC-AA7075	2.475000
5.864	SheWallY1	drama-HC-AA7075	2.475000
5.845	SheWallY1	drama-HC-AA7075	2.475000
5.826	SheWallY1	drama-HC-AA7075	2.475000
5.808	SheWallY1	drama-HC-AA7075	2.475000
5.789	SheWallY1	drama-HC-AA7075	2.475000
5.770	SheWallY1	drama-HC-AA7075	2.475000
5.752	SheWallY1	drama-HC-AA7075	2.475000
5.733	SheWallY1	drama-HC-AA7075	2.475000
5.714	SheWallY1	drama-HC-AA7075	2.475000
5.696	SheWallY1	drama-HC-AA7075	2.475000
5.677	SheWallY1	drama-HC-AA7075	2.475000
5.659	SheWallY1	drama-HC-AA7075	2.475000
5.640	SheWallY1	drama-HC-AA7075	2.475000
5.622	SheWallY1	drama-HC-AA7075	2.475000
5.603	SheWallY1	drama-HC-AA7075	2.475000
5.585	SheWallY1	drama-HC-AA7075	2.475000
5.566	SheWallY1	drama-HC-AA7075	2.475000
5.548	SheWallY1	drama-HC-AA7075	2.475000
5.530	SheWallY1	drama-HC-AA7075	2.475000
5.511	SheWallY1	drama-HC-AA7075	2.475000
5.493	SheWallY1	drama-HC-AA7075	2.475000
5.475	SheWallY1	drama-HC-AA7075	2.475000
5.456	SheWallY1	drama-HC-AA7075	2.475000
5.438	SheWallY1	drama-HC-AA7075	2.475000
5.420	SheWallY1	drama-HC-AA7075	2.475000
5.402	SheWallY1	drama-HC-AA7075	2.475000
5.384	SheWallY1	drama-HC-AA7075	2.475000
5.365	SheWallY1	drama-HC-AA7075	2.475000
5.347	SheWallY1	drama-HC-AA7075	2.475000
5.329	SheWallY1	drama-HC-AA7075	2.475000
5.311	SheWallY1	drama-HC-AA7075	2.475000
5.293	SheWallY1	drama-HC-AA7075	2.475000
5.275	SheWallY1	drama-HC-AA7075	2.475000
5.257	SheWallY1	drama-HC-AA7075	2.475000
5.239	SheWallY1	drama-HC-AA7075	2.475000
5.221	SheWallY1	drama-HC-AA7075	2.475000
5.203	SheWallY1	drama-HC-AA7075	2.475000
5.185	SheWallY1	drama-HC-AA7075	2.475000
5.167	SheWallY1	drama-HC-AA7075	2.475000
5.149	SheWallY1	drama-HC-AA7075	2.475000
5.131	SheWallY1	drama-HC-AA7075	2.475000
5.113	SheWallY1	drama-HC-AA7075	2.475000
5.096	SheWallY1	drama-HC-AA7075	2.475000
5.078	SheWallY1	drama-HC-AA7075	2.475000
5.060	SheWallY1	drama-HC-AA7075	2.475000
5.042	SheWallY1	drama-HC-AA7075	2.475000
5.025	SheWallY1	drama-HC-AA7075	2.475000
5.007	SheWallY1	drama-HC-AA7075	2.475000
4.989	SheWallY1	drama-HC-AA7075	2.475000
4.971	SheWallY1	drama-HC-AA7075	2.475000
4.954	SheWallY1	drama-HC-AA7075	2.475000
4.936	SheWallY1	drama-HC-AA7075	2.475000
4.919	SheWallY1	drama-HC-AA7075	2.475000
4.901	SheWallY1	drama-HC-AA7075	2.475000
4.883	SheWallY1	drama-HC-AA7075	2.475000
4.866	SheWallY1	drama-HC-AA7075	2.475000
4.848	SheWallY1	drama-HC-AA7075	2.475000
4.831	SheWallY1	drama-HC-AA7075	2.475000
4.813	SheWallY1	drama-HC-AA7075	2.475000
4.796	SheWallY1	drama-HC-AA7075	2.475000
4.778	SheWallY1	drama-HC-AA7075	2.475000
4.761	SheWallY1	drama-HC-AA7075	2.475000
4.744	SheWallY1	drama-HC-AA7075	2.475000
