Altitude (km)	Group	Matériau	Mass (kg)
26.372030303030304	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
27.084787878787882	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
27.797545454545457	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
28.51030303030303	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
29.22306060606061	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
29.935818181818185	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
30.64857575757576	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
31.361333333333334	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
32.07409090909091	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
32.786848484848484	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
33.49960606060606	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
34.21236363636364	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
34.92512121212121	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
35.63787878787879	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
36.35063636363637	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
37.06339393939394	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
37.77615151515152	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
38.4889090909091	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
39.20166666666667	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
39.914424242424246	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
40.627181818181825	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.407
41.339939393939396	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.41076052982658
42.052696969696974	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.4965171339564
42.765454545454546	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	164.70119472502805
43.478212121212124	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	165.0400851459379
44.1909696969697	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	165.52651837524178
44.903727272727274	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	166.17849766547653
45.61648484848485	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	167.00593179529434
46.32924242424243	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	168.0222833150785
47.042	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	169.24073493975905
47.75475757575758	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	170.67451086162833
48.46751515151516	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	172.34444628099175
49.18027272727273	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	174.26861141906875
49.89303030303031	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	176.46348057259715
50.60578787878788	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	178.93655555555554
51.31854545454546	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	181.6990090909091
52.031303030303036	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	184.761583429229
52.74406060606061	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
53.456818181818186	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
54.169575757575764	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
54.882333333333335	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
55.595090909090914	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
56.30784848484849	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
57.02060606060606	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
57.73336363636364	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
58.44612121212122	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
59.15887878787879	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
59.87163636363637	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
60.58439393939394	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
61.29715151515152	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
62.0099090909091	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
62.72266666666667	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
63.43542424242425	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
64.14818181818183	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
64.8609393939394	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
65.57369696969697	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
66.28645454545455	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
66.99921212121212	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
67.7119696969697	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
68.42472727272728	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
69.13748484848486	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
69.85024242424242	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
70.563	164.407000kg_drama-HC-AA7075	drama-HC-AA7075	186.0
0.0	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
0.7127575757575758	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
1.4255151515151516	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
2.1382727272727275	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
2.8510303030303032	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
3.563787878787879	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
4.276545454545455	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
4.989303030303031	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
5.7020606060606065	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
6.414818181818182	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
7.127575757575758	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
7.840333333333334	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
8.55309090909091	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
9.265848484848485	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
9.978606060606062	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
10.691363636363636	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
11.404121212121213	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
12.11687878787879	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
12.829636363636364	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
13.542393939393941	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
14.255151515151516	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
14.967909090909092	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
15.680666666666667	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
16.393424242424242	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
17.10618181818182	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
17.818939393939395	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
18.53169696969697	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
19.24445454545455	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
19.957212121212123	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
20.669969696969698	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
21.382727272727273	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
22.09548484848485	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
22.808242424242426	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
23.521	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
24.23375757575758	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
24.946515151515154	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
25.65927272727273	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
26.372030303030304	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
27.084787878787882	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
27.797545454545457	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
28.51030303030303	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
29.22306060606061	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
29.935818181818185	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
30.64857575757576	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
31.361333333333334	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
32.07409090909091	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
32.786848484848484	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
33.49960606060606	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
34.21236363636364	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
34.92512121212121	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
35.63787878787879	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
36.35063636363637	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
37.06339393939394	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
37.77615151515152	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
38.4889090909091	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
39.20166666666667	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
39.914424242424246	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
40.627181818181825	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
41.339939393939396	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
42.052696969696974	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
42.765454545454546	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
43.478212121212124	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
44.1909696969697	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
44.903727272727274	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
45.61648484848485	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
46.32924242424243	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
47.042	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
47.75475757575758	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
48.46751515151516	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
49.18027272727273	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
49.89303030303031	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
50.60578787878788	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
51.31854545454546	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
52.031303030303036	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
52.74406060606061	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
53.456818181818186	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
54.169575757575764	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
54.882333333333335	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
55.595090909090914	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
56.30784848484849	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.328
57.02060606060606	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.34738098542679
57.73336363636364	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.50421270621271
58.44612121212122	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	37.849102627840914
59.15887878787879	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	38.423288663527714
59.87163636363637	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	39.27719580419581
60.58439393939394	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	40.47296233944382
61.29715151515152	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	42.07584452116098
62.0099090909091	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	44.162488783943346
62.72266666666667	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	46.80803125000002
63.43542424242425	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	50.09985474006118
64.14818181818183	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	54.11836363636365
64.8609393939394	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	58.963907878787936
65.57369696969697	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	62.0
66.28645454545455	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	62.0
66.99921212121212	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	62.0
67.7119696969697	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	62.0
68.42472727272728	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	62.0
69.13748484848486	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	62.0
69.85024242424242	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	62.0
70.563	37.328000kg_drama-HC-AA7075	drama-HC-AA7075	62.0
65.619	0.004000kg_drama-AA7075	drama-AA7075	0.012
65.6689393939394	0.004000kg_drama-AA7075	drama-AA7075	0.016387878787879083
65.7188787878788	0.004000kg_drama-AA7075	drama-AA7075	0.030054226475282206
65.76881818181818	0.004000kg_drama-AA7075	drama-AA7075	0.05317355371900653
65.81875757575757	0.004000kg_drama-AA7075	drama-AA7075	0.08229059829059521
65.86869696969697	0.004000kg_drama-AA7075	drama-AA7075	0.11750427350427434
65.91863636363637	0.004000kg_drama-AA7075	drama-AA7075	0.15271794871795347
65.96857575757576	0.004000kg_drama-AA7075	drama-AA7075	0.18906265105039166
66.01851515151515	0.004000kg_drama-AA7075	drama-AA7075	0.2344063952407483
66.06845454545454	0.004000kg_drama-AA7075	drama-AA7075	0.2797501394311179
66.11839393939394	0.004000kg_drama-AA7075	drama-AA7075	0.32509388362148745
66.16833333333334	0.004000kg_drama-AA7075	drama-AA7075	0.37584523809523857
66.21827272727273	0.004000kg_drama-AA7075	drama-AA7075	0.4275681818181877
66.26821212121212	0.004000kg_drama-AA7075	drama-AA7075	0.4792911255411221
66.31815151515151	0.004000kg_drama-AA7075	drama-AA7075	0.5341767676767675
66.36809090909091	0.004000kg_drama-AA7075	drama-AA7075	0.5924393939393949
66.4180303030303	0.004000kg_drama-AA7075	drama-AA7075	0.6507020202020224
66.4679696969697	0.004000kg_drama-AA7075	drama-AA7075	0.7094179666487398
66.51790909090909	0.004000kg_drama-AA7075	drama-AA7075	0.7714728348574412
66.56784848484848	0.004000kg_drama-AA7075	drama-AA7075	0.8335277030661604
66.61778787878788	0.004000kg_drama-AA7075	drama-AA7075	0.8955825712748795
66.66772727272728	0.004000kg_drama-AA7075	drama-AA7075	0.9606799354491719
66.71766666666667	0.004000kg_drama-AA7075	drama-AA7075	1.0268717948718054
66.76760606060606	0.004000kg_drama-AA7075	drama-AA7075	1.0930636542944203
66.81754545454545	0.004000kg_drama-AA7075	drama-AA7075	1.1602294372294377
66.86748484848485	0.004000kg_drama-AA7075	drama-AA7075	1.2291933621933642
66.91742424242425	0.004000kg_drama-AA7075	drama-AA7075	1.2981572871572906
66.96736363636364	0.004000kg_drama-AA7075	drama-AA7075	1.367121212121217
67.01730303030303	0.004000kg_drama-AA7075	drama-AA7075	1.4388546543276963
67.06724242424242	0.004000kg_drama-AA7075	drama-AA7075	1.510623843222637
67.11718181818182	0.004000kg_drama-AA7075	drama-AA7075	1.582393032117578
67.16712121212122	0.004000kg_drama-AA7075	drama-AA7075	1.6559883169039793
67.21706060606061	0.004000kg_drama-AA7075	drama-AA7075	1.7305965680905495
67.267	0.004000kg_drama-AA7075	drama-AA7075	1.8052048192770986
67.31693939393939	0.004000kg_drama-AA7075	drama-AA7075	1.880343801652889
67.36687878787879	0.004000kg_drama-AA7075	drama-AA7075	1.9629460448642322
67.41681818181819	0.004000kg_drama-AA7075	drama-AA7075	2.052830853994504
67.46675757575758	0.004000kg_drama-AA7075	drama-AA7075	2.1467440546063448
67.51669696969697	0.004000kg_drama-AA7075	drama-AA7075	2.2423238989609158
67.56663636363636	0.004000kg_drama-AA7075	drama-AA7075	2.341581081081087
67.61657575757576	0.004000kg_drama-AA7075	drama-AA7075	2.4431552406064716
67.66651515151516	0.004000kg_drama-AA7075	drama-AA7075	2.546698706894377
67.71645454545455	0.004000kg_drama-AA7075	drama-AA7075	2.6537649595827757
67.76639393939394	0.004000kg_drama-AA7075	drama-AA7075	2.7623390628250455
67.81633333333333	0.004000kg_drama-AA7075	drama-AA7075	2.871227865860307
67.86627272727273	0.004000kg_drama-AA7075	drama-AA7075	2.9824881588999332
67.91621212121213	0.004000kg_drama-AA7075	drama-AA7075	3.0950905142030605
67.96615151515152	0.004000kg_drama-AA7075	drama-AA7075	3.2081605511272735
68.0160909090909	0.004000kg_drama-AA7075	drama-AA7075	3.3238861687197767
68.0660303030303	0.004000kg_drama-AA7075	drama-AA7075	3.4408539944903516
68.1159696969697	0.004000kg_drama-AA7075	drama-AA7075	3.5512687519615023
68.1659090909091	0.004000kg_drama-AA7075	drama-AA7075	3.603427555183601
68.2158484848485	0.004000kg_drama-AA7075	drama-AA7075	3.65681500854344
68.26578787878788	0.004000kg_drama-AA7075	drama-AA7075	3.710202461903264
68.31572727272727	0.004000kg_drama-AA7075	drama-AA7075	3.748320855614975
68.36566666666667	0.004000kg_drama-AA7075	drama-AA7075	3.786509803921571
68.41560606060607	0.004000kg_drama-AA7075	drama-AA7075	3.8246987522281675
68.46554545454545	0.004000kg_drama-AA7075	drama-AA7075	3.8633749999999933
68.51548484848485	0.004000kg_drama-AA7075	drama-AA7075	3.903129385964908
68.56542424242424	0.004000kg_drama-AA7075	drama-AA7075	3.942883771929822
68.61536363636364	0.004000kg_drama-AA7075	drama-AA7075	3.9829741119807345
68.66530303030304	0.004000kg_drama-AA7075	drama-AA7075	4.023983945414412
68.71524242424242	0.004000kg_drama-AA7075	drama-AA7075	4.064993778848079
68.76518181818182	0.004000kg_drama-AA7075	drama-AA7075	4.106464917632701
68.81512121212121	0.004000kg_drama-AA7075	drama-AA7075	4.149365873500102
68.86506060606061	0.004000kg_drama-AA7075	drama-AA7075	4.192266829367503
68.915	0.004000kg_drama-AA7075	drama-AA7075	4.230630872483224
68.96493939393939	0.004000kg_drama-AA7075	drama-AA7075	4.2561033150294865
69.01487878787879	0.004000kg_drama-AA7075	drama-AA7075	4.281575757575756
69.06481818181818	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.11475757575758	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.16469696969698	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.21463636363636	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.26457575757576	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.31451515151515	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.36445454545455	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.41439393939395	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.46433333333333	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.51427272727273	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.56421212121212	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.61415151515152	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.66409090909092	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.7140303030303	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.7639696969697	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.81390909090909	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.86384848484849	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.91378787878789	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
69.96372727272727	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
70.01366666666667	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
70.06360606060606	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
70.11354545454546	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
70.16348484848486	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
70.21342424242424	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
70.26336363636364	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
70.31330303030303	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
70.36324242424243	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
70.41318181818183	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
70.46312121212121	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
70.5130606060606	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
70.563	0.004000kg_drama-AA7075	drama-AA7075	4.300000000000001
0.0	0.434000kg_drama-AA7075	drama-AA7075	0.868
0.7127575757575758	0.434000kg_drama-AA7075	drama-AA7075	0.868
1.4255151515151516	0.434000kg_drama-AA7075	drama-AA7075	0.868
2.1382727272727275	0.434000kg_drama-AA7075	drama-AA7075	0.868
2.8510303030303032	0.434000kg_drama-AA7075	drama-AA7075	0.868
3.563787878787879	0.434000kg_drama-AA7075	drama-AA7075	0.868
4.276545454545455	0.434000kg_drama-AA7075	drama-AA7075	0.868
4.989303030303031	0.434000kg_drama-AA7075	drama-AA7075	0.868
5.7020606060606065	0.434000kg_drama-AA7075	drama-AA7075	0.868
6.414818181818182	0.434000kg_drama-AA7075	drama-AA7075	0.868
7.127575757575758	0.434000kg_drama-AA7075	drama-AA7075	0.868
7.840333333333334	0.434000kg_drama-AA7075	drama-AA7075	0.868
8.55309090909091	0.434000kg_drama-AA7075	drama-AA7075	0.868
9.265848484848485	0.434000kg_drama-AA7075	drama-AA7075	0.868
9.978606060606062	0.434000kg_drama-AA7075	drama-AA7075	0.868
10.691363636363636	0.434000kg_drama-AA7075	drama-AA7075	0.868
11.404121212121213	0.434000kg_drama-AA7075	drama-AA7075	0.868
12.11687878787879	0.434000kg_drama-AA7075	drama-AA7075	0.868
12.829636363636364	0.434000kg_drama-AA7075	drama-AA7075	0.868
13.542393939393941	0.434000kg_drama-AA7075	drama-AA7075	0.868
14.255151515151516	0.434000kg_drama-AA7075	drama-AA7075	0.868
14.967909090909092	0.434000kg_drama-AA7075	drama-AA7075	0.868
15.680666666666667	0.434000kg_drama-AA7075	drama-AA7075	0.868
16.393424242424242	0.434000kg_drama-AA7075	drama-AA7075	0.868
17.10618181818182	0.434000kg_drama-AA7075	drama-AA7075	0.868
17.818939393939395	0.434000kg_drama-AA7075	drama-AA7075	0.868
18.53169696969697	0.434000kg_drama-AA7075	drama-AA7075	0.868
19.24445454545455	0.434000kg_drama-AA7075	drama-AA7075	0.868
19.957212121212123	0.434000kg_drama-AA7075	drama-AA7075	0.868
20.669969696969698	0.434000kg_drama-AA7075	drama-AA7075	0.868
21.382727272727273	0.434000kg_drama-AA7075	drama-AA7075	0.868
22.09548484848485	0.434000kg_drama-AA7075	drama-AA7075	0.868
22.808242424242426	0.434000kg_drama-AA7075	drama-AA7075	0.868
23.521	0.434000kg_drama-AA7075	drama-AA7075	0.868
24.23375757575758	0.434000kg_drama-AA7075	drama-AA7075	0.868
24.946515151515154	0.434000kg_drama-AA7075	drama-AA7075	0.868
25.65927272727273	0.434000kg_drama-AA7075	drama-AA7075	0.868
26.372030303030304	0.434000kg_drama-AA7075	drama-AA7075	0.868
27.084787878787882	0.434000kg_drama-AA7075	drama-AA7075	0.868
27.797545454545457	0.434000kg_drama-AA7075	drama-AA7075	0.868
28.51030303030303	0.434000kg_drama-AA7075	drama-AA7075	0.868
29.22306060606061	0.434000kg_drama-AA7075	drama-AA7075	0.868
29.935818181818185	0.434000kg_drama-AA7075	drama-AA7075	0.868
30.64857575757576	0.434000kg_drama-AA7075	drama-AA7075	0.868
31.361333333333334	0.434000kg_drama-AA7075	drama-AA7075	0.868
32.07409090909091	0.434000kg_drama-AA7075	drama-AA7075	0.868
32.786848484848484	0.434000kg_drama-AA7075	drama-AA7075	0.868
33.49960606060606	0.434000kg_drama-AA7075	drama-AA7075	0.868
34.21236363636364	0.434000kg_drama-AA7075	drama-AA7075	0.868
34.92512121212121	0.434000kg_drama-AA7075	drama-AA7075	0.868
35.63787878787879	0.434000kg_drama-AA7075	drama-AA7075	0.868
36.35063636363637	0.434000kg_drama-AA7075	drama-AA7075	0.868
37.06339393939394	0.434000kg_drama-AA7075	drama-AA7075	0.868
37.77615151515152	0.434000kg_drama-AA7075	drama-AA7075	0.868
38.4889090909091	0.434000kg_drama-AA7075	drama-AA7075	0.868
39.20166666666667	0.434000kg_drama-AA7075	drama-AA7075	0.868
39.914424242424246	0.434000kg_drama-AA7075	drama-AA7075	0.868
40.627181818181825	0.434000kg_drama-AA7075	drama-AA7075	0.868
41.339939393939396	0.434000kg_drama-AA7075	drama-AA7075	0.868
42.052696969696974	0.434000kg_drama-AA7075	drama-AA7075	0.868
42.765454545454546	0.434000kg_drama-AA7075	drama-AA7075	0.868
43.478212121212124	0.434000kg_drama-AA7075	drama-AA7075	0.868
44.1909696969697	0.434000kg_drama-AA7075	drama-AA7075	0.868
44.903727272727274	0.434000kg_drama-AA7075	drama-AA7075	0.868
45.61648484848485	0.434000kg_drama-AA7075	drama-AA7075	0.868
46.32924242424243	0.434000kg_drama-AA7075	drama-AA7075	0.868
47.042	0.434000kg_drama-AA7075	drama-AA7075	0.868
47.75475757575758	0.434000kg_drama-AA7075	drama-AA7075	0.868
48.46751515151516	0.434000kg_drama-AA7075	drama-AA7075	0.868
49.18027272727273	0.434000kg_drama-AA7075	drama-AA7075	0.868
49.89303030303031	0.434000kg_drama-AA7075	drama-AA7075	0.868
50.60578787878788	0.434000kg_drama-AA7075	drama-AA7075	0.868
51.31854545454546	0.434000kg_drama-AA7075	drama-AA7075	0.868
52.031303030303036	0.434000kg_drama-AA7075	drama-AA7075	0.868
52.74406060606061	0.434000kg_drama-AA7075	drama-AA7075	0.868
53.456818181818186	0.434000kg_drama-AA7075	drama-AA7075	0.868
54.169575757575764	0.434000kg_drama-AA7075	drama-AA7075	0.868
54.882333333333335	0.434000kg_drama-AA7075	drama-AA7075	0.868
55.595090909090914	0.434000kg_drama-AA7075	drama-AA7075	0.868
56.30784848484849	0.434000kg_drama-AA7075	drama-AA7075	0.868
57.02060606060606	0.434000kg_drama-AA7075	drama-AA7075	0.868
57.73336363636364	0.434000kg_drama-AA7075	drama-AA7075	0.868
58.44612121212122	0.434000kg_drama-AA7075	drama-AA7075	0.868
59.15887878787879	0.434000kg_drama-AA7075	drama-AA7075	0.868
59.87163636363637	0.434000kg_drama-AA7075	drama-AA7075	0.8717174151150058
60.58439393939394	0.434000kg_drama-AA7075	drama-AA7075	0.9509780564263326
61.29715151515152	0.434000kg_drama-AA7075	drama-AA7075	1.1975002430724373
62.0099090909091	0.434000kg_drama-AA7075	drama-AA7075	1.7014269972451856
62.72266666666667	0.434000kg_drama-AA7075	drama-AA7075	2.522122719734664
63.43542424242425	0.434000kg_drama-AA7075	drama-AA7075	3.6545180159807074
64.14818181818183	0.434000kg_drama-AA7075	drama-AA7075	5.073601469237853
64.8609393939394	0.434000kg_drama-AA7075	drama-AA7075	6.738381722989084
