#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.1.5 ) ----
#                                      ESA 2018
#
#                         final state of uncritical objects
#-------------------------------------------------------------------------------
# Filename      : uncriticalData.txt
# RunID         : sara
# Content       : This file lists the uncritical objects (kin. energy < 15 J),
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  2577.650          80.654    -10.040    -81.183            5.973        18631.053      1.211      0.000      0.000    0.00533   21.49320  4254dead-e5a1-4bbf-b2be-57fa9dcc73f6  MAC-Y
  2564.141          81.607    -10.078    -82.098            5.930        18530.643      1.827      0.000      0.000    0.01727   21.38825  85e4120f-9a7e-46f5-8a03-355a94c85ec0  OBA
  2566.850          81.367    -10.071    -81.922            5.500        18549.982      0.895      0.000      0.000    0.01584   19.96567  75609b55-cff8-434a-aca2-2286e023e527  TRSP1
  2566.850          81.367    -10.071    -81.922            5.500        18549.982      0.895      0.000      0.000    0.01584   19.96567  845a4f95-f1ee-4f2c-a7ce-083967544b8b  TRSP2
  2551.650          82.592    -10.111    -82.939            5.968        18438.411      1.172      0.000      0.000    0.01113   21.57068  24b0df56-c1f7-4133-ada3-356713a3920d  STD1
  2551.650          82.592    -10.111    -82.939            5.968        18438.411      1.172      0.000      0.000    0.01113   21.57068  84d8e60a-8888-4008-98ee-97f86e72405d  STD2
  2562.650          81.740    -10.082    -82.191            6.382        18520.500      1.769      0.000      0.000    0.02217   22.89707  93c8d32a-05c4-44be-84f6-521d2fe6cda2  SSD1
  2562.650          81.740    -10.082    -82.191            6.382        18520.500      1.769      0.000      0.000    0.02217   22.89707  cfb2351a-41cc-4000-8a6d-1bd21ea75eb1  SSD2
  2563.650          81.651    -10.080    -82.128            6.272        18527.426      1.777      0.000      0.000    0.02149   22.52912  32a385c5-fe74-4c27-bcd0-f11c244a3638  SAsupp1
  2563.650          81.651    -10.080    -82.128            6.272        18527.426      1.777      0.000      0.000    0.02149   22.52912  15061893-d082-46d0-bfda-0777e9cd0ebc  SAsupp2
  2563.650          81.651    -10.080    -82.128            6.272        18527.426      1.777      0.000      0.000    0.02149   22.52912  3cd65933-bcc4-4e9a-ae62-e9c48afdf238  SAsupp3
  2563.650          81.651    -10.080    -82.128            6.272        18527.426      1.777      0.000      0.000    0.02149   22.52912  1bb09c4b-c061-4ba0-8900-1ee88609ede4  SAsupp4
  2563.650          81.651    -10.080    -82.128            6.272        18527.426      1.777      0.000      0.000    0.02149   22.52912  39749846-e097-4e76-b0de-6e1934ced5f0  SAsupp5
  2563.650          81.651    -10.080    -82.128            6.272        18527.426      1.777      0.000      0.000    0.02149   22.52912  1139e837-8fe7-4a02-a6b7-7be05f1d3a53  SAsupp6
  2563.650          81.651    -10.080    -82.128            6.272        18527.426      1.777      0.000      0.000    0.02149   22.52912  82a9c3bc-6493-40b4-aea1-a7997396f57c  SAsupp7
  2563.650          81.651    -10.080    -82.128            6.272        18527.426      1.777      0.000      0.000    0.02149   22.52912  34af697a-77e1-4fdc-93b8-9b7edeccbaaf  SAsupp8
  2563.650          81.651    -10.080    -82.128            6.272        18527.426      1.777      0.000      0.000    0.02149   22.52912  c4c64e60-9830-4407-9f39-fb29e90abddc  SAsupp9
  2563.650          81.651    -10.080    -82.128            6.272        18527.426      1.777      0.000      0.000    0.02149   22.52912  a748a114-0bd6-4b09-9c66-730036cf0273  SAsupp10
  2563.650          81.651    -10.080    -82.128            6.272        18527.426      1.777      0.000      0.000    0.02149   22.52912  5514313f-1f38-4432-820b-fca6c0a61cbb  SAsupp11
  2563.650          81.651    -10.080    -82.128            6.272        18527.426      1.777      0.000      0.000    0.02149   22.52912  d1f2759f-ad69-4ebf-b09f-811bd8e7c78b  SAsupp12
  2519.650          85.208    -10.182    -85.026            5.458        18209.552     13.914      0.000      0.000    0.00784   20.10350  2afd9118-73c5-4eb7-b615-abb3049cce51  Ribpanel1
