# Documentation: DRAMA Software User Manual, section 7.3.2.7
latitude, imp.probability [1], casualty [1], fatality [1]
87.2750000000114, 4.6296296296333137E-5, 0.0, 0.0
87.26666666667806, 4.6296296296333137E-5, 0.0, 0.0
87.25833333334472, 4.629629629625419E-5, 0.0, 0.0
87.2500000000114, 4.6296296296333137E-5, 0.0, 0.0
87.24166666667806, 4.629629629625419E-5, 0.0, 0.0
87.23333333334473, 4.6296296296333137E-5, 0.0, 0.0
87.22500000001139, 4.629629629625419E-5, 0.0, 0.0
87.21666666667807, 4.6296296296333137E-5, 0.0, 0.0
87.20833333334473, 4.6296296296333137E-5, 0.0, 0.0
87.20000000001139, 4.629629629625419E-5, 0.0, 0.0
87.19166666667806, 4.6296296296333137E-5, 0.0, 0.0
87.18333333334472, 4.629629629625419E-5, 0.0, 0.0
87.1750000000114, 4.6296296296333137E-5, 0.0, 0.0
87.16666666667805, 4.629629629625419E-5, 0.0, 0.0
87.15833333334473, 4.6296296296333137E-5, 0.0, 0.0
87.15000000001139, 4.6296296296333137E-5, 0.0, 0.0
87.14166666667805, 4.629629629625419E-5, 0.0, 0.0
87.13333333334472, 4.6296296296333137E-5, 0.0, 0.0
87.12500000001138, 4.629629629625419E-5, 0.0, 0.0
87.11666666667806, 4.6296296296333137E-5, 0.0, 0.0
87.10833333334472, 4.629629629625419E-5, 0.0, 0.0
87.10000000001139, 4.6296296296333137E-5, 0.0, 0.0
87.09166666667805, 4.6296296296333137E-5, 0.0, 0.0
87.08333333334471, 4.629629629625419E-5, 0.0, 0.0
87.07500000001139, 4.6296296296333137E-5, 0.0, 0.0
87.06666666667805, 4.629629629625419E-5, 0.0, 0.0
87.05833333334472, 4.6296296296333137E-5, 0.0, 0.0
87.05000000001138, 4.629629629625419E-5, 0.0, 0.0
87.04166666667805, 4.6296296296333137E-5, 0.0, 0.0
87.03333333334471, 4.6296296296333137E-5, 0.0, 0.0
87.02500000001137, 4.629629629625419E-5, 0.0, 0.0
87.01666666667805, 4.6296296296333137E-5, 0.0, 0.0
87.00833333334471, 4.629629629625419E-5, 0.0, 0.0
87.00000000001138, 4.6296296296333137E-5, 0.0, 0.0
86.99166666667804, 4.629629629625419E-5, 0.0, 0.0
86.98333333334472, 4.6296296296333137E-5, 0.0, 0.0
86.97500000001138, 4.6296296296333137E-5, 0.0, 0.0
86.96666666667804, 4.629629629625419E-5, 0.0, 0.0
86.95833333334471, 4.6296296296333137E-5, 0.0, 0.0
86.95000000001137, 4.629629629625419E-5, 0.0, 0.0
86.94166666667805, 4.6296296296333137E-5, 0.0, 0.0
86.9333333333447, 4.629629629625419E-5, 0.0, 0.0
86.92500000001138, 4.6296296296333137E-5, 0.0, 0.0
86.91666666667804, 4.6296296296333137E-5, 0.0, 0.0
86.9083333333447, 4.629629629625419E-5, 0.0, 0.0
86.90000000001137, 4.6296296296333137E-5, 0.0, 0.0
86.89166666667803, 4.629629629625419E-5, 0.0, 0.0
86.88333333334471, 4.6296296296333137E-5, 0.0, 0.0
86.87500000001137, 4.629629629625419E-5, 0.0, 0.0
86.86666666667804, 4.6296296296333137E-5, 0.0, 0.0
86.8583333333447, 4.6296296296333137E-5, 0.0, 0.0
86.85000000001136, 4.629629629625419E-5, 0.0, 0.0
86.84166666667804, 4.6296296296333137E-5, 0.0, 0.0
86.8333333333447, 4.629629629625419E-5, 0.0, 0.0
86.82500000001137, 4.6296296296333137E-5, 0.0, 0.0
86.81666666667803, 4.629629629625419E-5, 0.0, 0.0
86.8083333333447, 4.6296296296333137E-5, 0.0, 0.0
86.80000000001137, 4.6296296296333137E-5, 0.0, 0.0
86.79166666667803, 4.629629629625419E-5, 0.0, 0.0
86.7833333333447, 4.6296296296333137E-5, 0.0, 0.0
86.77500000001136, 4.629629629625419E-5, 0.0, 0.0
86.76666666667803, 4.6296296296333137E-5, 0.0, 0.0
86.7583333333447, 4.629629629625419E-5, 0.0, 0.0
86.75000000001137, 4.6296296296333137E-5, 0.0, 0.0
86.74166666667803, 4.6296296296333137E-5, 0.0, 0.0
86.73333333334469, 4.629629629625419E-5, 0.0, 0.0
86.72500000001136, 4.6296296296333137E-5, 0.0, 0.0
86.71666666667802, 4.629629629625419E-5, 0.0, 0.0
86.7083333333447, 4.6296296296333137E-5, 0.0, 0.0
86.70000000001136, 4.629629629625419E-5, 0.0, 0.0
86.69166666667803, 4.6296296296333137E-5, 0.0, 0.0
86.68333333334469, 4.6296296296333137E-5, 0.0, 0.0
86.67500000001135, 4.629629629625419E-5, 0.0, 0.0
86.66666666667803, 4.6296296296333137E-5, 0.0, 0.0
86.65833333334469, 4.629629629625419E-5, 0.0, 0.0
86.65000000001136, 4.6296296296333137E-5, 0.0, 0.0
86.64166666667802, 4.629629629625419E-5, 0.0, 0.0
86.6333333333447, 4.6296296296333137E-5, 0.0, 0.0
86.62500000001135, 4.6296296296333137E-5, 0.0, 0.0
86.61666666667801, 4.629629629625419E-5, 0.0, 0.0
86.60833333334469, 4.6296296296333137E-5, 0.0, 0.0
86.60000000001135, 4.629629629625419E-5, 0.0, 0.0
86.59166666667802, 4.6296296296333137E-5, 0.0, 0.0
86.58333333334468, 4.629629629625419E-5, 0.0, 0.0
86.57500000001136, 4.6296296296333137E-5, 0.0, 0.0
86.56666666667802, 4.6296296296333137E-5, 0.0, 0.0
86.55833333334468, 4.629629629625419E-5, 0.0, 0.0
86.55000000001135, 4.6296296296333137E-5, 0.0, 0.0
86.54166666667801, 4.629629629625419E-5, 0.0, 0.0
86.53333333334469, 4.6296296296333137E-5, 0.0, 0.0
86.52500000001135, 4.629629629625419E-5, 0.0, 0.0
86.51666666667802, 4.6296296296333137E-5, 0.0, 0.0
86.50833333334468, 4.6296296296333137E-5, 0.0, 0.0
86.50000000001134, 4.629629629625419E-5, 0.0, 0.0
