x, y
-1978.3783783783783, 392.15087890625
-1950.5791505791506, 392.15087890625
-1922.7799227799228, 392.15087890625
-1898.069498069498, 392.15087890625
-1870.2702702702702, 392.15087890625
-1842.4710424710424, 392.15087890625
-1814.6718146718147, 392.15087890625
-1789.96138996139, 392.15087890625
-1759.0733590733591, 392.15087890625
-1734.3629343629343, 392.15087890625
-1706.5637065637065, 392.15087890625
-1684.9420849420849, 392.15087890625
-1660.2316602316603, 392.15087890625
-1635.5212355212354, 392.15087890625
-1610.8108108108108, 392.15087890625
-1586.100386100386, 392.15087890625
-1558.3011583011582, 392.15087890625
-1530.5019305019305, 392.15087890625
-1508.8803088803088, 392.15087890625
-1484.1698841698842, 392.15087890625
-1456.3706563706564, 392.15087890625
-1437.837837837838, 1274.5038200827257
-1413.127413127413, 1274.5038200827257
-1385.3281853281853, 1274.5038200827257
-1360.6177606177607, 1274.5038200827257
-1335.907335907336, 1274.5038200827257
-1314.2857142857142, 1274.5038200827257
-1289.5752895752896, 1274.5038200827257
-1264.864864864865, 1274.5038200827257
-1240.1544401544402, 1274.5038200827257
-1218.5328185328185, 1274.5038200827257
-1196.9111969111968, 1274.5038200827257
-1172.2007722007722, 1274.5038200827257
-1150.5791505791506, 1274.5038200827257
-1128.957528957529, 1274.5038200827257
-1101.1583011583011, 1274.5038200827257
-1076.4478764478763, 2156.8567612591723
-1048.6486486486488, 2156.8567612591723
-1020.8494208494209, 2156.8567612591723
-996.1389961389962, 2156.8567612591723
-968.3397683397684, 2156.8567612591723
-940.5405405405406, 2156.8567612591723
-912.7413127413126, 3039.209702435648
-891.1196911196912, 3921.562643612124
-866.4092664092664, 5686.268525965075
-841.6988416988418, 5686.268525965075
-820.0772200772201, 7450.974408317998
-795.3667953667953, 9215.680290670949
-770.6563706563707, 10098.033231847425
-745.9459459459458, 10098.033231847425
-724.3243243243244, 10980.3861730239
-702.7027027027027, 11862.739114200376
-681.081081081081, 12745.092055376823
-659.4594594594594, 13627.444996553299
-634.7490347490348, 14509.797937729774
-610.0386100386099, 15392.15087890625
-585.3281853281853, 16274.503820082726
-560.6177606177605, 18921.562643612124
-532.8185328185327, 20686.268525965075
-508.1081081081081, 24215.68029067095
-480.30888030888036, 26862.739114200376
-458.6872586872587, 30392.15087890625
-437.065637065637, 33921.562643612124
-415.44401544401535, 39215.68029067095
-396.91119691119684, 44509.797937729774
-381.4671814671815, 49803.9155847886
-363.9640896476833, 55294.117647058825
-348.52007420366795, 60588.23529411765
-339.2536649372587, 66764.70588235295
-326.8984525820463, 73823.5294117647
-317.632043315637, 80000
-305.2768309604246, 87058.82352941176
-292.9216186052124, 94117.64705882352
-283.65520933880316, 101176.47058823529
-271.29999698359075, 106470.58823529411
-262.0335877171815, 113529.41176470587
-252.76717845077224, 119705.88235294117
-243.50076918436298, 125882.35294117648
