# Documentation: DRAMA Software User Manual, section 7.3.5.9
latitude, imp.probability, casualty, fatality, quantity
10.141666666673103, 1.0, 6.895908644458177E-5, 6.895908644458177E-5, 1.0
10.125000000006438, 1.0, 6.353159852906267E-5, 6.353159852906267E-5, 1.0
10.116666666673098, 1.0, 1.0717646896017754E-4, 1.0717646896017754E-4, 4.0
10.100000000006432, 1.0, 4.848850751145357E-5, 4.848850751145357E-5, 3.0
10.000000000006423, 1.0, 6.90098321868402E-5, 6.90098321868402E-5, 1.0
9.941666666673086, 1.0, 7.385173590062322E-5, 7.385173590062322E-5, 1.0
9.78333333333974, 1.0, 4.3036277341781084E-5, 1.533092779693608E-5, 1.0
