# Documentation: DRAMA Software User Manual, section 7.3.5.9
latitude, imp.probability, casualty, fatality, quantity
7.866666666672955, 1.0, 4.434216880248191E-5, 4.434216880248191E-5, 4.0
7.483333333339601, 1.0, 1.8005274918750835E-5, 1.8005274918750835E-5, 1.0
