2579.65	80.878	850.0	9.262	0.911	255957.783	0.0	0.0	21540994.203	0.61892												
2580.65	80.794	850.0	8.685	0.854	257507.566	0.0	0.0	21798501.769	0.61892												
2581.65	80.71	850.0	8.103	0.797	259069.936	0.0	0.0	22057571.704	0.61892												
2582.65	80.625	850.0	7.518	0.739	260645.225	0.0	0.0	22318216.929	0.61892												
2583.65	80.54	850.0	6.929	0.681	262233.572	0.0	0.0	22580450.501	0.61892												
2584.65	80.455	850.0	6.335	0.623	263834.842	0.0	0.0	22844285.344	0.61892												
2585.65	80.37	850.0	5.738	0.564	265449.055	0.0	0.0	23109734.399	0.61892												
2586.65	80.284	850.0	5.136	0.505	267076.324	0.0	0.0	23376810.723	0.61892												
2587.65	80.197	850.0	4.531	0.445	268716.637	0.0	0.0	23645527.36	0.61892												
2588.65	80.111	850.0	3.921	0.385	270370.167	0.0	0.0	23915897.527	0.61892												
2589.65	80.024	850.0	3.307	0.325	272036.976	0.0	0.0	24187934.503	0.61892												
2590.65	79.936	850.0	2.689	0.264	273717.539	0.0	0.0	24461652.042	0.61892												
2591.65	79.848	850.0	2.067	0.203	275411.849	0.0	0.0	24737063.891	0.61892												
2592.65	79.76	850.0	1.44	0.141	277119.84	0.0	0.0	25014183.73	0.61892												
2593.65	79.672	850.0	0.809	0.079	278841.741	0.0	0.0	25293025.472	0.61892												
2594.65	79.583	850.0	0.174	0.017	280577.67	0.0	0.0	25573603.142	0.61892												
2595.65	79.494	850.0	0.0	0.0	282327.661	0.0	0.0	25855930.802	0.61892												
			25.35	2.503		0.0	0.0			2237.65	99.773	366.883	3351.916	751701.204	0.04799						
			25.35	2.503		0.0	0.0			2238.1	99.755	366.971	3358.527	753212.541	0.04799						
			25.35	2.503		0.0	0.0			2239.1	99.717	367.166	3373.735	756586.276	0.04799						
			25.35	2.503		0.0	0.0			2240.1	99.678	367.362	3390.152	759976.428	0.04799						
			25.35	2.503		0.0	0.0			2241.1	99.639	367.558	3406.663	763383.09	0.04799						
