Altitude (km)	Objet	Matériau	Mass (kg)
0.621	RWheel2	drama-A316	0.804
0.645	RWheel2	drama-A316	0.804
0.668	RWheel2	drama-A316	0.804
0.691	RWheel2	drama-A316	0.804
0.715	RWheel2	drama-A316	0.804
0.738	RWheel2	drama-A316	0.804
0.762	RWheel2	drama-A316	0.804
0.785	RWheel2	drama-A316	0.804
0.809	RWheel2	drama-A316	0.804
0.832	RWheel2	drama-A316	0.804
0.856	RWheel2	drama-A316	0.804
0.879	RWheel2	drama-A316	0.804
0.903	RWheel2	drama-A316	0.804
0.926	RWheel2	drama-A316	0.804
0.95	RWheel2	drama-A316	0.804
0.974	RWheel2	drama-A316	0.804
0.997	RWheel2	drama-A316	0.804
1.021	RWheel2	drama-A316	0.804
1.045	RWheel2	drama-A316	0.804
1.069	RWheel2	drama-A316	0.804
1.093	RWheel2	drama-A316	0.804
1.116	RWheel2	drama-A316	0.804
1.14	RWheel2	drama-A316	0.804
1.164	RWheel2	drama-A316	0.804
1.188	RWheel2	drama-A316	0.804
1.212	RWheel2	drama-A316	0.804
1.236	RWheel2	drama-A316	0.804
1.26	RWheel2	drama-A316	0.804
1.284	RWheel2	drama-A316	0.804
1.308	RWheel2	drama-A316	0.804
1.333	RWheel2	drama-A316	0.804
1.357	RWheel2	drama-A316	0.804
1.381	RWheel2	drama-A316	0.804
1.405	RWheel2	drama-A316	0.804
1.429	RWheel2	drama-A316	0.804
1.454	RWheel2	drama-A316	0.804
1.478	RWheel2	drama-A316	0.804
1.502	RWheel2	drama-A316	0.804
1.527	RWheel2	drama-A316	0.804
1.551	RWheel2	drama-A316	0.804
1.576	RWheel2	drama-A316	0.804
1.6	RWheel2	drama-A316	0.804
1.624	RWheel2	drama-A316	0.804
1.649	RWheel2	drama-A316	0.804
1.674	RWheel2	drama-A316	0.804
1.698	RWheel2	drama-A316	0.804
1.723	RWheel2	drama-A316	0.804
1.747	RWheel2	drama-A316	0.804
1.772	RWheel2	drama-A316	0.804
1.797	RWheel2	drama-A316	0.804
1.822	RWheel2	drama-A316	0.804
1.846	RWheel2	drama-A316	0.804
1.871	RWheel2	drama-A316	0.804
1.896	RWheel2	drama-A316	0.804
1.921	RWheel2	drama-A316	0.804
1.946	RWheel2	drama-A316	0.804
1.971	RWheel2	drama-A316	0.804
1.996	RWheel2	drama-A316	0.804
2.021	RWheel2	drama-A316	0.804
2.046	RWheel2	drama-A316	0.804
2.071	RWheel2	drama-A316	0.804
2.096	RWheel2	drama-A316	0.804
2.121	RWheel2	drama-A316	0.804
2.146	RWheel2	drama-A316	0.804
2.171	RWheel2	drama-A316	0.804
2.197	RWheel2	drama-A316	0.804
2.222	RWheel2	drama-A316	0.804
2.247	RWheel2	drama-A316	0.804
2.272	RWheel2	drama-A316	0.804
2.298	RWheel2	drama-A316	0.804
2.323	RWheel2	drama-A316	0.804
2.349	RWheel2	drama-A316	0.804
2.374	RWheel2	drama-A316	0.804
2.4	RWheel2	drama-A316	0.804
2.425	RWheel2	drama-A316	0.804
2.451	RWheel2	drama-A316	0.804
2.476	RWheel2	drama-A316	0.804
2.502	RWheel2	drama-A316	0.804
2.528	RWheel2	drama-A316	0.804
2.553	RWheel2	drama-A316	0.804
2.579	RWheel2	drama-A316	0.804
2.605	RWheel2	drama-A316	0.804
2.631	RWheel2	drama-A316	0.804
2.656	RWheel2	drama-A316	0.804
2.682	RWheel2	drama-A316	0.804
2.708	RWheel2	drama-A316	0.804
2.734	RWheel2	drama-A316	0.804
2.76	RWheel2	drama-A316	0.804
2.786	RWheel2	drama-A316	0.804
2.812	RWheel2	drama-A316	0.804
2.838	RWheel2	drama-A316	0.804
2.864	RWheel2	drama-A316	0.804
2.891	RWheel2	drama-A316	0.804
2.917	RWheel2	drama-A316	0.804
2.943	RWheel2	drama-A316	0.804
2.969	RWheel2	drama-A316	0.804
2.996	RWheel2	drama-A316	0.804
3.022	RWheel2	drama-A316	0.804
3.048	RWheel2	drama-A316	0.804
3.075	RWheel2	drama-A316	0.804
3.101	RWheel2	drama-A316	0.804
3.128	RWheel2	drama-A316	0.804
3.154	RWheel2	drama-A316	0.804
3.181	RWheel2	drama-A316	0.804
3.207	RWheel2	drama-A316	0.804
3.234	RWheel2	drama-A316	0.804
3.261	RWheel2	drama-A316	0.804
3.287	RWheel2	drama-A316	0.804
3.314	RWheel2	drama-A316	0.804
3.341	RWheel2	drama-A316	0.804
3.368	RWheel2	drama-A316	0.804
3.395	RWheel2	drama-A316	0.804
3.422	RWheel2	drama-A316	0.804
3.449	RWheel2	drama-A316	0.804
3.476	RWheel2	drama-A316	0.804
3.503	RWheel2	drama-A316	0.804
3.53	RWheel2	drama-A316	0.804
3.557	RWheel2	drama-A316	0.804
3.584	RWheel2	drama-A316	0.804
3.611	RWheel2	drama-A316	0.804
3.638	RWheel2	drama-A316	0.804
3.666	RWheel2	drama-A316	0.804
3.693	RWheel2	drama-A316	0.804
3.72	RWheel2	drama-A316	0.804
3.748	RWheel2	drama-A316	0.804
3.775	RWheel2	drama-A316	0.804
3.803	RWheel2	drama-A316	0.804
3.83	RWheel2	drama-A316	0.804
3.858	RWheel2	drama-A316	0.804
3.885	RWheel2	drama-A316	0.804
3.913	RWheel2	drama-A316	0.804
3.94	RWheel2	drama-A316	0.804
3.968	RWheel2	drama-A316	0.804
3.996	RWheel2	drama-A316	0.804
4.024	RWheel2	drama-A316	0.804
4.052	RWheel2	drama-A316	0.804
4.079	RWheel2	drama-A316	0.804
4.107	RWheel2	drama-A316	0.804
4.135	RWheel2	drama-A316	0.804
4.163	RWheel2	drama-A316	0.804
4.191	RWheel2	drama-A316	0.804
4.219	RWheel2	drama-A316	0.804
4.248	RWheel2	drama-A316	0.804
4.276	RWheel2	drama-A316	0.804
4.304	RWheel2	drama-A316	0.804
4.332	RWheel2	drama-A316	0.804
4.361	RWheel2	drama-A316	0.804
4.389	RWheel2	drama-A316	0.804
4.417	RWheel2	drama-A316	0.804
4.446	RWheel2	drama-A316	0.804
4.474	RWheel2	drama-A316	0.804
4.503	RWheel2	drama-A316	0.804
4.531	RWheel2	drama-A316	0.804
4.56	RWheel2	drama-A316	0.804
4.589	RWheel2	drama-A316	0.804
4.617	RWheel2	drama-A316	0.804
4.646	RWheel2	drama-A316	0.804
4.675	RWheel2	drama-A316	0.804
4.704	RWheel2	drama-A316	0.804
4.733	RWheel2	drama-A316	0.804
4.762	RWheel2	drama-A316	0.804
4.791	RWheel2	drama-A316	0.804
4.82	RWheel2	drama-A316	0.804
4.849	RWheel2	drama-A316	0.804
4.878	RWheel2	drama-A316	0.804
4.907	RWheel2	drama-A316	0.804
4.936	RWheel2	drama-A316	0.804
4.965	RWheel2	drama-A316	0.804
4.995	RWheel2	drama-A316	0.804
5.024	RWheel2	drama-A316	0.804
5.054	RWheel2	drama-A316	0.804
5.083	RWheel2	drama-A316	0.804
5.113	RWheel2	drama-A316	0.804
5.142	RWheel2	drama-A316	0.804
5.172	RWheel2	drama-A316	0.804
5.201	RWheel2	drama-A316	0.804
5.231	RWheel2	drama-A316	0.804
5.261	RWheel2	drama-A316	0.804
5.291	RWheel2	drama-A316	0.804
5.32	RWheel2	drama-A316	0.804
5.35	RWheel2	drama-A316	0.804
5.38	RWheel2	drama-A316	0.804
5.41	RWheel2	drama-A316	0.804
5.44	RWheel2	drama-A316	0.804
5.47	RWheel2	drama-A316	0.804
5.501	RWheel2	drama-A316	0.804
5.531	RWheel2	drama-A316	0.804
5.561	RWheel2	drama-A316	0.804
5.591	RWheel2	drama-A316	0.804
5.622	RWheel2	drama-A316	0.804
5.652	RWheel2	drama-A316	0.804
5.683	RWheel2	drama-A316	0.804
5.713	RWheel2	drama-A316	0.804
5.744	RWheel2	drama-A316	0.804
5.774	RWheel2	drama-A316	0.804
5.805	RWheel2	drama-A316	0.804
5.836	RWheel2	drama-A316	0.804
5.866	RWheel2	drama-A316	0.804
5.897	RWheel2	drama-A316	0.804
5.928	RWheel2	drama-A316	0.804
5.959	RWheel2	drama-A316	0.804
5.99	RWheel2	drama-A316	0.804
6.021	RWheel2	drama-A316	0.804
6.052	RWheel2	drama-A316	0.804
6.083	RWheel2	drama-A316	0.804
6.115	RWheel2	drama-A316	0.804
6.146	RWheel2	drama-A316	0.804
6.177	RWheel2	drama-A316	0.804
6.209	RWheel2	drama-A316	0.804
6.24	RWheel2	drama-A316	0.804
6.272	RWheel2	drama-A316	0.804
6.303	RWheel2	drama-A316	0.804
6.335	RWheel2	drama-A316	0.804
6.367	RWheel2	drama-A316	0.804
6.398	RWheel2	drama-A316	0.804
6.43	RWheel2	drama-A316	0.804
6.462	RWheel2	drama-A316	0.804
6.494	RWheel2	drama-A316	0.804
6.526	RWheel2	drama-A316	0.804
6.558	RWheel2	drama-A316	0.804
6.59	RWheel2	drama-A316	0.804
6.622	RWheel2	drama-A316	0.804
6.654	RWheel2	drama-A316	0.804
6.686	RWheel2	drama-A316	0.804
6.719	RWheel2	drama-A316	0.804
6.751	RWheel2	drama-A316	0.804
6.784	RWheel2	drama-A316	0.804
6.816	RWheel2	drama-A316	0.804
6.849	RWheel2	drama-A316	0.804
6.881	RWheel2	drama-A316	0.804
6.914	RWheel2	drama-A316	0.804
6.947	RWheel2	drama-A316	0.804
6.98	RWheel2	drama-A316	0.804
7.012	RWheel2	drama-A316	0.804
7.045	RWheel2	drama-A316	0.804
7.078	RWheel2	drama-A316	0.804
7.111	RWheel2	drama-A316	0.804
7.145	RWheel2	drama-A316	0.804
7.178	RWheel2	drama-A316	0.804
7.211	RWheel2	drama-A316	0.804
7.244	RWheel2	drama-A316	0.804
7.278	RWheel2	drama-A316	0.804
7.311	RWheel2	drama-A316	0.804
7.345	RWheel2	drama-A316	0.804
7.378	RWheel2	drama-A316	0.804
7.412	RWheel2	drama-A316	0.804
7.446	RWheel2	drama-A316	0.804
7.479	RWheel2	drama-A316	0.804
7.513	RWheel2	drama-A316	0.804
7.547	RWheel2	drama-A316	0.804
7.581	RWheel2	drama-A316	0.804
7.615	RWheel2	drama-A316	0.804
7.649	RWheel2	drama-A316	0.804
7.684	RWheel2	drama-A316	0.804
7.718	RWheel2	drama-A316	0.804
7.752	RWheel2	drama-A316	0.804
7.787	RWheel2	drama-A316	0.804
7.821	RWheel2	drama-A316	0.804
7.856	RWheel2	drama-A316	0.804
7.89	RWheel2	drama-A316	0.804
7.925	RWheel2	drama-A316	0.804
7.96	RWheel2	drama-A316	0.804
7.995	RWheel2	drama-A316	0.804
8.03	RWheel2	drama-A316	0.804
8.064	RWheel2	drama-A316	0.804
8.1	RWheel2	drama-A316	0.804
8.135	RWheel2	drama-A316	0.804
8.17	RWheel2	drama-A316	0.804
8.205	RWheel2	drama-A316	0.804
8.24	RWheel2	drama-A316	0.804
8.276	RWheel2	drama-A316	0.804
8.311	RWheel2	drama-A316	0.804
8.347	RWheel2	drama-A316	0.804
8.383	RWheel2	drama-A316	0.804
8.418	RWheel2	drama-A316	0.804
8.454	RWheel2	drama-A316	0.804
8.49	RWheel2	drama-A316	0.804
8.526	RWheel2	drama-A316	0.804
8.562	RWheel2	drama-A316	0.804
8.598	RWheel2	drama-A316	0.804
8.634	RWheel2	drama-A316	0.804
8.671	RWheel2	drama-A316	0.804
8.707	RWheel2	drama-A316	0.804
8.743	RWheel2	drama-A316	0.804
8.78	RWheel2	drama-A316	0.804
8.817	RWheel2	drama-A316	0.804
8.853	RWheel2	drama-A316	0.804
8.89	RWheel2	drama-A316	0.804
8.927	RWheel2	drama-A316	0.804
8.964	RWheel2	drama-A316	0.804
9.001	RWheel2	drama-A316	0.804
9.038	RWheel2	drama-A316	0.804
9.075	RWheel2	drama-A316	0.804
9.112	RWheel2	drama-A316	0.804
9.15	RWheel2	drama-A316	0.804
9.187	RWheel2	drama-A316	0.804
9.225	RWheel2	drama-A316	0.804
9.262	RWheel2	drama-A316	0.804
9.3	RWheel2	drama-A316	0.804
9.338	RWheel2	drama-A316	0.804
9.376	RWheel2	drama-A316	0.804
9.413	RWheel2	drama-A316	0.804
9.452	RWheel2	drama-A316	0.804
9.49	RWheel2	drama-A316	0.804
9.528	RWheel2	drama-A316	0.804
9.566	RWheel2	drama-A316	0.804
9.605	RWheel2	drama-A316	0.804
9.643	RWheel2	drama-A316	0.804
9.682	RWheel2	drama-A316	0.804
9.72	RWheel2	drama-A316	0.804
9.759	RWheel2	drama-A316	0.804
9.798	RWheel2	drama-A316	0.804
9.837	RWheel2	drama-A316	0.804
9.876	RWheel2	drama-A316	0.804
9.915	RWheel2	drama-A316	0.804
9.954	RWheel2	drama-A316	0.804
9.994	RWheel2	drama-A316	0.804
10.033	RWheel2	drama-A316	0.804
10.073	RWheel2	drama-A316	0.804
10.112	RWheel2	drama-A316	0.804
10.152	RWheel2	drama-A316	0.804
10.192	RWheel2	drama-A316	0.804
10.232	RWheel2	drama-A316	0.804
10.272	RWheel2	drama-A316	0.804
10.312	RWheel2	drama-A316	0.804
10.352	RWheel2	drama-A316	0.804
10.392	RWheel2	drama-A316	0.804
10.433	RWheel2	drama-A316	0.804
10.473	RWheel2	drama-A316	0.804
10.514	RWheel2	drama-A316	0.804
10.555	RWheel2	drama-A316	0.804
10.596	RWheel2	drama-A316	0.804
10.637	RWheel2	drama-A316	0.804
10.678	RWheel2	drama-A316	0.804
10.719	RWheel2	drama-A316	0.804
10.76	RWheel2	drama-A316	0.804
10.802	RWheel2	drama-A316	0.804
10.843	RWheel2	drama-A316	0.804
10.885	RWheel2	drama-A316	0.804
10.926	RWheel2	drama-A316	0.804
10.968	RWheel2	drama-A316	0.804
11.01	RWheel2	drama-A316	0.804
11.052	RWheel2	drama-A316	0.804
11.095	RWheel2	drama-A316	0.804
11.137	RWheel2	drama-A316	0.804
11.18	RWheel2	drama-A316	0.804
11.222	RWheel2	drama-A316	0.804
11.265	RWheel2	drama-A316	0.804
11.308	RWheel2	drama-A316	0.804
11.351	RWheel2	drama-A316	0.804
11.394	RWheel2	drama-A316	0.804
11.438	RWheel2	drama-A316	0.804
11.481	RWheel2	drama-A316	0.804
11.525	RWheel2	drama-A316	0.804
11.569	RWheel2	drama-A316	0.804
11.613	RWheel2	drama-A316	0.804
11.657	RWheel2	drama-A316	0.804
11.701	RWheel2	drama-A316	0.804
11.746	RWheel2	drama-A316	0.804
11.791	RWheel2	drama-A316	0.804
11.835	RWheel2	drama-A316	0.804
11.88	RWheel2	drama-A316	0.804
11.925	RWheel2	drama-A316	0.804
11.971	RWheel2	drama-A316	0.804
12.016	RWheel2	drama-A316	0.804
12.062	RWheel2	drama-A316	0.804
12.107	RWheel2	drama-A316	0.804
12.153	RWheel2	drama-A316	0.804
12.199	RWheel2	drama-A316	0.804
12.246	RWheel2	drama-A316	0.804
12.292	RWheel2	drama-A316	0.804
12.339	RWheel2	drama-A316	0.804
12.385	RWheel2	drama-A316	0.804
12.432	RWheel2	drama-A316	0.804
12.48	RWheel2	drama-A316	0.804
12.527	RWheel2	drama-A316	0.804
12.574	RWheel2	drama-A316	0.804
12.622	RWheel2	drama-A316	0.804
12.67	RWheel2	drama-A316	0.804
12.718	RWheel2	drama-A316	0.804
12.766	RWheel2	drama-A316	0.804
12.814	RWheel2	drama-A316	0.804
12.863	RWheel2	drama-A316	0.804
12.912	RWheel2	drama-A316	0.804
12.961	RWheel2	drama-A316	0.804
13.01	RWheel2	drama-A316	0.804
13.059	RWheel2	drama-A316	0.804
13.109	RWheel2	drama-A316	0.804
13.158	RWheel2	drama-A316	0.804
13.208	RWheel2	drama-A316	0.804
13.258	RWheel2	drama-A316	0.804
13.308	RWheel2	drama-A316	0.804
13.359	RWheel2	drama-A316	0.804
13.41	RWheel2	drama-A316	0.804
13.461	RWheel2	drama-A316	0.804
13.512	RWheel2	drama-A316	0.804
13.563	RWheel2	drama-A316	0.804
13.614	RWheel2	drama-A316	0.804
13.666	RWheel2	drama-A316	0.804
13.718	RWheel2	drama-A316	0.804
13.77	RWheel2	drama-A316	0.804
13.823	RWheel2	drama-A316	0.804
13.875	RWheel2	drama-A316	0.804
13.928	RWheel2	drama-A316	0.804
13.981	RWheel2	drama-A316	0.804
14.034	RWheel2	drama-A316	0.804
14.088	RWheel2	drama-A316	0.804
14.141	RWheel2	drama-A316	0.804
14.195	RWheel2	drama-A316	0.804
14.25	RWheel2	drama-A316	0.804
14.304	RWheel2	drama-A316	0.804
14.359	RWheel2	drama-A316	0.804
14.413	RWheel2	drama-A316	0.804
14.468	RWheel2	drama-A316	0.804
14.524	RWheel2	drama-A316	0.804
14.579	RWheel2	drama-A316	0.804
14.635	RWheel2	drama-A316	0.804
14.691	RWheel2	drama-A316	0.804
14.748	RWheel2	drama-A316	0.804
14.804	RWheel2	drama-A316	0.804
14.861	RWheel2	drama-A316	0.804
14.918	RWheel2	drama-A316	0.804
14.975	RWheel2	drama-A316	0.804
15.033	RWheel2	drama-A316	0.804
15.091	RWheel2	drama-A316	0.804
15.149	RWheel2	drama-A316	0.804
15.207	RWheel2	drama-A316	0.804
15.266	RWheel2	drama-A316	0.804
15.325	RWheel2	drama-A316	0.804
15.384	RWheel2	drama-A316	0.804
15.444	RWheel2	drama-A316	0.804
15.504	RWheel2	drama-A316	0.804
15.564	RWheel2	drama-A316	0.804
15.624	RWheel2	drama-A316	0.804
15.685	RWheel2	drama-A316	0.804
15.746	RWheel2	drama-A316	0.804
15.807	RWheel2	drama-A316	0.804
15.868	RWheel2	drama-A316	0.804
15.93	RWheel2	drama-A316	0.804
15.992	RWheel2	drama-A316	0.804
16.055	RWheel2	drama-A316	0.804
16.118	RWheel2	drama-A316	0.804
16.181	RWheel2	drama-A316	0.804
16.244	RWheel2	drama-A316	0.804
16.308	RWheel2	drama-A316	0.804
16.372	RWheel2	drama-A316	0.804
16.436	RWheel2	drama-A316	0.804
16.501	RWheel2	drama-A316	0.804
16.566	RWheel2	drama-A316	0.804
16.631	RWheel2	drama-A316	0.804
16.697	RWheel2	drama-A316	0.804
16.763	RWheel2	drama-A316	0.804
16.829	RWheel2	drama-A316	0.804
16.896	RWheel2	drama-A316	0.804
16.963	RWheel2	drama-A316	0.804
17.031	RWheel2	drama-A316	0.804
17.099	RWheel2	drama-A316	0.804
17.167	RWheel2	drama-A316	0.804
17.236	RWheel2	drama-A316	0.804
17.305	RWheel2	drama-A316	0.804
17.374	RWheel2	drama-A316	0.804
17.444	RWheel2	drama-A316	0.804
17.514	RWheel2	drama-A316	0.804
17.584	RWheel2	drama-A316	0.804
17.655	RWheel2	drama-A316	0.804
17.727	RWheel2	drama-A316	0.804
17.798	RWheel2	drama-A316	0.804
17.871	RWheel2	drama-A316	0.804
17.943	RWheel2	drama-A316	0.804
18.016	RWheel2	drama-A316	0.804
18.09	RWheel2	drama-A316	0.804
18.164	RWheel2	drama-A316	0.804
18.238	RWheel2	drama-A316	0.804
18.313	RWheel2	drama-A316	0.804
18.388	RWheel2	drama-A316	0.804
18.464	RWheel2	drama-A316	0.804
18.54	RWheel2	drama-A316	0.804
18.617	RWheel2	drama-A316	0.804
18.694	RWheel2	drama-A316	0.804
18.772	RWheel2	drama-A316	0.804
18.85	RWheel2	drama-A316	0.804
18.928	RWheel2	drama-A316	0.804
19.007	RWheel2	drama-A316	0.804
19.087	RWheel2	drama-A316	0.804
19.167	RWheel2	drama-A316	0.804
19.248	RWheel2	drama-A316	0.804
19.329	RWheel2	drama-A316	0.804
19.411	RWheel2	drama-A316	0.804
19.494	RWheel2	drama-A316	0.804
19.576	RWheel2	drama-A316	0.804
19.66	RWheel2	drama-A316	0.804
19.744	RWheel2	drama-A316	0.804
19.829	RWheel2	drama-A316	0.804
19.914	RWheel2	drama-A316	0.804
20.0	RWheel2	drama-A316	0.804
20.087	RWheel2	drama-A316	0.804
20.174	RWheel2	drama-A316	0.804
20.262	RWheel2	drama-A316	0.804
20.35	RWheel2	drama-A316	0.804
20.439	RWheel2	drama-A316	0.804
20.529	RWheel2	drama-A316	0.804
20.62	RWheel2	drama-A316	0.804
20.711	RWheel2	drama-A316	0.804
20.803	RWheel2	drama-A316	0.804
20.896	RWheel2	drama-A316	0.804
20.989	RWheel2	drama-A316	0.804
21.084	RWheel2	drama-A316	0.804
21.179	RWheel2	drama-A316	0.804
21.275	RWheel2	drama-A316	0.804
21.371	RWheel2	drama-A316	0.804
21.469	RWheel2	drama-A316	0.804
21.567	RWheel2	drama-A316	0.804
21.666	RWheel2	drama-A316	0.804
21.766	RWheel2	drama-A316	0.804
21.867	RWheel2	drama-A316	0.804
21.969	RWheel2	drama-A316	0.804
22.071	RWheel2	drama-A316	0.804
22.175	RWheel2	drama-A316	0.804
22.28	RWheel2	drama-A316	0.804
22.385	RWheel2	drama-A316	0.804
22.492	RWheel2	drama-A316	0.804
22.599	RWheel2	drama-A316	0.804
22.708	RWheel2	drama-A316	0.804
22.818	RWheel2	drama-A316	0.804
22.928	RWheel2	drama-A316	0.804
23.04	RWheel2	drama-A316	0.804
23.153	RWheel2	drama-A316	0.804
23.267	RWheel2	drama-A316	0.804
23.383	RWheel2	drama-A316	0.804
23.499	RWheel2	drama-A316	0.804
23.617	RWheel2	drama-A316	0.804
23.736	RWheel2	drama-A316	0.804
23.856	RWheel2	drama-A316	0.804
23.978	RWheel2	drama-A316	0.804
24.101	RWheel2	drama-A316	0.804
24.225	RWheel2	drama-A316	0.804
24.351	RWheel2	drama-A316	0.804
24.479	RWheel2	drama-A316	0.804
24.607	RWheel2	drama-A316	0.804
24.738	RWheel2	drama-A316	0.804
24.87	RWheel2	drama-A316	0.804
25.003	RWheel2	drama-A316	0.804
25.139	RWheel2	drama-A316	0.804
25.276	RWheel2	drama-A316	0.804
25.415	RWheel2	drama-A316	0.804
25.555	RWheel2	drama-A316	0.804
25.698	RWheel2	drama-A316	0.804
25.842	RWheel2	drama-A316	0.804
25.989	RWheel2	drama-A316	0.804
26.137	RWheel2	drama-A316	0.804
26.288	RWheel2	drama-A316	0.804
26.441	RWheel2	drama-A316	0.804
26.596	RWheel2	drama-A316	0.804
26.753	RWheel2	drama-A316	0.804
26.913	RWheel2	drama-A316	0.804
27.075	RWheel2	drama-A316	0.804
27.239	RWheel2	drama-A316	0.804
27.407	RWheel2	drama-A316	0.804
27.576	RWheel2	drama-A316	0.804
27.749	RWheel2	drama-A316	0.804
27.924	RWheel2	drama-A316	0.804
28.102	RWheel2	drama-A316	0.804
28.283	RWheel2	drama-A316	0.804
28.467	RWheel2	drama-A316	0.804
28.655	RWheel2	drama-A316	0.804
28.845	RWheel2	drama-A316	0.804
29.038	RWheel2	drama-A316	0.804
29.235	RWheel2	drama-A316	0.804
29.435	RWheel2	drama-A316	0.804
29.638	RWheel2	drama-A316	0.804
29.845	RWheel2	drama-A316	0.804
30.055	RWheel2	drama-A316	0.804
30.268	RWheel2	drama-A316	0.804
30.485	RWheel2	drama-A316	0.804
30.706	RWheel2	drama-A316	0.804
30.93	RWheel2	drama-A316	0.804
31.158	RWheel2	drama-A316	0.804
31.389	RWheel2	drama-A316	0.804
31.623	RWheel2	drama-A316	0.804
31.861	RWheel2	drama-A316	0.804
32.102	RWheel2	drama-A316	0.804
32.347	RWheel2	drama-A316	0.804
32.594	RWheel2	drama-A316	0.804
32.845	RWheel2	drama-A316	0.804
33.098	RWheel2	drama-A316	0.804
33.354	RWheel2	drama-A316	0.804
33.613	RWheel2	drama-A316	0.804
33.874	RWheel2	drama-A316	0.804
34.137	RWheel2	drama-A316	0.804
34.401	RWheel2	drama-A316	0.804
34.667	RWheel2	drama-A316	0.804
34.935	RWheel2	drama-A316	0.804
35.203	RWheel2	drama-A316	0.804
35.472	RWheel2	drama-A316	0.804
35.741	RWheel2	drama-A316	0.804
36.01	RWheel2	drama-A316	0.804
36.279	RWheel2	drama-A316	0.804
36.548	RWheel2	drama-A316	0.804
36.815	RWheel2	drama-A316	0.804
37.081	RWheel2	drama-A316	0.804
37.345	RWheel2	drama-A316	0.804
37.607	RWheel2	drama-A316	0.804
37.867	RWheel2	drama-A316	0.804
37.999	RWheel2	drama-A316	0.804
38.028	RWheel2	drama-A316	0.804
38.034	RWheel2	drama-A316	0.804
38.039	RWheel2	drama-A316	0.804
38.042	RWheel2	drama-A316	0.804
38.05	RWheel2	drama-A316	0.804
38.06	RWheel2	drama-A316	0.804
38.07	RWheel2	drama-A316	0.804
38.072	RWheel2	drama-A316	0.804
38.073	RWheel2	drama-A316	0.804
38.074	RWheel2	drama-A316	0.804
38.114	RWheel2	drama-A316	0.804
38.148	RWheel2	drama-A316	0.804
38.185	RWheel2	drama-A316	0.804
38.193	RWheel2	drama-A316	0.804
38.199	RWheel2	drama-A316	0.804
38.204	RWheel2	drama-A316	0.804
38.204	RWheel2	drama-A316	0.804
38.205	RWheel2	drama-A316	0.804
38.21	RWheel2	drama-A316	0.804
38.258	RWheel2	drama-A316	0.804
38.311	RWheel2	drama-A316	0.804
38.323	RWheel2	drama-A316	0.804
38.333	RWheel2	drama-A316	0.804
38.341	RWheel2	drama-A316	0.804
38.352	RWheel2	drama-A316	0.804
38.403	RWheel2	drama-A316	0.804
38.415	RWheel2	drama-A316	0.804
38.424	RWheel2	drama-A316	0.804
38.462	RWheel2	drama-A316	0.804
38.47	RWheel2	drama-A316	0.804
38.477	RWheel2	drama-A316	0.804
38.481	RWheel2	drama-A316	0.804
38.489	RWheel2	drama-A316	0.804
38.503	RWheel2	drama-A316	0.804
38.516	RWheel2	drama-A316	0.804
38.525	RWheel2	drama-A316	0.804
38.532	RWheel2	drama-A316	0.804
38.537	RWheel2	drama-A316	0.804
38.545	RWheel2	drama-A316	0.804
38.55	RWheel2	drama-A316	0.804
38.553	RWheel2	drama-A316	0.804
38.557	RWheel2	drama-A316	0.804
38.559	RWheel2	drama-A316	0.804
38.56	RWheel2	drama-A316	0.804
38.564	RWheel2	drama-A316	0.804
38.572	RWheel2	drama-A316	0.804
38.576	RWheel2	drama-A316	0.804
38.578	RWheel2	drama-A316	0.804
38.581	RWheel2	drama-A316	0.804
38.588	RWheel2	drama-A316	0.804
38.592	RWheel2	drama-A316	0.804
38.595	RWheel2	drama-A316	0.804
38.597	RWheel2	drama-A316	0.804
38.603	RWheel2	drama-A316	0.804
38.612	RWheel2	drama-A316	0.804
38.618	RWheel2	drama-A316	0.804
38.622	RWheel2	drama-A316	0.804
38.63	RWheel2	drama-A316	0.804
38.639	RWheel2	drama-A316	0.804
38.652	RWheel2	drama-A316	0.804
38.662	RWheel2	drama-A316	0.804
38.669	RWheel2	drama-A316	0.804
38.674	RWheel2	drama-A316	0.804
38.683	RWheel2	drama-A316	0.804
38.696	RWheel2	drama-A316	0.804
38.705	RWheel2	drama-A316	0.804
38.712	RWheel2	drama-A316	0.804
38.718	RWheel2	drama-A316	0.804
38.726	RWheel2	drama-A316	0.804
38.732	RWheel2	drama-A316	0.804
38.737	RWheel2	drama-A316	0.804
38.738	RWheel2	drama-A316	0.804
38.739	RWheel2	drama-A316	0.804
38.74	RWheel2	drama-A316	0.804
38.744	RWheel2	drama-A316	0.804
38.746	RWheel2	drama-A316	0.804
38.748	RWheel2	drama-A316	0.804
38.75	RWheel2	drama-A316	0.804
38.752	RWheel2	drama-A316	0.804
38.756	RWheel2	drama-A316	0.804
38.805	RWheel2	drama-A316	0.804
38.859	RWheel2	drama-A316	0.804
39.109	RWheel2	drama-A316	0.804
39.361	RWheel2	drama-A316	0.804
39.615	RWheel2	drama-A316	0.804
39.871	RWheel2	drama-A316	0.804
40.129	RWheel2	drama-A316	0.804
40.388	RWheel2	drama-A316	0.804
40.65	RWheel2	drama-A316	0.804
40.913	RWheel2	drama-A316	0.804
41.177	RWheel2	drama-A316	0.804
41.444	RWheel2	drama-A316	0.804
41.711	RWheel2	drama-A316	0.804
41.981	RWheel2	drama-A316	0.804
