Altitude (km)	Objet	Matériau	Mass (kg)
16.414	SheWallY3	drama-HC-AA7075	0.179000
16.398	SheWallY3	drama-HC-AA7075	0.179000
16.382	SheWallY3	drama-HC-AA7075	0.179000
16.366	SheWallY3	drama-HC-AA7075	0.179000
16.349	SheWallY3	drama-HC-AA7075	0.179000
16.333	SheWallY3	drama-HC-AA7075	0.179000
16.317	SheWallY3	drama-HC-AA7075	0.179000
16.301	SheWallY3	drama-HC-AA7075	0.179000
16.285	SheWallY3	drama-HC-AA7075	0.179000
16.269	SheWallY3	drama-HC-AA7075	0.179000
16.252	SheWallY3	drama-HC-AA7075	0.179000
16.236	SheWallY3	drama-HC-AA7075	0.179000
16.220	SheWallY3	drama-HC-AA7075	0.179000
16.204	SheWallY3	drama-HC-AA7075	0.179000
16.188	SheWallY3	drama-HC-AA7075	0.179000
16.172	SheWallY3	drama-HC-AA7075	0.179000
16.156	SheWallY3	drama-HC-AA7075	0.179000
16.140	SheWallY3	drama-HC-AA7075	0.179000
16.124	SheWallY3	drama-HC-AA7075	0.179000
16.108	SheWallY3	drama-HC-AA7075	0.179000
16.092	SheWallY3	drama-HC-AA7075	0.179000
16.076	SheWallY3	drama-HC-AA7075	0.179000
16.060	SheWallY3	drama-HC-AA7075	0.179000
16.044	SheWallY3	drama-HC-AA7075	0.179000
16.028	SheWallY3	drama-HC-AA7075	0.179000
16.012	SheWallY3	drama-HC-AA7075	0.179000
15.996	SheWallY3	drama-HC-AA7075	0.179000
15.980	SheWallY3	drama-HC-AA7075	0.179000
15.964	SheWallY3	drama-HC-AA7075	0.179000
15.948	SheWallY3	drama-HC-AA7075	0.179000
15.932	SheWallY3	drama-HC-AA7075	0.179000
15.916	SheWallY3	drama-HC-AA7075	0.179000
15.900	SheWallY3	drama-HC-AA7075	0.179000
15.884	SheWallY3	drama-HC-AA7075	0.179000
15.868	SheWallY3	drama-HC-AA7075	0.179000
15.852	SheWallY3	drama-HC-AA7075	0.179000
15.836	SheWallY3	drama-HC-AA7075	0.179000
15.820	SheWallY3	drama-HC-AA7075	0.179000
15.805	SheWallY3	drama-HC-AA7075	0.179000
15.789	SheWallY3	drama-HC-AA7075	0.179000
15.773	SheWallY3	drama-HC-AA7075	0.179000
15.757	SheWallY3	drama-HC-AA7075	0.179000
15.741	SheWallY3	drama-HC-AA7075	0.179000
15.725	SheWallY3	drama-HC-AA7075	0.179000
15.710	SheWallY3	drama-HC-AA7075	0.179000
15.694	SheWallY3	drama-HC-AA7075	0.179000
15.678	SheWallY3	drama-HC-AA7075	0.179000
15.662	SheWallY3	drama-HC-AA7075	0.179000
15.647	SheWallY3	drama-HC-AA7075	0.179000
15.631	SheWallY3	drama-HC-AA7075	0.179000
15.615	SheWallY3	drama-HC-AA7075	0.179000
15.599	SheWallY3	drama-HC-AA7075	0.179000
15.584	SheWallY3	drama-HC-AA7075	0.179000
15.568	SheWallY3	drama-HC-AA7075	0.179000
15.552	SheWallY3	drama-HC-AA7075	0.179000
15.537	SheWallY3	drama-HC-AA7075	0.179000
15.521	SheWallY3	drama-HC-AA7075	0.179000
15.505	SheWallY3	drama-HC-AA7075	0.179000
15.490	SheWallY3	drama-HC-AA7075	0.179000
15.474	SheWallY3	drama-HC-AA7075	0.179000
15.458	SheWallY3	drama-HC-AA7075	0.179000
15.443	SheWallY3	drama-HC-AA7075	0.179000
15.427	SheWallY3	drama-HC-AA7075	0.179000
15.411	SheWallY3	drama-HC-AA7075	0.179000
15.396	SheWallY3	drama-HC-AA7075	0.179000
15.380	SheWallY3	drama-HC-AA7075	0.179000
15.365	SheWallY3	drama-HC-AA7075	0.179000
15.349	SheWallY3	drama-HC-AA7075	0.179000
15.334	SheWallY3	drama-HC-AA7075	0.179000
15.318	SheWallY3	drama-HC-AA7075	0.179000
15.303	SheWallY3	drama-HC-AA7075	0.179000
15.287	SheWallY3	drama-HC-AA7075	0.179000
15.271	SheWallY3	drama-HC-AA7075	0.179000
15.256	SheWallY3	drama-HC-AA7075	0.179000
15.240	SheWallY3	drama-HC-AA7075	0.179000
15.225	SheWallY3	drama-HC-AA7075	0.179000
15.210	SheWallY3	drama-HC-AA7075	0.179000
15.194	SheWallY3	drama-HC-AA7075	0.179000
15.179	SheWallY3	drama-HC-AA7075	0.179000
15.163	SheWallY3	drama-HC-AA7075	0.179000
15.148	SheWallY3	drama-HC-AA7075	0.179000
15.132	SheWallY3	drama-HC-AA7075	0.179000
15.117	SheWallY3	drama-HC-AA7075	0.179000
15.101	SheWallY3	drama-HC-AA7075	0.179000
15.086	SheWallY3	drama-HC-AA7075	0.179000
15.071	SheWallY3	drama-HC-AA7075	0.179000
15.055	SheWallY3	drama-HC-AA7075	0.179000
15.040	SheWallY3	drama-HC-AA7075	0.179000
15.025	SheWallY3	drama-HC-AA7075	0.179000
15.009	SheWallY3	drama-HC-AA7075	0.179000
14.994	SheWallY3	drama-HC-AA7075	0.179000
14.979	SheWallY3	drama-HC-AA7075	0.179000
14.963	SheWallY3	drama-HC-AA7075	0.179000
14.948	SheWallY3	drama-HC-AA7075	0.179000
14.933	SheWallY3	drama-HC-AA7075	0.179000
14.917	SheWallY3	drama-HC-AA7075	0.179000
14.902	SheWallY3	drama-HC-AA7075	0.179000
14.887	SheWallY3	drama-HC-AA7075	0.179000
14.871	SheWallY3	drama-HC-AA7075	0.179000
14.856	SheWallY3	drama-HC-AA7075	0.179000
14.841	SheWallY3	drama-HC-AA7075	0.179000
14.826	SheWallY3	drama-HC-AA7075	0.179000
14.810	SheWallY3	drama-HC-AA7075	0.179000
14.795	SheWallY3	drama-HC-AA7075	0.179000
14.780	SheWallY3	drama-HC-AA7075	0.179000
14.765	SheWallY3	drama-HC-AA7075	0.179000
14.750	SheWallY3	drama-HC-AA7075	0.179000
14.735	SheWallY3	drama-HC-AA7075	0.179000
14.719	SheWallY3	drama-HC-AA7075	0.179000
14.704	SheWallY3	drama-HC-AA7075	0.179000
14.689	SheWallY3	drama-HC-AA7075	0.179000
14.674	SheWallY3	drama-HC-AA7075	0.179000
14.659	SheWallY3	drama-HC-AA7075	0.179000
14.644	SheWallY3	drama-HC-AA7075	0.179000
14.629	SheWallY3	drama-HC-AA7075	0.179000
14.613	SheWallY3	drama-HC-AA7075	0.179000
14.598	SheWallY3	drama-HC-AA7075	0.179000
14.583	SheWallY3	drama-HC-AA7075	0.179000
14.568	SheWallY3	drama-HC-AA7075	0.179000
14.553	SheWallY3	drama-HC-AA7075	0.179000
14.538	SheWallY3	drama-HC-AA7075	0.179000
14.523	SheWallY3	drama-HC-AA7075	0.179000
14.508	SheWallY3	drama-HC-AA7075	0.179000
14.493	SheWallY3	drama-HC-AA7075	0.179000
14.478	SheWallY3	drama-HC-AA7075	0.179000
14.463	SheWallY3	drama-HC-AA7075	0.179000
14.448	SheWallY3	drama-HC-AA7075	0.179000
14.433	SheWallY3	drama-HC-AA7075	0.179000
14.418	SheWallY3	drama-HC-AA7075	0.179000
14.403	SheWallY3	drama-HC-AA7075	0.179000
14.388	SheWallY3	drama-HC-AA7075	0.179000
14.373	SheWallY3	drama-HC-AA7075	0.179000
14.358	SheWallY3	drama-HC-AA7075	0.179000
14.343	SheWallY3	drama-HC-AA7075	0.179000
14.328	SheWallY3	drama-HC-AA7075	0.179000
14.314	SheWallY3	drama-HC-AA7075	0.179000
14.299	SheWallY3	drama-HC-AA7075	0.179000
14.284	SheWallY3	drama-HC-AA7075	0.179000
14.269	SheWallY3	drama-HC-AA7075	0.179000
14.254	SheWallY3	drama-HC-AA7075	0.179000
14.239	SheWallY3	drama-HC-AA7075	0.179000
14.224	SheWallY3	drama-HC-AA7075	0.179000
14.209	SheWallY3	drama-HC-AA7075	0.179000
14.195	SheWallY3	drama-HC-AA7075	0.179000
14.180	SheWallY3	drama-HC-AA7075	0.179000
14.165	SheWallY3	drama-HC-AA7075	0.179000
14.150	SheWallY3	drama-HC-AA7075	0.179000
14.135	SheWallY3	drama-HC-AA7075	0.179000
14.121	SheWallY3	drama-HC-AA7075	0.179000
14.106	SheWallY3	drama-HC-AA7075	0.179000
14.091	SheWallY3	drama-HC-AA7075	0.179000
14.076	SheWallY3	drama-HC-AA7075	0.179000
14.062	SheWallY3	drama-HC-AA7075	0.179000
14.047	SheWallY3	drama-HC-AA7075	0.179000
14.032	SheWallY3	drama-HC-AA7075	0.179000
14.017	SheWallY3	drama-HC-AA7075	0.179000
14.003	SheWallY3	drama-HC-AA7075	0.179000
13.988	SheWallY3	drama-HC-AA7075	0.179000
13.973	SheWallY3	drama-HC-AA7075	0.179000
13.959	SheWallY3	drama-HC-AA7075	0.179000
13.944	SheWallY3	drama-HC-AA7075	0.179000
13.929	SheWallY3	drama-HC-AA7075	0.179000
13.915	SheWallY3	drama-HC-AA7075	0.179000
13.900	SheWallY3	drama-HC-AA7075	0.179000
13.885	SheWallY3	drama-HC-AA7075	0.179000
13.871	SheWallY3	drama-HC-AA7075	0.179000
13.856	SheWallY3	drama-HC-AA7075	0.179000
13.842	SheWallY3	drama-HC-AA7075	0.179000
13.827	SheWallY3	drama-HC-AA7075	0.179000
13.812	SheWallY3	drama-HC-AA7075	0.179000
13.798	SheWallY3	drama-HC-AA7075	0.179000
13.783	SheWallY3	drama-HC-AA7075	0.179000
13.769	SheWallY3	drama-HC-AA7075	0.179000
13.754	SheWallY3	drama-HC-AA7075	0.179000
13.740	SheWallY3	drama-HC-AA7075	0.179000
13.725	SheWallY3	drama-HC-AA7075	0.179000
13.711	SheWallY3	drama-HC-AA7075	0.179000
13.696	SheWallY3	drama-HC-AA7075	0.179000
13.682	SheWallY3	drama-HC-AA7075	0.179000
13.667	SheWallY3	drama-HC-AA7075	0.179000
13.653	SheWallY3	drama-HC-AA7075	0.179000
13.638	SheWallY3	drama-HC-AA7075	0.179000
13.624	SheWallY3	drama-HC-AA7075	0.179000
13.609	SheWallY3	drama-HC-AA7075	0.179000
13.595	SheWallY3	drama-HC-AA7075	0.179000
13.581	SheWallY3	drama-HC-AA7075	0.179000
13.566	SheWallY3	drama-HC-AA7075	0.179000
13.552	SheWallY3	drama-HC-AA7075	0.179000
13.537	SheWallY3	drama-HC-AA7075	0.179000
13.523	SheWallY3	drama-HC-AA7075	0.179000
13.509	SheWallY3	drama-HC-AA7075	0.179000
13.494	SheWallY3	drama-HC-AA7075	0.179000
13.480	SheWallY3	drama-HC-AA7075	0.179000
13.466	SheWallY3	drama-HC-AA7075	0.179000
13.451	SheWallY3	drama-HC-AA7075	0.179000
13.437	SheWallY3	drama-HC-AA7075	0.179000
13.423	SheWallY3	drama-HC-AA7075	0.179000
13.408	SheWallY3	drama-HC-AA7075	0.179000
13.394	SheWallY3	drama-HC-AA7075	0.179000
13.380	SheWallY3	drama-HC-AA7075	0.179000
13.365	SheWallY3	drama-HC-AA7075	0.179000
13.351	SheWallY3	drama-HC-AA7075	0.179000
13.337	SheWallY3	drama-HC-AA7075	0.179000
13.323	SheWallY3	drama-HC-AA7075	0.179000
13.308	SheWallY3	drama-HC-AA7075	0.179000
13.294	SheWallY3	drama-HC-AA7075	0.179000
13.280	SheWallY3	drama-HC-AA7075	0.179000
13.266	SheWallY3	drama-HC-AA7075	0.179000
13.252	SheWallY3	drama-HC-AA7075	0.179000
13.237	SheWallY3	drama-HC-AA7075	0.179000
13.223	SheWallY3	drama-HC-AA7075	0.179000
13.209	SheWallY3	drama-HC-AA7075	0.179000
13.195	SheWallY3	drama-HC-AA7075	0.179000
13.181	SheWallY3	drama-HC-AA7075	0.179000
13.167	SheWallY3	drama-HC-AA7075	0.179000
13.152	SheWallY3	drama-HC-AA7075	0.179000
13.138	SheWallY3	drama-HC-AA7075	0.179000
13.124	SheWallY3	drama-HC-AA7075	0.179000
13.110	SheWallY3	drama-HC-AA7075	0.179000
13.096	SheWallY3	drama-HC-AA7075	0.179000
13.082	SheWallY3	drama-HC-AA7075	0.179000
13.068	SheWallY3	drama-HC-AA7075	0.179000
13.054	SheWallY3	drama-HC-AA7075	0.179000
13.040	SheWallY3	drama-HC-AA7075	0.179000
13.026	SheWallY3	drama-HC-AA7075	0.179000
13.012	SheWallY3	drama-HC-AA7075	0.179000
12.998	SheWallY3	drama-HC-AA7075	0.179000
12.984	SheWallY3	drama-HC-AA7075	0.179000
12.970	SheWallY3	drama-HC-AA7075	0.179000
12.956	SheWallY3	drama-HC-AA7075	0.179000
12.942	SheWallY3	drama-HC-AA7075	0.179000
12.928	SheWallY3	drama-HC-AA7075	0.179000
12.914	SheWallY3	drama-HC-AA7075	0.179000
12.900	SheWallY3	drama-HC-AA7075	0.179000
12.886	SheWallY3	drama-HC-AA7075	0.179000
12.872	SheWallY3	drama-HC-AA7075	0.179000
12.858	SheWallY3	drama-HC-AA7075	0.179000
12.844	SheWallY3	drama-HC-AA7075	0.179000
12.830	SheWallY3	drama-HC-AA7075	0.179000
12.816	SheWallY3	drama-HC-AA7075	0.179000
12.802	SheWallY3	drama-HC-AA7075	0.179000
12.788	SheWallY3	drama-HC-AA7075	0.179000
12.774	SheWallY3	drama-HC-AA7075	0.179000
12.761	SheWallY3	drama-HC-AA7075	0.179000
12.747	SheWallY3	drama-HC-AA7075	0.179000
12.733	SheWallY3	drama-HC-AA7075	0.179000
12.719	SheWallY3	drama-HC-AA7075	0.179000
12.705	SheWallY3	drama-HC-AA7075	0.179000
12.691	SheWallY3	drama-HC-AA7075	0.179000
12.678	SheWallY3	drama-HC-AA7075	0.179000
12.664	SheWallY3	drama-HC-AA7075	0.179000
12.650	SheWallY3	drama-HC-AA7075	0.179000
12.636	SheWallY3	drama-HC-AA7075	0.179000
12.622	SheWallY3	drama-HC-AA7075	0.179000
12.609	SheWallY3	drama-HC-AA7075	0.179000
12.595	SheWallY3	drama-HC-AA7075	0.179000
12.581	SheWallY3	drama-HC-AA7075	0.179000
12.568	SheWallY3	drama-HC-AA7075	0.179000
12.554	SheWallY3	drama-HC-AA7075	0.179000
12.540	SheWallY3	drama-HC-AA7075	0.179000
12.526	SheWallY3	drama-HC-AA7075	0.179000
12.513	SheWallY3	drama-HC-AA7075	0.179000
12.499	SheWallY3	drama-HC-AA7075	0.179000
12.485	SheWallY3	drama-HC-AA7075	0.179000
12.472	SheWallY3	drama-HC-AA7075	0.179000
12.458	SheWallY3	drama-HC-AA7075	0.179000
12.444	SheWallY3	drama-HC-AA7075	0.179000
12.431	SheWallY3	drama-HC-AA7075	0.179000
12.417	SheWallY3	drama-HC-AA7075	0.179000
12.404	SheWallY3	drama-HC-AA7075	0.179000
12.390	SheWallY3	drama-HC-AA7075	0.179000
12.376	SheWallY3	drama-HC-AA7075	0.179000
12.363	SheWallY3	drama-HC-AA7075	0.179000
12.349	SheWallY3	drama-HC-AA7075	0.179000
12.336	SheWallY3	drama-HC-AA7075	0.179000
12.322	SheWallY3	drama-HC-AA7075	0.179000
12.309	SheWallY3	drama-HC-AA7075	0.179000
12.295	SheWallY3	drama-HC-AA7075	0.179000
12.281	SheWallY3	drama-HC-AA7075	0.179000
12.268	SheWallY3	drama-HC-AA7075	0.179000
12.254	SheWallY3	drama-HC-AA7075	0.179000
12.241	SheWallY3	drama-HC-AA7075	0.179000
12.227	SheWallY3	drama-HC-AA7075	0.179000
12.214	SheWallY3	drama-HC-AA7075	0.179000
12.201	SheWallY3	drama-HC-AA7075	0.179000
12.187	SheWallY3	drama-HC-AA7075	0.179000
12.174	SheWallY3	drama-HC-AA7075	0.179000
12.160	SheWallY3	drama-HC-AA7075	0.179000
12.147	SheWallY3	drama-HC-AA7075	0.179000
12.133	SheWallY3	drama-HC-AA7075	0.179000
12.120	SheWallY3	drama-HC-AA7075	0.179000
12.107	SheWallY3	drama-HC-AA7075	0.179000
12.093	SheWallY3	drama-HC-AA7075	0.179000
12.080	SheWallY3	drama-HC-AA7075	0.179000
12.066	SheWallY3	drama-HC-AA7075	0.179000
12.053	SheWallY3	drama-HC-AA7075	0.179000
12.040	SheWallY3	drama-HC-AA7075	0.179000
12.026	SheWallY3	drama-HC-AA7075	0.179000
12.013	SheWallY3	drama-HC-AA7075	0.179000
12.000	SheWallY3	drama-HC-AA7075	0.179000
11.986	SheWallY3	drama-HC-AA7075	0.179000
11.973	SheWallY3	drama-HC-AA7075	0.179000
11.960	SheWallY3	drama-HC-AA7075	0.179000
11.947	SheWallY3	drama-HC-AA7075	0.179000
11.933	SheWallY3	drama-HC-AA7075	0.179000
11.920	SheWallY3	drama-HC-AA7075	0.179000
11.907	SheWallY3	drama-HC-AA7075	0.179000
11.893	SheWallY3	drama-HC-AA7075	0.179000
11.880	SheWallY3	drama-HC-AA7075	0.179000
11.867	SheWallY3	drama-HC-AA7075	0.179000
11.854	SheWallY3	drama-HC-AA7075	0.179000
11.841	SheWallY3	drama-HC-AA7075	0.179000
11.827	SheWallY3	drama-HC-AA7075	0.179000
11.814	SheWallY3	drama-HC-AA7075	0.179000
11.801	SheWallY3	drama-HC-AA7075	0.179000
11.788	SheWallY3	drama-HC-AA7075	0.179000
11.775	SheWallY3	drama-HC-AA7075	0.179000
11.762	SheWallY3	drama-HC-AA7075	0.179000
11.748	SheWallY3	drama-HC-AA7075	0.179000
11.735	SheWallY3	drama-HC-AA7075	0.179000
11.722	SheWallY3	drama-HC-AA7075	0.179000
11.709	SheWallY3	drama-HC-AA7075	0.179000
11.696	SheWallY3	drama-HC-AA7075	0.179000
11.683	SheWallY3	drama-HC-AA7075	0.179000
11.670	SheWallY3	drama-HC-AA7075	0.179000
11.657	SheWallY3	drama-HC-AA7075	0.179000
11.644	SheWallY3	drama-HC-AA7075	0.179000
11.631	SheWallY3	drama-HC-AA7075	0.179000
11.618	SheWallY3	drama-HC-AA7075	0.179000
11.605	SheWallY3	drama-HC-AA7075	0.179000
11.592	SheWallY3	drama-HC-AA7075	0.179000
11.579	SheWallY3	drama-HC-AA7075	0.179000
11.566	SheWallY3	drama-HC-AA7075	0.179000
11.553	SheWallY3	drama-HC-AA7075	0.179000
11.540	SheWallY3	drama-HC-AA7075	0.179000
11.527	SheWallY3	drama-HC-AA7075	0.179000
11.514	SheWallY3	drama-HC-AA7075	0.179000
11.501	SheWallY3	drama-HC-AA7075	0.179000
11.488	SheWallY3	drama-HC-AA7075	0.179000
11.475	SheWallY3	drama-HC-AA7075	0.179000
11.462	SheWallY3	drama-HC-AA7075	0.179000
11.449	SheWallY3	drama-HC-AA7075	0.179000
11.436	SheWallY3	drama-HC-AA7075	0.179000
11.423	SheWallY3	drama-HC-AA7075	0.179000
11.410	SheWallY3	drama-HC-AA7075	0.179000
11.397	SheWallY3	drama-HC-AA7075	0.179000
11.385	SheWallY3	drama-HC-AA7075	0.179000
11.372	SheWallY3	drama-HC-AA7075	0.179000
11.359	SheWallY3	drama-HC-AA7075	0.179000
11.346	SheWallY3	drama-HC-AA7075	0.179000
11.333	SheWallY3	drama-HC-AA7075	0.179000
11.320	SheWallY3	drama-HC-AA7075	0.179000
11.308	SheWallY3	drama-HC-AA7075	0.179000
11.295	SheWallY3	drama-HC-AA7075	0.179000
11.282	SheWallY3	drama-HC-AA7075	0.179000
11.269	SheWallY3	drama-HC-AA7075	0.179000
11.257	SheWallY3	drama-HC-AA7075	0.179000
11.244	SheWallY3	drama-HC-AA7075	0.179000
11.231	SheWallY3	drama-HC-AA7075	0.179000
11.218	SheWallY3	drama-HC-AA7075	0.179000
11.206	SheWallY3	drama-HC-AA7075	0.179000
11.193	SheWallY3	drama-HC-AA7075	0.179000
11.180	SheWallY3	drama-HC-AA7075	0.179000
11.167	SheWallY3	drama-HC-AA7075	0.179000
11.155	SheWallY3	drama-HC-AA7075	0.179000
11.142	SheWallY3	drama-HC-AA7075	0.179000
11.129	SheWallY3	drama-HC-AA7075	0.179000
11.117	SheWallY3	drama-HC-AA7075	0.179000
11.104	SheWallY3	drama-HC-AA7075	0.179000
11.091	SheWallY3	drama-HC-AA7075	0.179000
11.079	SheWallY3	drama-HC-AA7075	0.179000
11.066	SheWallY3	drama-HC-AA7075	0.179000
11.054	SheWallY3	drama-HC-AA7075	0.179000
11.041	SheWallY3	drama-HC-AA7075	0.179000
11.028	SheWallY3	drama-HC-AA7075	0.179000
11.016	SheWallY3	drama-HC-AA7075	0.179000
11.003	SheWallY3	drama-HC-AA7075	0.179000
10.991	SheWallY3	drama-HC-AA7075	0.179000
10.978	SheWallY3	drama-HC-AA7075	0.179000
10.966	SheWallY3	drama-HC-AA7075	0.179000
10.953	SheWallY3	drama-HC-AA7075	0.179000
10.941	SheWallY3	drama-HC-AA7075	0.179000
10.928	SheWallY3	drama-HC-AA7075	0.179000
10.916	SheWallY3	drama-HC-AA7075	0.179000
10.903	SheWallY3	drama-HC-AA7075	0.179000
10.891	SheWallY3	drama-HC-AA7075	0.179000
10.878	SheWallY3	drama-HC-AA7075	0.179000
10.866	SheWallY3	drama-HC-AA7075	0.179000
10.853	SheWallY3	drama-HC-AA7075	0.179000
10.841	SheWallY3	drama-HC-AA7075	0.179000
10.828	SheWallY3	drama-HC-AA7075	0.179000
10.816	SheWallY3	drama-HC-AA7075	0.179000
10.803	SheWallY3	drama-HC-AA7075	0.179000
10.791	SheWallY3	drama-HC-AA7075	0.179000
10.778	SheWallY3	drama-HC-AA7075	0.179000
10.766	SheWallY3	drama-HC-AA7075	0.179000
10.754	SheWallY3	drama-HC-AA7075	0.179000
10.741	SheWallY3	drama-HC-AA7075	0.179000
10.729	SheWallY3	drama-HC-AA7075	0.179000
10.716	SheWallY3	drama-HC-AA7075	0.179000
10.704	SheWallY3	drama-HC-AA7075	0.179000
10.692	SheWallY3	drama-HC-AA7075	0.179000
10.679	SheWallY3	drama-HC-AA7075	0.179000
10.667	SheWallY3	drama-HC-AA7075	0.179000
10.655	SheWallY3	drama-HC-AA7075	0.179000
10.642	SheWallY3	drama-HC-AA7075	0.179000
10.630	SheWallY3	drama-HC-AA7075	0.179000
10.618	SheWallY3	drama-HC-AA7075	0.179000
10.605	SheWallY3	drama-HC-AA7075	0.179000
10.593	SheWallY3	drama-HC-AA7075	0.179000
10.581	SheWallY3	drama-HC-AA7075	0.179000
10.569	SheWallY3	drama-HC-AA7075	0.179000
10.556	SheWallY3	drama-HC-AA7075	0.179000
10.544	SheWallY3	drama-HC-AA7075	0.179000
10.532	SheWallY3	drama-HC-AA7075	0.179000
10.519	SheWallY3	drama-HC-AA7075	0.179000
10.507	SheWallY3	drama-HC-AA7075	0.179000
10.495	SheWallY3	drama-HC-AA7075	0.179000
10.483	SheWallY3	drama-HC-AA7075	0.179000
10.471	SheWallY3	drama-HC-AA7075	0.179000
10.458	SheWallY3	drama-HC-AA7075	0.179000
10.446	SheWallY3	drama-HC-AA7075	0.179000
10.434	SheWallY3	drama-HC-AA7075	0.179000
10.422	SheWallY3	drama-HC-AA7075	0.179000
10.410	SheWallY3	drama-HC-AA7075	0.179000
10.397	SheWallY3	drama-HC-AA7075	0.179000
10.385	SheWallY3	drama-HC-AA7075	0.179000
10.373	SheWallY3	drama-HC-AA7075	0.179000
10.361	SheWallY3	drama-HC-AA7075	0.179000
10.349	SheWallY3	drama-HC-AA7075	0.179000
10.337	SheWallY3	drama-HC-AA7075	0.179000
10.325	SheWallY3	drama-HC-AA7075	0.179000
10.313	SheWallY3	drama-HC-AA7075	0.179000
10.300	SheWallY3	drama-HC-AA7075	0.179000
10.288	SheWallY3	drama-HC-AA7075	0.179000
10.276	SheWallY3	drama-HC-AA7075	0.179000
10.264	SheWallY3	drama-HC-AA7075	0.179000
10.252	SheWallY3	drama-HC-AA7075	0.179000
10.240	SheWallY3	drama-HC-AA7075	0.179000
10.228	SheWallY3	drama-HC-AA7075	0.179000
10.216	SheWallY3	drama-HC-AA7075	0.179000
10.204	SheWallY3	drama-HC-AA7075	0.179000
10.192	SheWallY3	drama-HC-AA7075	0.179000
10.180	SheWallY3	drama-HC-AA7075	0.179000
10.168	SheWallY3	drama-HC-AA7075	0.179000
10.156	SheWallY3	drama-HC-AA7075	0.179000
10.144	SheWallY3	drama-HC-AA7075	0.179000
10.132	SheWallY3	drama-HC-AA7075	0.179000
10.120	SheWallY3	drama-HC-AA7075	0.179000
10.108	SheWallY3	drama-HC-AA7075	0.179000
10.096	SheWallY3	drama-HC-AA7075	0.179000
10.084	SheWallY3	drama-HC-AA7075	0.179000
10.072	SheWallY3	drama-HC-AA7075	0.179000
10.060	SheWallY3	drama-HC-AA7075	0.179000
10.048	SheWallY3	drama-HC-AA7075	0.179000
10.036	SheWallY3	drama-HC-AA7075	0.179000
10.024	SheWallY3	drama-HC-AA7075	0.179000
10.013	SheWallY3	drama-HC-AA7075	0.179000
10.001	SheWallY3	drama-HC-AA7075	0.179000
9.989	SheWallY3	drama-HC-AA7075	0.179000
9.977	SheWallY3	drama-HC-AA7075	0.179000
9.965	SheWallY3	drama-HC-AA7075	0.179000
9.953	SheWallY3	drama-HC-AA7075	0.179000
9.941	SheWallY3	drama-HC-AA7075	0.179000
9.930	SheWallY3	drama-HC-AA7075	0.179000
9.918	SheWallY3	drama-HC-AA7075	0.179000
9.906	SheWallY3	drama-HC-AA7075	0.179000
9.894	SheWallY3	drama-HC-AA7075	0.179000
9.882	SheWallY3	drama-HC-AA7075	0.179000
9.871	SheWallY3	drama-HC-AA7075	0.179000
9.859	SheWallY3	drama-HC-AA7075	0.179000
9.847	SheWallY3	drama-HC-AA7075	0.179000
9.835	SheWallY3	drama-HC-AA7075	0.179000
9.823	SheWallY3	drama-HC-AA7075	0.179000
9.812	SheWallY3	drama-HC-AA7075	0.179000
9.800	SheWallY3	drama-HC-AA7075	0.179000
9.788	SheWallY3	drama-HC-AA7075	0.179000
9.776	SheWallY3	drama-HC-AA7075	0.179000
9.765	SheWallY3	drama-HC-AA7075	0.179000
9.753	SheWallY3	drama-HC-AA7075	0.179000
9.741	SheWallY3	drama-HC-AA7075	0.179000
9.730	SheWallY3	drama-HC-AA7075	0.179000
9.718	SheWallY3	drama-HC-AA7075	0.179000
9.706	SheWallY3	drama-HC-AA7075	0.179000
9.695	SheWallY3	drama-HC-AA7075	0.179000
9.683	SheWallY3	drama-HC-AA7075	0.179000
9.671	SheWallY3	drama-HC-AA7075	0.179000
9.660	SheWallY3	drama-HC-AA7075	0.179000
9.648	SheWallY3	drama-HC-AA7075	0.179000
9.636	SheWallY3	drama-HC-AA7075	0.179000
9.625	SheWallY3	drama-HC-AA7075	0.179000
9.613	SheWallY3	drama-HC-AA7075	0.179000
9.602	SheWallY3	drama-HC-AA7075	0.179000
9.590	SheWallY3	drama-HC-AA7075	0.179000
9.578	SheWallY3	drama-HC-AA7075	0.179000
9.567	SheWallY3	drama-HC-AA7075	0.179000
9.555	SheWallY3	drama-HC-AA7075	0.179000
9.544	SheWallY3	drama-HC-AA7075	0.179000
9.532	SheWallY3	drama-HC-AA7075	0.179000
9.521	SheWallY3	drama-HC-AA7075	0.179000
9.509	SheWallY3	drama-HC-AA7075	0.179000
9.498	SheWallY3	drama-HC-AA7075	0.179000
9.486	SheWallY3	drama-HC-AA7075	0.179000
9.475	SheWallY3	drama-HC-AA7075	0.179000
9.463	SheWallY3	drama-HC-AA7075	0.179000
9.452	SheWallY3	drama-HC-AA7075	0.179000
9.440	SheWallY3	drama-HC-AA7075	0.179000
9.429	SheWallY3	drama-HC-AA7075	0.179000
9.417	SheWallY3	drama-HC-AA7075	0.179000
9.406	SheWallY3	drama-HC-AA7075	0.179000
9.394	SheWallY3	drama-HC-AA7075	0.179000
9.383	SheWallY3	drama-HC-AA7075	0.179000
9.371	SheWallY3	drama-HC-AA7075	0.179000
9.360	SheWallY3	drama-HC-AA7075	0.179000
9.349	SheWallY3	drama-HC-AA7075	0.179000
9.337	SheWallY3	drama-HC-AA7075	0.179000
9.326	SheWallY3	drama-HC-AA7075	0.179000
