# Documentation: DRAMA Software User Manual, section 7.3.5.9
latitude, imp.probability, casualty, fatality, quantity
8.766666666673018, 1.0, 6.614356210444561E-5, 6.614356210444561E-5, 4.0
8.716666666673007, 1.0, 3.054953533186003E-5, 3.054953533186003E-5, 3.0
8.625000000006338, 1.0, 3.616464230960828E-5, 3.616464230960828E-5, 1.0
8.57500000000634, 1.0, 3.682018928802206E-5, 3.15822706381896E-5, 1.0
8.441666666672987, 1.0, 4.214794913455838E-5, 4.214794913455838E-5, 1.0
