#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.1.5 ) ----
#                                      ESA 2018
#
#                         final state of demising objects
#-------------------------------------------------------------------------------
# Filename      : demiseData.txt
# RunID         : PySara
# Content       : This file lists the demising objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  2150.550          99.520      7.060     68.422            7.355        15553.954      0.842      0.000      0.000    0.01118   26.59838  ac1d6f23-bede-4c15-9e4b-b7dab4e649d2  SolarP
  2353.100          90.144      8.697     81.622            7.337        17020.780      0.863      0.000      0.000    0.00601   26.58273  4430b541-1512-4ce1-8d43-c641d490e577  SVM
  2509.650          78.219      9.601     91.763            7.011        18139.771      1.649      0.000      0.000    0.00501   24.63514  3cecd9af-b84c-463a-9918-027600ab7a28  RSJD
  2500.650          79.161      9.559     91.191            7.066        18076.875      1.202      0.000      0.000    0.00836   24.89299  fd99f765-a3fa-468b-bcd5-016d167f3fbf  EIU
  2472.650          81.309      9.414     89.327            6.877        17871.520      2.404      0.000      0.000    0.02089   24.38256  64b02e72-4243-475a-a0f7-8c6fa719a799  SADME
  2487.650          80.242      9.494     90.336            7.043        17982.700      1.061      0.000      0.000    0.01217   24.88928  f1c16680-da40-4038-85b6-afd9b8962bbf  CCU
  2490.650          80.066      9.510     90.542            7.078        18005.379      1.171      0.000      0.000    0.01142   24.99887  68243c07-bf67-48dd-a108-e7887f700348  BSP
  2481.650          80.722      9.463     89.942            7.042        17939.267      1.671      0.000      0.000    0.01818   24.92033  4e7a4b59-cee7-44f5-ae91-a119ddf2194d  EDR
  2491.650          79.833      9.514     90.591            7.026        18010.755      1.298      0.000      0.000    0.01187   24.80263  6d068f8c-42c1-4e67-8a34-0e2d5d014c75  EPRM
  2466.650          82.135      9.386     88.982            7.102        17833.536      2.666      0.000      0.000    0.02842   25.22723  f120bce6-ee18-485a-95c4-14304c34293c  BEG1
  2466.650          82.135      9.386     88.982            7.102        17833.536      2.666      0.000      0.000    0.02842   25.22723  4c87b281-88d9-47ea-ba35-3c43a092e79b  BEG2
  2466.650          82.135      9.386     88.982            7.102        17833.536      2.666      0.000      0.000    0.02842   25.22723  ff0691b0-9eec-427c-aca7-0945f2dbf535  BEG3
  2466.650          82.135      9.386     88.982            7.102        17833.536      2.666      0.000      0.000    0.02842   25.22723  fe133580-a71f-4b46-ac90-7df387aa120d  BEG4
  2488.650          80.253      9.500     90.413            7.084        17991.202      1.138      0.000      0.000    0.01260   25.03611  d5048910-9fae-46a6-bc06-68f2fe96939e  T4S
  2504.650          78.717      9.578     91.443            7.034        18104.539      1.112      0.000      0.000    0.00723   24.75076  049e68a2-6063-4a2e-b6f1-5aa39107fb56  EAIM
  2506.650          78.608      9.588     91.580            7.053        18119.678      1.058      0.000      0.000    0.00607   24.81093  f7acf7c6-ccd2-4fc7-a596-8e3599a1dcc5  SADM1
  2497.650          79.703      9.547     91.026            7.155        18058.672      1.273      0.000      0.000    0.01038   25.24562  5feabfca-0490-48e9-91dc-79fdc5a134a5  SADM2
  2485.650          81.136      9.490     90.287            7.274        17977.316      1.278      0.000      0.000    0.01357   25.76681  1ad2f9ff-fe8a-46ef-a8f9-205220abdfe0  Battery1
  2485.650          81.136      9.490     90.287            7.274        17977.316      1.278      0.000      0.000    0.01357   25.76681  5f1e2153-5905-45f9-a31e-e6178b321fa2  Battery2
  2485.650          81.136      9.490     90.287            7.274        17977.316      1.278      0.000      0.000    0.01357   25.76681  d62ffb09-5716-42d4-9382-65e4c7f6ab3a  Battery3
  2485.650          81.136      9.490     90.287            7.274        17977.316      1.278      0.000      0.000    0.01357   25.76681  5650f82c-a8f5-4122-9599-3bc5b665f544  Battery4
  2485.650          81.136      9.490     90.287            7.274        17977.316      1.278      0.000      0.000    0.01357   25.76681  add9fe66-608e-4d9e-8747-8ace1c56ec7e  Battery5
  2391.650          87.848      8.952     84.142            7.324        17299.481      0.844      0.000      0.000    0.00593   26.40405  cd3cda18-3bf2-43c8-87a7-f735aa44d164  _IFring
  2550.200          74.725      9.785     94.442            7.077        18434.434      1.340      0.000      0.000    0.00085   24.62750  a8c52bba-8078-4fb0-94fe-07d876624d0a  PLM
