Altitude (km)	Objet	Matériau	Mass (kg)
124.778	SVM	drama-HC-AA7075	2.810000
124.776	SVM	drama-HC-AA7075	2.810000
124.774	SVM	drama-HC-AA7075	2.810000
124.772	SVM	drama-HC-AA7075	2.810000
124.770	SVM	drama-HC-AA7075	2.810000
124.768	SVM	drama-HC-AA7075	2.810000
124.766	SVM	drama-HC-AA7075	2.810000
124.764	SVM	drama-HC-AA7075	2.810000
124.762	SVM	drama-HC-AA7075	2.810000
124.760	SVM	drama-HC-AA7075	2.810000
124.758	SVM	drama-HC-AA7075	2.810000
124.756	SVM	drama-HC-AA7075	2.810000
124.754	SVM	drama-HC-AA7075	2.810000
124.752	SVM	drama-HC-AA7075	2.810000
124.750	SVM	drama-HC-AA7075	2.810000
124.748	SVM	drama-HC-AA7075	2.810000
124.746	SVM	drama-HC-AA7075	2.810000
124.744	SVM	drama-HC-AA7075	2.810000
124.742	SVM	drama-HC-AA7075	2.810000
124.740	SVM	drama-HC-AA7075	2.810000
124.738	SVM	drama-HC-AA7075	2.810000
124.736	SVM	drama-HC-AA7075	2.810000
124.733	SVM	drama-HC-AA7075	2.810000
124.731	SVM	drama-HC-AA7075	2.810000
124.729	SVM	drama-HC-AA7075	2.810000
124.727	SVM	drama-HC-AA7075	2.810000
124.725	SVM	drama-HC-AA7075	2.810000
124.723	SVM	drama-HC-AA7075	2.810000
124.721	SVM	drama-HC-AA7075	2.810000
124.718	SVM	drama-HC-AA7075	2.810000
124.716	SVM	drama-HC-AA7075	2.810000
124.714	SVM	drama-HC-AA7075	2.810000
124.712	SVM	drama-HC-AA7075	2.810000
124.710	SVM	drama-HC-AA7075	2.810000
124.707	SVM	drama-HC-AA7075	2.810000
124.705	SVM	drama-HC-AA7075	2.810000
124.703	SVM	drama-HC-AA7075	2.810000
124.701	SVM	drama-HC-AA7075	2.810000
124.699	SVM	drama-HC-AA7075	2.810000
124.696	SVM	drama-HC-AA7075	2.810000
124.694	SVM	drama-HC-AA7075	2.810000
124.692	SVM	drama-HC-AA7075	2.810000
124.690	SVM	drama-HC-AA7075	2.810000
124.687	SVM	drama-HC-AA7075	2.810000
124.685	SVM	drama-HC-AA7075	2.810000
124.683	SVM	drama-HC-AA7075	2.810000
124.680	SVM	drama-HC-AA7075	2.810000
124.678	SVM	drama-HC-AA7075	2.810000
124.676	SVM	drama-HC-AA7075	2.810000
124.673	SVM	drama-HC-AA7075	2.810000
124.671	SVM	drama-HC-AA7075	2.810000
124.669	SVM	drama-HC-AA7075	2.810000
124.666	SVM	drama-HC-AA7075	2.810000
124.664	SVM	drama-HC-AA7075	2.810000
124.662	SVM	drama-HC-AA7075	2.810000
124.659	SVM	drama-HC-AA7075	2.810000
124.657	SVM	drama-HC-AA7075	2.810000
124.654	SVM	drama-HC-AA7075	2.810000
124.652	SVM	drama-HC-AA7075	2.810000
124.649	SVM	drama-HC-AA7075	2.810000
124.647	SVM	drama-HC-AA7075	2.810000
124.645	SVM	drama-HC-AA7075	2.810000
124.642	SVM	drama-HC-AA7075	2.810000
124.640	SVM	drama-HC-AA7075	2.810000
124.637	SVM	drama-HC-AA7075	2.810000
124.635	SVM	drama-HC-AA7075	2.810000
124.632	SVM	drama-HC-AA7075	2.810000
124.630	SVM	drama-HC-AA7075	2.810000
124.627	SVM	drama-HC-AA7075	2.810000
124.625	SVM	drama-HC-AA7075	2.810000
124.622	SVM	drama-HC-AA7075	2.810000
124.619	SVM	drama-HC-AA7075	2.810000
124.617	SVM	drama-HC-AA7075	2.810000
124.614	SVM	drama-HC-AA7075	2.810000
124.612	SVM	drama-HC-AA7075	2.810000
124.609	SVM	drama-HC-AA7075	2.810000
124.607	SVM	drama-HC-AA7075	2.810000
124.604	SVM	drama-HC-AA7075	2.810000
124.601	SVM	drama-HC-AA7075	2.810000
124.599	SVM	drama-HC-AA7075	2.810000
124.596	SVM	drama-HC-AA7075	2.810000
124.593	SVM	drama-HC-AA7075	2.810000
124.591	SVM	drama-HC-AA7075	2.810000
124.588	SVM	drama-HC-AA7075	2.810000
124.585	SVM	drama-HC-AA7075	2.810000
124.583	SVM	drama-HC-AA7075	2.810000
124.580	SVM	drama-HC-AA7075	2.810000
124.577	SVM	drama-HC-AA7075	2.810000
124.574	SVM	drama-HC-AA7075	2.810000
124.572	SVM	drama-HC-AA7075	2.810000
124.569	SVM	drama-HC-AA7075	2.810000
124.566	SVM	drama-HC-AA7075	2.810000
124.563	SVM	drama-HC-AA7075	2.810000
124.561	SVM	drama-HC-AA7075	2.810000
124.558	SVM	drama-HC-AA7075	2.810000
124.555	SVM	drama-HC-AA7075	2.810000
124.552	SVM	drama-HC-AA7075	2.810000
124.549	SVM	drama-HC-AA7075	2.810000
124.546	SVM	drama-HC-AA7075	2.810000
124.544	SVM	drama-HC-AA7075	2.810000
124.541	SVM	drama-HC-AA7075	2.810000
124.538	SVM	drama-HC-AA7075	2.810000
124.535	SVM	drama-HC-AA7075	2.810000
124.532	SVM	drama-HC-AA7075	2.810000
124.529	SVM	drama-HC-AA7075	2.810000
124.526	SVM	drama-HC-AA7075	2.810000
124.523	SVM	drama-HC-AA7075	2.810000
124.520	SVM	drama-HC-AA7075	2.810000
124.517	SVM	drama-HC-AA7075	2.810000
124.514	SVM	drama-HC-AA7075	2.810000
124.511	SVM	drama-HC-AA7075	2.810000
124.508	SVM	drama-HC-AA7075	2.810000
124.505	SVM	drama-HC-AA7075	2.810000
124.502	SVM	drama-HC-AA7075	2.810000
124.499	SVM	drama-HC-AA7075	2.810000
124.496	SVM	drama-HC-AA7075	2.810000
124.493	SVM	drama-HC-AA7075	2.810000
124.490	SVM	drama-HC-AA7075	2.810000
124.487	SVM	drama-HC-AA7075	2.810000
124.484	SVM	drama-HC-AA7075	2.810000
124.481	SVM	drama-HC-AA7075	2.810000
124.477	SVM	drama-HC-AA7075	2.810000
124.474	SVM	drama-HC-AA7075	2.810000
124.471	SVM	drama-HC-AA7075	2.810000
124.468	SVM	drama-HC-AA7075	2.810000
124.465	SVM	drama-HC-AA7075	2.810000
124.462	SVM	drama-HC-AA7075	2.810000
124.458	SVM	drama-HC-AA7075	2.810000
124.455	SVM	drama-HC-AA7075	2.810000
124.452	SVM	drama-HC-AA7075	2.810000
124.449	SVM	drama-HC-AA7075	2.810000
124.445	SVM	drama-HC-AA7075	2.810000
124.442	SVM	drama-HC-AA7075	2.810000
124.439	SVM	drama-HC-AA7075	2.810000
124.436	SVM	drama-HC-AA7075	2.810000
124.432	SVM	drama-HC-AA7075	2.810000
124.429	SVM	drama-HC-AA7075	2.810000
124.426	SVM	drama-HC-AA7075	2.810000
124.422	SVM	drama-HC-AA7075	2.810000
124.419	SVM	drama-HC-AA7075	2.810000
124.415	SVM	drama-HC-AA7075	2.810000
124.412	SVM	drama-HC-AA7075	2.810000
124.409	SVM	drama-HC-AA7075	2.810000
124.405	SVM	drama-HC-AA7075	2.810000
124.402	SVM	drama-HC-AA7075	2.810000
124.398	SVM	drama-HC-AA7075	2.810000
124.395	SVM	drama-HC-AA7075	2.810000
124.391	SVM	drama-HC-AA7075	2.810000
124.388	SVM	drama-HC-AA7075	2.810000
124.384	SVM	drama-HC-AA7075	2.810000
124.381	SVM	drama-HC-AA7075	2.810000
124.377	SVM	drama-HC-AA7075	2.810000
124.374	SVM	drama-HC-AA7075	2.810000
124.370	SVM	drama-HC-AA7075	2.810000
124.367	SVM	drama-HC-AA7075	2.810000
124.363	SVM	drama-HC-AA7075	2.810000
124.359	SVM	drama-HC-AA7075	2.810000
124.356	SVM	drama-HC-AA7075	2.810000
124.352	SVM	drama-HC-AA7075	2.810000
124.348	SVM	drama-HC-AA7075	2.810000
124.345	SVM	drama-HC-AA7075	2.810000
124.341	SVM	drama-HC-AA7075	2.810000
124.337	SVM	drama-HC-AA7075	2.810000
124.334	SVM	drama-HC-AA7075	2.810000
124.330	SVM	drama-HC-AA7075	2.810000
124.326	SVM	drama-HC-AA7075	2.810000
124.322	SVM	drama-HC-AA7075	2.810000
124.319	SVM	drama-HC-AA7075	2.810000
124.315	SVM	drama-HC-AA7075	2.810000
124.311	SVM	drama-HC-AA7075	2.810000
124.307	SVM	drama-HC-AA7075	2.810000
124.303	SVM	drama-HC-AA7075	2.810000
124.299	SVM	drama-HC-AA7075	2.810000
124.296	SVM	drama-HC-AA7075	2.810000
124.292	SVM	drama-HC-AA7075	2.810000
124.288	SVM	drama-HC-AA7075	2.810000
124.284	SVM	drama-HC-AA7075	2.810000
124.280	SVM	drama-HC-AA7075	2.810000
124.276	SVM	drama-HC-AA7075	2.810000
124.272	SVM	drama-HC-AA7075	2.810000
124.268	SVM	drama-HC-AA7075	2.810000
124.264	SVM	drama-HC-AA7075	2.810000
124.260	SVM	drama-HC-AA7075	2.810000
124.256	SVM	drama-HC-AA7075	2.810000
124.252	SVM	drama-HC-AA7075	2.810000
124.248	SVM	drama-HC-AA7075	2.810000
124.244	SVM	drama-HC-AA7075	2.810000
124.240	SVM	drama-HC-AA7075	2.810000
124.236	SVM	drama-HC-AA7075	2.810000
124.232	SVM	drama-HC-AA7075	2.810000
124.227	SVM	drama-HC-AA7075	2.810000
124.223	SVM	drama-HC-AA7075	2.810000
124.219	SVM	drama-HC-AA7075	2.810000
124.215	SVM	drama-HC-AA7075	2.810000
124.211	SVM	drama-HC-AA7075	2.810000
124.206	SVM	drama-HC-AA7075	2.810000
124.202	SVM	drama-HC-AA7075	2.810000
124.198	SVM	drama-HC-AA7075	2.810000
124.194	SVM	drama-HC-AA7075	2.810000
124.189	SVM	drama-HC-AA7075	2.810000
124.185	SVM	drama-HC-AA7075	2.810000
124.181	SVM	drama-HC-AA7075	2.810000
124.176	SVM	drama-HC-AA7075	2.810000
124.172	SVM	drama-HC-AA7075	2.810000
124.168	SVM	drama-HC-AA7075	2.810000
124.163	SVM	drama-HC-AA7075	2.810000
124.159	SVM	drama-HC-AA7075	2.810000
124.155	SVM	drama-HC-AA7075	2.810000
124.150	SVM	drama-HC-AA7075	2.810000
124.146	SVM	drama-HC-AA7075	2.810000
124.141	SVM	drama-HC-AA7075	2.810000
124.137	SVM	drama-HC-AA7075	2.810000
124.132	SVM	drama-HC-AA7075	2.810000
124.128	SVM	drama-HC-AA7075	2.810000
124.123	SVM	drama-HC-AA7075	2.810000
124.119	SVM	drama-HC-AA7075	2.810000
124.114	SVM	drama-HC-AA7075	2.810000
124.109	SVM	drama-HC-AA7075	2.810000
124.105	SVM	drama-HC-AA7075	2.810000
124.100	SVM	drama-HC-AA7075	2.810000
124.095	SVM	drama-HC-AA7075	2.810000
124.091	SVM	drama-HC-AA7075	2.810000
124.086	SVM	drama-HC-AA7075	2.810000
124.081	SVM	drama-HC-AA7075	2.810000
124.077	SVM	drama-HC-AA7075	2.810000
124.072	SVM	drama-HC-AA7075	2.810000
124.067	SVM	drama-HC-AA7075	2.810000
124.062	SVM	drama-HC-AA7075	2.810000
124.058	SVM	drama-HC-AA7075	2.810000
124.053	SVM	drama-HC-AA7075	2.810000
124.048	SVM	drama-HC-AA7075	2.810000
124.043	SVM	drama-HC-AA7075	2.810000
124.038	SVM	drama-HC-AA7075	2.810000
124.033	SVM	drama-HC-AA7075	2.810000
124.029	SVM	drama-HC-AA7075	2.810000
124.024	SVM	drama-HC-AA7075	2.810000
124.019	SVM	drama-HC-AA7075	2.810000
124.014	SVM	drama-HC-AA7075	2.810000
124.009	SVM	drama-HC-AA7075	2.810000
124.004	SVM	drama-HC-AA7075	2.810000
123.999	SVM	drama-HC-AA7075	2.810000
123.994	SVM	drama-HC-AA7075	2.810000
123.989	SVM	drama-HC-AA7075	2.810000
123.984	SVM	drama-HC-AA7075	2.810000
123.979	SVM	drama-HC-AA7075	2.810000
123.973	SVM	drama-HC-AA7075	2.810000
123.968	SVM	drama-HC-AA7075	2.810000
123.963	SVM	drama-HC-AA7075	2.810000
123.958	SVM	drama-HC-AA7075	2.810000
123.953	SVM	drama-HC-AA7075	2.810000
123.948	SVM	drama-HC-AA7075	2.810000
123.942	SVM	drama-HC-AA7075	2.810000
123.937	SVM	drama-HC-AA7075	2.810000
123.932	SVM	drama-HC-AA7075	2.810000
123.927	SVM	drama-HC-AA7075	2.810000
123.921	SVM	drama-HC-AA7075	2.810000
123.916	SVM	drama-HC-AA7075	2.810000
123.911	SVM	drama-HC-AA7075	2.810000
123.905	SVM	drama-HC-AA7075	2.810000
123.900	SVM	drama-HC-AA7075	2.810000
123.895	SVM	drama-HC-AA7075	2.810000
123.889	SVM	drama-HC-AA7075	2.810000
123.884	SVM	drama-HC-AA7075	2.810000
123.878	SVM	drama-HC-AA7075	2.810000
123.873	SVM	drama-HC-AA7075	2.810000
123.867	SVM	drama-HC-AA7075	2.810000
123.862	SVM	drama-HC-AA7075	2.810000
123.856	SVM	drama-HC-AA7075	2.810000
123.851	SVM	drama-HC-AA7075	2.810000
123.845	SVM	drama-HC-AA7075	2.810000
123.839	SVM	drama-HC-AA7075	2.810000
123.834	SVM	drama-HC-AA7075	2.810000
123.828	SVM	drama-HC-AA7075	2.810000
123.823	SVM	drama-HC-AA7075	2.810000
123.817	SVM	drama-HC-AA7075	2.810000
123.811	SVM	drama-HC-AA7075	2.810000
123.805	SVM	drama-HC-AA7075	2.810000
123.800	SVM	drama-HC-AA7075	2.810000
123.794	SVM	drama-HC-AA7075	2.810000
123.788	SVM	drama-HC-AA7075	2.810000
123.782	SVM	drama-HC-AA7075	2.810000
123.777	SVM	drama-HC-AA7075	2.810000
123.771	SVM	drama-HC-AA7075	2.810000
123.765	SVM	drama-HC-AA7075	2.810000
123.759	SVM	drama-HC-AA7075	2.810000
123.753	SVM	drama-HC-AA7075	2.810000
123.747	SVM	drama-HC-AA7075	2.810000
123.741	SVM	drama-HC-AA7075	2.810000
123.735	SVM	drama-HC-AA7075	2.810000
123.729	SVM	drama-HC-AA7075	2.810000
123.723	SVM	drama-HC-AA7075	2.810000
123.717	SVM	drama-HC-AA7075	2.810000
123.711	SVM	drama-HC-AA7075	2.810000
123.705	SVM	drama-HC-AA7075	2.810000
123.699	SVM	drama-HC-AA7075	2.810000
123.693	SVM	drama-HC-AA7075	2.810000
123.687	SVM	drama-HC-AA7075	2.810000
123.681	SVM	drama-HC-AA7075	2.810000
123.674	SVM	drama-HC-AA7075	2.810000
123.668	SVM	drama-HC-AA7075	2.810000
123.662	SVM	drama-HC-AA7075	2.810000
123.656	SVM	drama-HC-AA7075	2.810000
123.650	SVM	drama-HC-AA7075	2.810000
123.643	SVM	drama-HC-AA7075	2.810000
123.637	SVM	drama-HC-AA7075	2.810000
123.631	SVM	drama-HC-AA7075	2.810000
123.624	SVM	drama-HC-AA7075	2.810000
123.618	SVM	drama-HC-AA7075	2.810000
123.611	SVM	drama-HC-AA7075	2.810000
123.605	SVM	drama-HC-AA7075	2.810000
123.599	SVM	drama-HC-AA7075	2.810000
123.592	SVM	drama-HC-AA7075	2.810000
123.586	SVM	drama-HC-AA7075	2.810000
123.579	SVM	drama-HC-AA7075	2.810000
123.573	SVM	drama-HC-AA7075	2.810000
123.566	SVM	drama-HC-AA7075	2.810000
123.559	SVM	drama-HC-AA7075	2.810000
123.553	SVM	drama-HC-AA7075	2.810000
123.546	SVM	drama-HC-AA7075	2.810000
123.540	SVM	drama-HC-AA7075	2.810000
123.533	SVM	drama-HC-AA7075	2.810000
123.526	SVM	drama-HC-AA7075	2.810000
123.520	SVM	drama-HC-AA7075	2.810000
123.513	SVM	drama-HC-AA7075	2.810000
123.506	SVM	drama-HC-AA7075	2.810000
123.499	SVM	drama-HC-AA7075	2.810000
123.492	SVM	drama-HC-AA7075	2.810000
123.486	SVM	drama-HC-AA7075	2.810000
123.479	SVM	drama-HC-AA7075	2.810000
123.472	SVM	drama-HC-AA7075	2.810000
123.465	SVM	drama-HC-AA7075	2.810000
123.458	SVM	drama-HC-AA7075	2.810000
123.451	SVM	drama-HC-AA7075	2.810000
123.444	SVM	drama-HC-AA7075	2.810000
123.437	SVM	drama-HC-AA7075	2.810000
123.430	SVM	drama-HC-AA7075	2.810000
123.423	SVM	drama-HC-AA7075	2.810000
123.416	SVM	drama-HC-AA7075	2.810000
123.409	SVM	drama-HC-AA7075	2.810000
123.402	SVM	drama-HC-AA7075	2.810000
123.395	SVM	drama-HC-AA7075	2.810000
123.388	SVM	drama-HC-AA7075	2.810000
123.380	SVM	drama-HC-AA7075	2.810000
123.373	SVM	drama-HC-AA7075	2.810000
123.366	SVM	drama-HC-AA7075	2.810000
123.359	SVM	drama-HC-AA7075	2.810000
123.352	SVM	drama-HC-AA7075	2.810000
123.344	SVM	drama-HC-AA7075	2.810000
123.337	SVM	drama-HC-AA7075	2.810000
123.330	SVM	drama-HC-AA7075	2.810000
123.322	SVM	drama-HC-AA7075	2.810000
123.315	SVM	drama-HC-AA7075	2.810000
123.307	SVM	drama-HC-AA7075	2.810000
123.300	SVM	drama-HC-AA7075	2.810000
123.292	SVM	drama-HC-AA7075	2.810000
123.285	SVM	drama-HC-AA7075	2.810000
123.277	SVM	drama-HC-AA7075	2.810000
123.270	SVM	drama-HC-AA7075	2.810000
123.262	SVM	drama-HC-AA7075	2.810000
123.255	SVM	drama-HC-AA7075	2.810000
123.247	SVM	drama-HC-AA7075	2.810000
123.240	SVM	drama-HC-AA7075	2.810000
123.232	SVM	drama-HC-AA7075	2.810000
123.224	SVM	drama-HC-AA7075	2.810000
123.216	SVM	drama-HC-AA7075	2.810000
123.209	SVM	drama-HC-AA7075	2.810000
123.201	SVM	drama-HC-AA7075	2.810000
123.193	SVM	drama-HC-AA7075	2.810000
123.185	SVM	drama-HC-AA7075	2.810000
123.178	SVM	drama-HC-AA7075	2.810000
123.170	SVM	drama-HC-AA7075	2.810000
123.162	SVM	drama-HC-AA7075	2.810000
123.154	SVM	drama-HC-AA7075	2.810000
123.146	SVM	drama-HC-AA7075	2.810000
123.138	SVM	drama-HC-AA7075	2.810000
123.130	SVM	drama-HC-AA7075	2.810000
123.122	SVM	drama-HC-AA7075	2.810000
123.114	SVM	drama-HC-AA7075	2.810000
123.106	SVM	drama-HC-AA7075	2.810000
123.098	SVM	drama-HC-AA7075	2.810000
123.090	SVM	drama-HC-AA7075	2.810000
123.082	SVM	drama-HC-AA7075	2.810000
123.073	SVM	drama-HC-AA7075	2.810000
123.065	SVM	drama-HC-AA7075	2.810000
123.057	SVM	drama-HC-AA7075	2.810000
123.049	SVM	drama-HC-AA7075	2.810000
123.040	SVM	drama-HC-AA7075	2.810000
123.032	SVM	drama-HC-AA7075	2.810000
123.024	SVM	drama-HC-AA7075	2.810000
123.016	SVM	drama-HC-AA7075	2.810000
123.007	SVM	drama-HC-AA7075	2.810000
122.999	SVM	drama-HC-AA7075	2.810000
122.990	SVM	drama-HC-AA7075	2.810000
122.982	SVM	drama-HC-AA7075	2.810000
122.973	SVM	drama-HC-AA7075	2.810000
122.965	SVM	drama-HC-AA7075	2.810000
122.956	SVM	drama-HC-AA7075	2.810000
122.948	SVM	drama-HC-AA7075	2.810000
122.939	SVM	drama-HC-AA7075	2.810000
122.931	SVM	drama-HC-AA7075	2.810000
122.922	SVM	drama-HC-AA7075	2.810000
122.913	SVM	drama-HC-AA7075	2.810000
122.905	SVM	drama-HC-AA7075	2.810000
