0.0			387.0	50.687		0.0												2538.65	84.066	748.839	973549.874	199571503.416	0.91143						
0.0			387.0	50.687		0.0												2537.65	84.138	746.785	968136.435	198597953.542	0.91143						
0.0			387.0	50.687		0.0												2536.65	84.21	744.748	962761.75	197629817.107	0.91143						
0.0			387.0	50.687		0.0												2535.65	84.282	742.727	957426.692	196667055.357	0.91143						
0.0			387.0	50.687		0.0												2511.65	85.944	700.932	839971.217	175078596.963	0.91143						
0.0			387.0	50.687		0.0												2512.65	85.877	702.481	844469.075	175923066.038	0.91143						
0.0			387.0	50.687		0.0												2513.65	85.81	704.038	849020.214	176772086.251	0.91143						
0.0			387.0	50.687		0.0												2514.65	85.742	705.603	853601.536	177625687.787	0.91143						
0.0			387.0	50.687		0.0												2515.65	85.675	707.176	858214.504	178483902.291	0.91143						
0.0			387.0	50.687		0.0												2516.65	85.607	708.757	862858.157	179346760.448	0.91143						
0.0			387.0	50.687		0.0												2517.65	85.539	710.346	867533.325	180214293.773	0.91143						
0.0			387.0	50.687		0.0												2518.65	85.471	711.943	872240.53	181086534.303	0.91143						
0.0			387.0	50.687		0.0												2519.65	85.403	713.549	876978.02	181963512.323	0.91143						
0.0			387.0	50.687		0.0												2520.65	85.334	715.168	881748.907	182845261.23	0.91143						
0.0			387.0	50.687		0.0												2521.65	85.266	716.812	886553.368	183731814.598	0.91143						
0.0			387.0	50.687		0.0												2562.65	82.256	801.587	1116227.934	224668954.315	0.91143						
0.0			387.0	50.687		0.0												2522.65	85.197	718.481	891390.709	184623205.307	0.91143						
0.0			387.0	50.687		0.0												2524.65	85.058	721.898	901163.841	186420629.211	0.91143						
0.0			387.0	50.687		0.0												2525.65	84.989	723.649	906102.371	187326731.582	0.91143						
0.0			387.0	50.687		0.0												2526.65	84.919	725.428	911073.694	188237805.276	0.91143						
0.0			387.0	50.687		0.0												2527.65	84.849	727.238	916080.244	189153885.52	0.91143						
0.0			387.0	50.687		0.0												2528.65	84.779	729.079	921122.562	190075008.083	0.91143						
0.0			387.0	50.687		0.0												2529.65	84.709	730.952	926199.553	191001207.635	0.91143						
0.0			387.0	50.687		0.0												2530.65	84.638	732.858	931312.975	191932520.61	0.91143						
0.0			387.0	50.687		0.0												2531.65	84.567	734.8	936462.708	192868983.318	0.91143						
0.0			387.0	50.687		0.0												2532.65	84.496	736.759	941647.506	193810630.824	0.91143						
0.0			387.0	50.687		0.0												2533.65	84.425	738.732	946869.102	194757499.926	0.91143						
0.0			387.0	50.687		0.0												2534.65	84.354	740.722	952128.739	195709628.666	0.91143						
0.0			387.0	50.687		0.0												2523.65	85.128	720.176	896260.062	185519465.369	0.91143						
0.0			387.0	50.687		0.0												2563.65	82.178	803.904	1122755.878	225791710.193	0.91143						
0.0			387.0	50.687		0.0												2564.65	82.099	806.23	1129334.472	226921044.664	0.91143						
0.0			387.0	50.687		0.0												2565.65	82.019	808.565	1135963.962	228057008.626	0.91143						
0.0			354.072	46.12		0.0												2594.65	79.583	850.0	1353269.77	264136805.414	0.91143						
0.0			351.153	45.717		0.0												2595.65	79.494	850.0	1361710.247	265498515.661	0.91143						
0.0			387.0	50.687		0.0																		2237.65	99.773	460.63	191815.933	61539680.59	0.82829
0.0			387.0	50.687		0.0																		2238.1	99.755	460.84	192175.057	61626159.365	0.82829
0.0			387.0	50.687		0.0																		2239.1	99.717	461.309	193001.247	61819160.612	0.82829
0.0			387.0	50.687		0.0																		2240.1	99.678	461.779	193893.482	62013054.095	0.82829
0.0			387.0	50.687		0.0																		2241.1	99.639	462.252	194791.084	62207845.178	0.82829
0.0			387.0	50.687		0.0																		2242.1	99.601	462.726	195693.527	62403538.706	0.82829
0.0			387.0	50.687		0.0																		2243.1	99.562	463.202	196601.684	62600140.39	0.82829
0.0			387.0	50.687		0.0																		2244.1	99.523	463.68	197514.881	62797655.271	0.82829
0.0			387.0	50.687		0.0																		2245.1	99.484	464.16	198433.288	62996088.559	0.82829
0.0			356.97	46.519		0.0												2593.65	79.672	850.0	1344897.114	262783535.644	0.91143						
0.0			387.0	50.687		0.0																		2246.1	99.445	464.641	199357.347	63195445.906	0.82829
0.0			387.0	50.687		0.0																		2248.1	99.366	465.609	201221.166	63596953.464	0.82829
0.0			387.0	50.687		0.0																		2249.1	99.327	466.096	202161.242	63799114.706	0.82829
0.0			387.0	50.687		0.0																		2250.1	99.287	466.585	203106.575	64002221.281	0.82829
0.0			387.0	50.687		0.0																		2251.1	99.248	467.076	204057.788	64206279.07	0.82829
0.0			387.0	50.687		0.0																		2252.1	99.208	467.568	205014.134	64411293.204	0.82829
0.0			387.0	50.687		0.0																		2253.1	99.169	468.063	205976.267	64617269.471	0.82829
0.0			387.0	50.687		0.0																		2254.1	99.129	468.559	206943.914	64824213.385	0.82829
0.0			387.0	50.687		0.0																		2255.1	99.089	469.057	207916.915	65032130.3	0.82829
0.0			387.0	50.687		0.0																		2256.1	99.05	469.557	208895.963	65241026.263	0.82829
0.0			387.0	50.687		0.0																		2257.1	99.01	470.059	209880.297	65450906.56	0.82829
0.0			387.0	50.687		0.0																		2258.1	98.97	470.563	210870.514	65661777.074	0.82829
0.0			387.0	50.687		0.0																		2247.1	99.405	465.124	200286.392	63395732.298	0.82829
0.0			387.0	50.687		0.0												2510.65	86.011	699.39	835414.527	174238625.746	0.91143						
0.0			359.848	46.917		0.0												2592.65	79.76	850.0	1336592.116	261438638.53	0.91143						
0.0			365.541	47.704		0.0												2590.65	79.936	850.0	1320182.291	258773692.206	0.91143						
0.0			387.0	50.687		0.0												2566.65	81.94	810.91	1142646.702	229199655.329	0.91143						
0.0			387.0	50.687		0.0												2567.65	81.86	813.264	1149381.984	230349037.313	0.91143						
0.0			387.0	50.687		0.0												2568.65	81.78	815.627	1156169.409	231505206.722	0.91143						
0.0			387.0	50.687		0.0												2569.65	81.699	818.0	1163011.302	232668218.023	0.91143						
0.0			387.0	50.687		0.0												2570.65	81.619	820.382	1169907.382	233838125.406	0.91143						
0.0			387.0	50.687		0.0												2571.65	81.538	822.773	1176858.438	235014983.844	0.91143						
0.0			387.0	50.687		0.0												2572.65	81.456	825.174	1183865.314	236198849.158	0.91143						
0.0			387.0	50.687		0.0												2573.65	81.375	827.584	1190928.874	237389778.033	0.91143						
0.0			387.0	50.687		0.0												2574.65	81.293	830.004	1198049.308	238587827.341	0.91143						
0.0			387.0	50.687		0.0												2575.65	81.21	832.433	1205225.96	239793053.301	0.91143						
0.0			387.0	50.687		0.0												2576.65	81.128	834.871	1212461.463	241005514.764	0.91143						
0.0			362.705	47.312		0.0												2591.65	79.848	850.0	1328354.209	260102046.415	0.91143						
0.0			387.0	50.687		0.0												2577.65	81.045	837.313	1219755.961	242225270.724	0.91143						
0.0			387.0	50.687		0.0												2579.65	80.878	842.198	1234524.225	244686904.899	0.91143						
0.0			387.0	50.687		0.0												2580.65	80.794	844.643	1241999.067	245928903.966	0.91143						
0.0			387.0	50.687		0.0												2581.65	80.71	847.089	1249534.621	247178438.587	0.91143						
0.0			387.0	50.687		0.0												2582.65	80.625	849.536	1257132.482	248435571.069	0.91143						
0.0			384.83	50.384		0.0												2583.65	80.54	850.0	1264793.331	249700364.4	0.91143						
0.0			382.134	50.008		0.0												2584.65	80.455	850.0	1272516.506	250972880.906	0.91143						
0.0			379.418	49.63		0.0												2585.65	80.37	850.0	1280302.107	252253183.013	0.91143						
0.0			376.682	49.25		0.0												2586.65	80.284	850.0	1288150.674	253541333.687	0.91143						
0.0			373.927	48.867		0.0												2587.65	80.197	850.0	1296062.16	254837395.847	0.91143						
0.0			371.152	48.482		0.0												2588.65	80.111	850.0	1304037.394	256141433.241	0.91143						
0.0			368.356	48.094		0.0												2589.65	80.024	850.0	1312076.673	257453509.915	0.91143						
0.0			387.0	50.687		0.0												2578.65	80.962	839.755	1227109.95	243452380.674	0.91143						
0.0			387.0	50.687		0.0																		2259.1	98.93	471.069	211866.409	65873643.482	0.82829
0.0			387.0	50.687		0.0												2509.65	86.077	697.857	830648.074	173403211.219	0.91143						
0.0			387.0	50.687		0.0												2507.65	86.21	694.816	821233.809	171746641.291	0.91143						
0.0						0.0				2624.2	76.766	850.0	249.019	31.886	1794597.662	312425719.337	1.0												
0.0						0.0				2625.2	76.663	850.0	245.034	31.356	1806444.321	314232163.658	1.0												
0.0						0.0				2626.2	76.56	850.0	241.02	30.823	1818385.647	316050549.305	1.0												
0.0						0.0				2627.2	76.457	850.0	236.976	30.286	1830422.033	317880971.338	1.0												
0.0						0.0				2628.2	76.353	850.0	232.901	29.746	1842553.913	319723525.251	1.0												
0.0						0.0				2629.2	76.248	850.0	228.796	29.203	1854781.541	321578306.792	1.0												
0.0						0.0				2630.2	76.143	850.0	224.66	28.656	1867105.062	323445411.854	1.0												
0.0						0.0				2631.2	76.037	850.0	220.492	28.106	1879525.045	325324936.899	1.0												
0.0						0.0				2632.2	75.93	850.0	216.294	27.553	1892041.606	327216978.505	1.0												
0.0						0.0				2633.2	75.824	850.0	212.064	26.996	1904654.944	329121633.449	1.0												
0.0						0.0				2634.2	75.716	850.0	207.802	26.436	1917365.22	331038998.669	1.0												
0.0						0.0				2635.2	75.608	850.0	203.509	25.872	1930172.551	332969171.22	1.0												
0.0						0.0				2636.2	75.499	850.0	199.183	25.305	1943077.004	334912248.223	1.0												
0.0						0.0				2637.2	75.39	850.0	194.824	24.735	1956078.602	336868326.826	1.0												
0.0						0.0				2638.2	75.28	850.0	190.433	24.16	1969176.591	338837503.417	1.0												
0.0						0.0				2639.2	75.169	850.0	186.008	23.583	1982371.121	340819874.538	1.0												
0.0						0.0				2640.2	75.058	850.0	181.551	23.002	1995662.442	342815536.98	1.0												
0.0						0.0				2641.2	74.946	850.0	177.06	22.417	2009050.348	344824587.328	1.0												
0.0						0.0				2642.2	74.834	850.0	172.535	21.829	2022535.185	346847122.512	1.0												
0.0						0.0				2643.2	74.721	850.0	167.976	21.237	2036115.109	348883237.621	1.0												
0.0						0.0				2644.2	74.607	850.0	163.384	20.642	2049790.284	350933027.905	1.0												
0.0						0.0				2645.2	74.493	850.0	158.756	20.043	2063560.839	352996588.744	1.0												
0.0						0.0				2646.2	74.378	850.0	154.094	19.441	2077424.757	355074013.501	1.0												
0.0						0.0				2623.2	76.868	850.0	252.973	32.413	1782845.254	310631121.675	1.0												
0.0						0.0				2622.2	76.97	850.0	256.899	32.937	1771187.339	308848276.421	1.0												
0.0						0.0				2621.2	77.071	850.0	260.795	33.457	1759621.546	307077089.081	1.0												
0.0						0.0				2620.2	77.171	850.0	264.662	33.974	1748149.02	305317467.536	1.0												
0.0						0.0				2596.2	79.444	850.0	349.384	45.474	1499826.541	266323039.672	1.0												
0.0						0.0				2597.2	79.355	850.0	346.144	45.028	1508601.756	267831641.429	1.0												
0.0						0.0				2598.2	79.264	850.0	342.881	44.579	1518101.121	269349742.55	1.0												
0.0						0.0				2599.2	79.174	850.0	339.594	44.128	1527678.746	270877421.296	1.0												
0.0						0.0				2600.2	79.083	850.0	336.282	43.674	1537335.832	272414757.128	1.0												
0.0						0.0				2601.2	78.991	850.0	332.946	43.217	1547072.788	273961829.916	1.0												
0.0						0.0				2602.2	78.899	850.0	329.586	42.757	1556890.009	275518719.926	1.0												
0.0						0.0				2603.2	78.807	850.0	326.201	42.294	1566788.691	277085508.617	1.0												
0.0						0.0				2604.2	78.714	850.0	322.791	41.829	1576769.486	278662278.103	1.0												
0.0						0.0				2605.2	78.621	850.0	319.356	41.36	1586833.052	280249111.155	1.0												
0.0						0.0				2606.2	78.528	850.0	315.895	40.889	1596980.039	281846091.194	1.0												
0.0						0.0				2647.2	74.262	850.0	149.397	18.834	2091381.333	357165394.834	1.0												
0.0						0.0				2607.2	78.434	850.0	312.409	40.415	1607211.092	283453302.286	1.0												
0.0						0.0				2609.2	78.245	850.0	305.359	39.457	1627927.967	286698757.109	1.0												
0.0						0.0				2610.2	78.149	850.0	301.795	38.974	1638415.06	288337172.169	1.0												
0.0						0.0				2611.2	78.054	850.0	298.204	38.488	1648988.764	289986160.933	1.0												
0.0						0.0				2612.2	77.957	850.0	294.587	37.999	1659649.697	291645810.63	1.0												
0.0						0.0				2613.2	77.861	850.0	290.943	37.506	1670398.474	293316209.104	1.0												
0.0						0.0				2614.2	77.764	850.0	287.271	37.011	1681235.698	294997444.802	1.0												
0.0						0.0				2615.2	77.666	850.0	283.573	36.513	1692161.965	296689606.768	1.0												
0.0						0.0				2616.2	77.568	850.0	279.847	36.011	1703177.882	298392784.65	1.0												
0.0						0.0				2617.2	77.47	850.0	276.093	35.507	1714284.045	300107068.695	1.0												
0.0						0.0				2618.2	77.37	850.0	272.311	34.999	1725480.823	301832549.518	1.0												
0.0						0.0				2619.2	77.271	850.0	268.501	34.488	1736768.998	303569318.516	1.0												
0.0						0.0				2608.2	78.339	850.0	308.897	39.937	1617526.855	285070829.142	1.0												
0.0						0.0				2648.2	74.145	850.0	144.665	18.225	2105430.615	359270825.449	1.0												
0.0						0.0				2649.2	74.028	850.0	139.898	17.611	2119571.685	361390397.134	1.0												
0.0						0.0				2650.2	73.91	850.0	135.095	16.994	2133803.523	363524200.657	1.0												
0.0			387.0	50.687		0.0												2483.65	87.748	660.115	718765.502	153251417.902	0.91143						
0.0			387.0	50.687		0.0												2484.65	87.686	661.505	722691.468	153974109.37	0.91143						
0.0			387.0	50.687		0.0												2485.65	87.624	662.9	726644.606	154700753.976	0.91143						
0.0			387.0	50.687		0.0												2486.65	87.561	664.299	730625.522	155431379.498	0.91143						
0.0			387.0	50.687		0.0												2487.65	87.498	665.702	734634.501	156166013.999	0.91143						
0.0			387.0	50.687		0.0												2488.65	87.435	667.11	738671.499	156904685.498	0.91143						
0.0			387.0	50.687		0.0												2489.65	87.372	668.522	742737.234	157647422.732	0.91143						
0.0			387.0	50.687		0.0												2490.65	87.309	669.939	746831.779	158394254.511	0.91143						
0.0			387.0	50.687		0.0												2491.65	87.246	671.361	750955.439	159145209.949	0.91143						
0.0			387.0	50.687		0.0												2492.65	87.182	672.787	755108.776	159900318.725	0.91143						
0.0			387.0	50.687		0.0												2493.65	87.119	674.217	759291.825	160659610.55	0.91143						
0.0			387.0	50.687		0.0												2482.65	87.81	658.729	715134.041	152532652.4	0.91143						
0.0			387.0	50.687		0.0												2494.65	87.055	675.653	763505.162	161423115.712	0.91143						
0.0			387.0	50.687		0.0												2496.65	86.927	678.541	772024.099	162962889.011	0.91143						
0.0			387.0	50.687		0.0												2497.65	86.862	679.992	776330.519	163739219.53	0.91143						
0.0			387.0	50.687		0.0												2498.65	86.798	681.45	780668.784	164519888.314	0.91143						
0.0			387.0	50.687		0.0												2499.65	86.733	682.913	785039.406	165304927.72	0.91143						
0.0			387.0	50.687		0.0												2500.65	86.669	684.381	789442.842	166094370.562	0.91143						
0.0			387.0	50.687		0.0												2501.65	86.604	685.855	793879.558	166888250.12	0.91143						
0.0			387.0	50.687		0.0												2502.65	86.538	687.334	798350.344	167686600.464	0.91143						
0.0			387.0	50.687		0.0												2503.65	86.473	688.819	802855.429	168489455.893	0.91143						
0.0			387.0	50.687		0.0												2504.65	86.407	690.31	807395.62	169296851.512	0.91143						
0.0			387.0	50.687		0.0												2505.65	86.342	691.806	811971.844	170108823.357	0.91143						
0.0			387.0	50.687		0.0												2506.65	86.276	693.308	816584.125	170925407.482	0.91143						
0.0			387.0	50.687		0.0												2495.65	86.991	677.094	767749.2	162190864.912	0.91143						
0.0			387.0	50.687		0.0												2508.65	86.144	696.332	825921.854	172572563.145	0.91143						
0.0			387.0	50.687		0.0												2482.2	87.838	658.108	713557.052	152210842.082	0.91143						
0.0						0.0				2675.2	70.703	850.0	2.95	0.364	2507371.027	421696306.205	1.0												
0.0						0.0				2651.2	73.792	850.0	130.256	16.373	2148124.996	365672325.653	1.0												
0.0						0.0				2652.2	73.672	850.0	125.381	15.749	2162533.244	367834858.896	1.0												
0.0						0.0				2653.2	73.552	850.0	120.47	15.121	2177027.49	370011886.387	1.0												
0.0						0.0				2654.2	73.432	850.0	115.523	14.489	2191607.064	372203493.451	1.0												
0.0						0.0				2655.2	73.31	850.0	110.539	13.853	2206270.287	374409763.738	1.0												
0.0						0.0				2656.2	73.188	850.0	105.518	13.214	2221015.338	376630779.076	1.0												
0.0						0.0				2657.2	73.065	850.0	100.459	12.571	2235837.565	378866616.641	1.0												
0.0						0.0				2658.2	72.941	850.0	95.364	11.924	2250736.896	381117353.537	1.0												
0.0						0.0				2659.2	72.816	850.0	90.231	11.274	2265711.397	383383064.934	1.0												
0.0						0.0				2660.2	72.691	850.0	85.061	10.619	2280758.534	385663823.468	1.0												
0.0						0.0				2661.2	72.564	850.0	79.853	9.961	2295872.825	387959696.292	1.0												
0.0						0.0				2676.2	70.563	850.0	0.0	0.0	2522269.014	424218575.219	1.0												
0.0						0.0				2662.2	72.437	850.0	74.606	9.3	2311053.002	390270749.294	1.0												
0.0						0.0				2664.2	72.18	850.0	63.999	7.965	2341600.159	394938646.529	1.0												
0.0						0.0				2665.2	72.051	850.0	58.639	7.292	2356955.901	397295602.43	1.0												
0.0						0.0				2666.2	71.92	850.0	53.239	6.615	2372365.331	399667967.761	1.0												
0.0						0.0				2667.2	71.789	850.0	47.801	5.935	2387813.402	402055781.163	1.0												
0.0						0.0				2668.2	71.656	850.0	42.325	5.251	2402749.179	404458530.342	1.0												
0.0						0.0				2669.2	71.523	850.0	36.812	4.563	2417683.477	406876213.819	1.0												
0.0						0.0				2670.2	71.389	850.0	31.262	3.872	2432634.064	409308847.883	1.0												
0.0						0.0				2671.2	71.254	850.0	25.675	3.177	2447589.311	411756437.194	1.0												
0.0						0.0				2672.2	71.118	850.0	20.049	2.479	2462548.0	414218985.194	1.0												
0.0						0.0				2673.2	70.981	850.0	14.387	1.777	2477504.589	416696489.783	1.0												
0.0						0.0				2674.2	70.843	850.0	8.687	1.072	2492445.394	419188935.177	1.0												
0.0						0.0				2663.2	72.309	850.0	69.322	8.634	2326297.076	392597046.37	1.0												
0.0						0.0				2595.75	79.485	850.0	350.832	45.673	1496020.68	265648117.729	1.0												
0.0			387.0	50.687		0.0																		2260.1	98.89	471.576	212867.798	66086511.28	0.82829
0.0			387.0	50.687		0.0																		2262.1	98.809	472.598	214888.337	66515274.965	0.82829
0.0			387.0	50.687		0.0																		2402.1	92.381	569.051	427356.302	109746575.88	0.82829
0.0			387.0	50.687		0.0																		2403.1	92.329	570.026	429518.282	110176094.161	0.82829
0.0			387.0	50.687		0.0																		2404.1	92.277	571.006	431692.359	110607786.521	0.82829
0.0			387.0	50.687		0.0																		2405.1	92.224	571.991	433878.137	111041664.658	0.82829
0.0			387.0	50.687		0.0																		2406.1	92.172	572.981	436076.064	111477740.721	0.82829
0.0			387.0	50.687		0.0																		2407.1	92.119	573.976	438285.984	111916026.705	0.82829
0.0			387.0	50.687		0.0																		2408.1	92.067	574.975	440508.101	112356534.807	0.82829
0.0			387.0	50.687		0.0																		2409.1	92.014	575.976	442742.526	112799277.333	0.82829
0.0			387.0	50.687		0.0																		2410.1	91.961	576.981	444989.191	113244266.524	0.82829
0.0			387.0	50.687		0.0																		2411.1	91.908	577.989	447248.496	113691515.02	0.82829
0.0			387.0	50.687		0.0																		2412.1	91.855	579.0	449520.082	114141035.103	0.82829
0.0			387.0	50.687		0.0																		2413.1	91.802	580.014	451804.658	114592839.76	0.82829
0.0			387.0	50.687		0.0																		2414.1	91.748	581.031	454101.556	115046941.316	0.82829
0.0			387.0	50.687		0.0																		2415.1	91.695	582.052	456411.808	115503353.124	0.82829
0.0			387.0	50.687		0.0																		2416.1	91.641	583.075	458734.425	115962087.548	0.82829
0.0			387.0	50.687		0.0																		2417.1	91.588	584.102	461070.761	116423158.31	0.82829
0.0			387.0	50.687		0.0																		2418.1	91.534	585.132	463420.879	116886579.189	0.82829
0.0			387.0	50.687		0.0																		2419.1	91.48	586.165	465783.475	117352362.663	0.82829
0.0			387.0	50.687		0.0																		2420.1	91.426	587.202	468155.506	117820518.17	0.82829
0.0			387.0	50.687		0.0																		2421.1	91.372	588.241	470543.601	118291061.771	0.82829
0.0			387.0	50.687		0.0																		2422.1	91.318	589.284	472948.937	118764010.708	0.82829
0.0			387.0	50.687		0.0																		2423.1	91.263	590.33	475366.691	119239377.399	0.82829
0.0			387.0	50.687		0.0																		2424.1	91.209	591.38	477797.308	119717174.707	0.82829
0.0			387.0	50.687		0.0																		2401.1	92.433	568.082	425205.746	109319219.578	0.82829
0.0			387.0	50.687		0.0																		2400.1	92.485	567.117	423067.229	108894013.832	0.82829
0.0			387.0	50.687		0.0																		2399.1	92.537	566.157	420939.883	108470946.603	0.82829
0.0			387.0	50.687		0.0																		2398.1	92.589	565.203	418824.509	108050006.72	0.82829
0.0			387.0	50.687		0.0																		2374.1	93.803	543.778	371325.694	98556703.169	0.82829
0.0			387.0	50.687		0.0																		2375.1	93.753	544.611	373184.842	98929888.011	0.82829
0.0			387.0	50.687		0.0																		2376.1	93.703	545.449	375054.225	99304942.236	0.82829
0.0			387.0	50.687		0.0																		2377.1	93.654	546.292	376933.409	99681875.645	0.82829
0.0			387.0	50.687		0.0																		2378.1	93.604	547.14	378822.94	100060698.584	0.82829
0.0			387.0	50.687		0.0																		2379.1	93.554	547.994	380722.385	100441420.97	0.82829
0.0			387.0	50.687		0.0																		2380.1	93.504	548.854	382632.299	100824053.269	0.82829
0.0			387.0	50.687		0.0																		2381.1	93.454	549.718	384552.235	101208605.504	0.82829
0.0			387.0	50.687		0.0																		2382.1	93.404	550.589	386482.766	101595088.27	0.82829
0.0			387.0	50.687		0.0																		2383.1	93.354	551.464	388423.422	101983511.692	0.82829
0.0			387.0	50.687		0.0																		2384.1	93.304	552.346	390374.81	102373886.502	0.82829
0.0			387.0	50.687		0.0																		2425.1	91.155	592.432	480241.721	120197416.428	0.82829
0.0			387.0	50.687		0.0																		2385.1	93.253	553.233	392336.419	102766222.921	0.82829
0.0			387.0	50.687		0.0																		2387.1	93.152	555.022	396291.704	103556823.531	0.82829
0.0			387.0	50.687		0.0																		2388.1	93.101	555.924	398285.538	103955109.069	0.82829
0.0			387.0	50.687		0.0																		2389.1	93.051	556.83	400289.766	104355398.835	0.82829
0.0			387.0	50.687		0.0																		2390.1	93.0	557.741	402305.201	104757704.037	0.82829
0.0			387.0	50.687		0.0																		2391.1	92.949	558.657	404329.597	105162033.634	0.82829
0.0			387.0	50.687		0.0																		2392.1	92.898	559.578	406365.166	105568398.8	0.82829
0.0			387.0	50.687		0.0																		2393.1	92.846	560.503	408414.458	105976813.257	0.82829
0.0			387.0	50.687		0.0																		2394.1	92.795	561.433	410475.627	106387288.885	0.82829
0.0			387.0	50.687		0.0																		2395.1	92.744	562.368	412545.719	106799834.604	0.82829
0.0			387.0	50.687		0.0																		2396.1	92.692	563.308	414627.533	107214462.137	0.82829
0.0			387.0	50.687		0.0																		2397.1	92.641	564.253	416720.073	107631182.21	0.82829
0.0			387.0	50.687		0.0																		2386.1	93.203	554.125	394308.906	103160531.827	0.82829
0.0			387.0	50.687		0.0																		2426.1	91.1	593.488	482700.544	120680116.971	0.82829
0.0			387.0	50.687		0.0																		2427.1	91.045	594.548	485173.231	121165290.203	0.82829
0.0			387.0	50.687		0.0																		2428.1	90.99	595.61	487660.714	121652950.917	0.82829
0.0			387.0	50.687		0.0																		2457.1	89.348	627.816	566705.348	136946872.811	0.82829
0.0			387.0	50.687		0.0																		2458.1	89.289	628.978	569694.849	137516567.66	0.82829
0.0			387.0	50.687		0.0																		2459.1	89.231	630.143	572703.621	138089271.28	0.82829
0.0			387.0	50.687		0.0																		2460.1	89.172	631.312	575731.57	138665002.85	0.82829
0.0			387.0	50.687		0.0																		2461.1	89.113	632.484	578778.334	139243781.185	0.82829
0.0			387.0	50.687		0.0																		2462.1	89.054	633.66	581847.053	139825628.237	0.82829
0.0			387.0	50.687		0.0																		2463.1	88.995	634.84	584937.111	140410565.348	0.82829
0.0			387.0	50.687		0.0																		2464.1	88.936	636.023	588045.982	140998611.33	0.82829
0.0			387.0	50.687		0.0																		2465.1	88.876	637.21	591175.461	141589786.791	0.82829
0.0			387.0	50.687		0.0																		2466.1	88.817	638.401	594325.679	142184112.47	0.82829
0.0			387.0	50.687		0.0																		2467.1	88.757	639.596	597496.873	142781609.343	0.82829
0.0			387.0	50.687		0.0																		2456.1	89.406	626.658	563735.189	136380167.463	0.82829
0.0			387.0	50.687		0.0																		2468.1	88.697	640.794	600689.306	143382298.649	0.82829
0.0			387.0	50.687		0.0																		2470.1	88.577	643.201	607138.361	144593340.011	0.82829
0.0			387.0	50.687		0.0																		2471.1	88.517	644.411	610395.445	145203735.455	0.82829
0.0			387.0	50.687		0.0																		2472.1	88.456	645.624	613674.501	145817409.957	0.82829
0.0			387.0	50.687		0.0																		2473.1	88.396	646.841	616975.826	146434385.783	0.82829
0.0			387.0	50.687		0.0																		2474.1	88.335	648.062	620299.383	147054685.165	0.82829
0.0			387.0	50.687		0.0																		2475.1	88.274	649.287	623645.645	147678330.81	0.82829
0.0			387.0	50.687		0.0																		2476.1	88.213	650.515	627014.662	148305345.472	0.82829
0.0			387.0	50.687		0.0																		2477.1	88.152	651.748	630406.658	148935752.13	0.82829
0.0			387.0	50.687		0.0																		2478.1	88.091	652.984	633822.017	149569574.147	0.82829
