x, y
112.91819360383312, 0.00011063563141003579
112.60609997574468, 0.0004410321071809609
112.29400634765626, 0.000837507878106071
111.74784249850151, 0.0012009440014540886
111.4357488704131, 0.0009366268208373485
111.04563183530256, 0.0007053492877977009
110.65551480019202, 0.001035745763568626
110.57749139316991, 0.0013991818869166436
110.4214445791257, 0.0017956576578417537
110.18737435805939, 0.0021590937811897712
109.95330413699305, 0.0025225299045377888
109.79725732294885, 0.0028859660278858063
109.56318710188253, 0.0032494021512338243
109.40714028783832, 0.003612838274581842
109.09504665974988, 0.003910195102775674
108.70492962463935, 0.004273631226123692
108.0807423684625, 0.004537948406740432
107.61260192632986, 0.004273631226123692
107.37853170526354, 0.0040093140455069514
106.988414670153, 0.0038110761600443966
106.83236785610879, 0.004207551930969507
106.75434444908669, 0.004637067349471709
106.75434444908669, 0.00503354312039682
106.67632104206459, 0.0054300188913219295
106.59829763504247, 0.005793455014669947
106.52027422802037, 0.0061899307855950575
106.52027422802037, 0.00661944620409726
106.44225082099827, 0.00701592197502237
106.44225082099827, 0.007445437393524572
106.36422741397615, 0.007874952812026775
106.36422741397615, 0.008304468230528978
106.36422741397615, 0.008700944001454087
106.28620400695405, 0.00913045941995629
106.20818059993194, 0.009493895543304308
106.20818059993194, 0.009857331666652326
106.13015719290983, 0.01018772814242325
106.05213378588773, 0.010551164265771268
105.89608697184352, 0.010914600389119285
105.7400401577993, 0.011178917569736026
105.42794652971088, 0.010716362503656731
105.27189971566666, 0.010419005675462898
105.19387630864456, 0.010022529904537789
105.03782949460035, 0.009626054133612678
104.95980608757823, 0.009196538715110475
104.88178268055613, 0.008800062944185366
104.88178268055613, 0.008436626820837349
104.80375927353403, 0.008073190697489331
104.80375927353403, 0.007676714926564221
104.72573586651191, 0.00728023915563911
104.64771245948981, 0.0069168030322910926
104.64771245948981, 0.006520327261365982
104.56968905246771, 0.006090811842863779
104.4916656454456, 0.005661296424361577
104.41364223842349, 0.005264820653436467
104.41364223842349, 0.004868344882511357
104.41364223842349, 0.004504908759163339
104.33561883140138, 0.0040753933406611365
104.25759542437928, 0.003711957217313119
104.17957201735717, 0.0033485210939651015
104.10154861033506, 0.002985084970617084
104.02352520331296, 0.002654688494846159
103.94550179629086, 0.0023573316666523265
