x, y
6171.4084369218535, 89.9806191930582
6202.869182331945, 89.78458015286193
6233.288289907385, 89.58049852020886
6263.7073974828245, 89.3764168875558
6294.126505058264, 89.17233525490275
6324.545612633704, 88.96825362224968
6351.584819367428, 88.76417198959662
6382.003926942868, 88.56009035694356
6412.423034518308, 88.3560087242905
6439.462241252031, 88.15192709163743
6469.881348827472, 87.94784545898438
6500.300456402911, 87.74376382633132
6527.339663136636, 87.53968219367826
6557.758770712075, 87.33560056102519
6591.557779129231, 87.13151892837213
6625.356787546386, 86.92743729571907
6659.155795963541, 86.62131484673948
6692.954804380696, 86.31519239775989
6723.373911956136, 86.11111076510683
6753.793019531576, 85.80498831612724
6787.592027948731, 85.49886586714764
6818.011135524171, 85.29478423449459
6845.050342257895, 85.09070260184151
6872.089548991619, 84.78458015286193
6899.128755725344, 84.58049852020886
6929.547863300783, 84.27437607122927
6966.726772559654, 83.96825362224968
6993.765979293378, 83.76417198959662
7017.425285185387, 83.45804954061703
7041.084591077395, 83.25396790796397
7064.743896969404, 83.04988627531091
7091.783103703128, 82.74376382633132
7118.822310436853, 82.53968219367826
7142.4816163288615, 82.23355974469867
7169.520823062585, 81.92743729571907
7196.56002979631, 81.62131484673948
7223.5992365300335, 81.31519239775989
7254.018344105474, 81.0090699487803
7281.057550839198, 80.7029474998007
7311.476658414638, 80.29478423449459
7341.895765990077, 79.88662096918846
7372.690532710583, 79.5351472192881
7399.729739444308, 79.12698395398199
7430.148847019747, 78.71882068867586
7463.9478554369025, 78.20861660704321
7497.746863854058, 77.69841252541056
7528.165971429497, 77.18820844377791
7561.964979846653, 76.67800436214524
7592.384087422092, 76.1678002805126
7626.1830958392475, 75.65759619887994
7656.602203414688, 75.04535130092076
7687.021310990127, 74.5351472192881
7714.060517723851, 74.02494313765546
7741.099724457576, 73.41269823969627
7774.898732874731, 72.80045334173708
7808.697741291886, 72.08616762745137
7833.108159181251, 71.5646253313337
7860.147365914976, 70.95238043337453
7887.186572648699, 70.34013553541534
7914.225779382424, 69.72789063745616
7941.264986116148, 69.11564573949697
7964.924292008157, 68.40136002521126
7991.963498741881, 67.68707431092554
8019.002705475605, 67.07482941296637
8046.04191220933, 66.25850288235411
8069.701218101338, 65.5442171680684
8093.360523993347, 64.72789063745616
8120.399730727071, 63.91156410684391
8144.059036619079, 63.09523757623167
8167.718342511089, 62.278911045619424
8191.377648403097, 61.46258451500717
8208.277152611674, 60.64625798439493
8231.936458503684, 59.829931453782685
8252.966975551333, 58.87755102040816
8273.246380601626, 57.95918367346939
8293.52578565192, 57.04081632653061
8310.425289860497, 56.12244897959184
8327.324794069074, 55.10204081632653
8347.604199119367, 54.183673469387756
8361.123802486229, 53.26530612244898
8378.023306694808, 52.244897959183675
8398.3027117451, 51.12244897959184
8415.20221595368, 50
8425.341918478825, 48.9795918367347
8442.241422687403, 47.95918367346939
8455.761026054264, 46.93877551020408
8465.90072857941, 45.816326530612244
8479.420331946272, 44.79591836734694
8489.56003447142, 43.673469387755105
8503.079637838282, 42.6530612244898
8509.839439521713, 41.63265306122449
8519.97914204686, 40.60090668347417
8526.73894373029, 39.58049852020886
8536.878646255438, 38.56009035694356
8543.638447938869, 37.53968219367825
8550.3982496223, 36.519274030412944
8557.15805130573, 35.39682505082111
8563.917852989161, 34.376416887555806
8570.677654672592, 33.458049540617026
8574.057555514308, 32.29025081712373
8580.817357197739, 31.16780183753189
8580.817357197739, 30.14739367426658
8584.197258039454, 29.024944694674744
8587.57715888117, 28.00453653140944
8590.957059722885, 27.086169184470663
8594.3369605646, 26.16780183753189
8594.3369605646, 25.249434490593114
8594.3369605646, 24.229026327327805
8597.716861406316, 23.2086181640625
8597.716861406316, 22.188210000797195
8601.096762248031, 21.26984265385842
8601.096762248031, 20.249434490593114
8601.096762248031, 19.229026327327805
8604.476663089747, 18.253964793925384
8601.096762248031, 17.233556630660075
8604.476663089747, 16.11110765106824
8604.476663089747, 15.294781120455996
8604.476663089747, 14.274372957190689
8604.476663089747, 13.151923977598852
8604.476663089747, 12.029474998007016
8604.476663089747, 11.00906683474171
8604.476663089747, 9.886617855149872
8607.856563931464, 8.764168875558036
8607.856563931464, 7.641719895966199
8607.856563931464, 6.621311732700893
8607.856563931464, 5.600903569435586
8607.856563931464, 4.682536222496811
8607.856563931464, 3.7641688755580356
8607.856563931464, 2.641719895966199
8609.3585816334, 1.8594111228475765
8609.3585816334, 0.9410437759088011
8609.3585816334, 0.22675806162308673
