#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.1.5 ) ----
#                                      ESA 2018
#
#                         final state of demising objects
#-------------------------------------------------------------------------------
# Filename      : demiseData.txt
# RunID         : PySara
# Content       : This file lists the demising objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  2654.650          80.174      8.561     51.560            7.070        19196.594      2.547      0.000      0.000    0.01528   25.09184  affcab05-139a-442a-8b0a-ec193dead5bf  BEG2
  2654.650          80.174      8.561     51.560            7.070        19196.594      2.547      0.000      0.000    0.01528   25.09184  c1252870-a411-47c8-95a1-dbe40cce3180  BEG3
  2654.650          80.174      8.561     51.560            7.070        19196.594      2.547      0.000      0.000    0.01528   25.09184  1407897e-78f2-4365-9835-6364215ae2b7  BEG4
  2682.650          77.500      8.359     53.348            6.986        19394.763      1.135      0.000      0.000    0.00592   24.68897  97fcac61-844e-4acc-9ea6-1c12a219162e  T4S
  2699.650          75.629      8.234     54.417            6.895        19513.371      1.114      0.000      0.000    0.00321   24.29161  3b71e707-35dd-4ca9-b649-37d51d847ecf  EAIM
  2702.650          75.372      8.210     54.616            6.910        19535.371      1.058      0.000      0.000    0.00263   24.33573  5b7fd01c-6f9b-4cbb-b4c4-96dce1078b32  SADM1
  2691.650          76.897      8.288     53.959            7.078        19462.510      1.273      0.000      0.000    0.00483   24.99034  5201153f-409f-43e2-abae-d0dee08085a2  SADM2
  2679.650          78.491      8.371     53.241            7.244        19382.822      1.276      0.000      0.000    0.00651   25.64065  b731e1c5-a432-4435-aa99-04119a660a18  Battery1
  2679.650          78.491      8.371     53.241            7.244        19382.822      1.276      0.000      0.000    0.00651   25.64065  80a2fb28-bc6e-4799-be4b-8d3040131be0  Battery2
  2679.650          78.491      8.371     53.241            7.244        19382.822      1.276      0.000      0.000    0.00651   25.64065  5d8e095f-d464-428d-89f6-5d85ce0f2c51  Battery3
  2679.650          78.491      8.371     53.241            7.244        19382.822      1.276      0.000      0.000    0.00651   25.64065  76656e3e-2c2e-4ef5-979c-3b02b44161f3  Battery4
  2679.650          78.491      8.371     53.241            7.244        19382.822      1.276      0.000      0.000    0.00651   25.64065  be8502f9-6a4b-46ba-b664-dc7d82b03c4c  Battery5
  2668.650          79.359      8.454     52.519            7.235        19302.810      0.871      0.000      0.000    0.00123   25.64144  f0fbe910-c363-454d-9f20-7a5a05e2622f  IFring
  2750.200          70.465      7.832     57.682            6.892        19875.944      1.340      0.000      0.000    0.00031   23.94499  bdeb6a36-12d0-4fe9-bdef-1f6faab885a0  PLM
  2799.750          61.942      7.469     60.438            5.041        20182.684      1.364      0.000      0.000    0.00078   16.51155  1d92482f-0fca-4932-9a63-40c4d90fb4b3  MHS-MPU
  2792.750          63.405      7.515     60.097            5.461        20144.754      1.645      0.000      0.000    0.00112   18.12237  ff76ff82-3840-4368-baea-8470e11c3029  ASCATEPC1
  2792.750          63.405      7.515     60.097            5.461        20144.754      1.645      0.000      0.000    0.00112   18.12237  e7625e32-79e6-4f4b-9ef6-c035d7bed5a3  ASCATEPC2
  2806.750          60.397      7.428     60.737            4.405        20216.003      1.245      0.000      0.000    0.00056   14.23656  d0ee71ee-faa1-4c64-a562-a3738a93e4ad  PMC1
  2806.750          60.397      7.428     60.737            4.405        20216.003      1.245      0.000      0.000    0.00056   14.23656  f8ada8b9-06d4-40cd-bd74-3312fce12e78  PMC2
  2808.750          59.899      7.405     60.903            4.868        20234.538      1.569      0.000      0.000    0.00044   15.63750  74ad233a-a069-427e-8467-3e6a119838ac  PDU1
  2808.750          59.899      7.405     60.903            4.868        20234.538      1.569      0.000      0.000    0.00044   15.63750  abfb6e52-d8cf-4641-a0b0-5e40edc0f564  PDU2
  2810.750          59.472      7.405     60.902            4.092        20234.467      1.216      0.000      0.000    0.00044   13.11709  4b32fec7-9f57-4649-8284-3d1fdfc20d90  RTU
  2799.750          61.936      7.460     60.498            5.537        20189.442      1.513      0.000      0.000    0.00063   18.11296  0cd08834-81c1-4576-8c86-fa265f3a8f04  SARP-3
  2800.750          61.719      7.455     60.536            5.388        20193.593      1.205      0.000      0.000    0.00066   17.59289  bbf22be4-2b2e-485c-afb6-40ee990bc60c  IASI-DPS
  2799.750          61.940      7.460     60.505            5.578        20190.211      1.133      0.000      0.000    0.00065   18.24465  2820083a-a07a-4a45-8a91-ae1aeb026ab8  IASI-IMS
  2797.750          62.467      7.494     60.249            4.052        20161.637      2.661      0.000      0.000    0.00088   13.40465  2a0f1756-d739-4be5-acfb-5c98c1ec6d8a  DPU-SEM
  2805.750          60.597      7.422     60.782            5.163        20220.989      1.364      0.000      0.000    0.00038   16.68644  40ced179-61ac-4157-b67b-e5818d785545  PCU
  2808.750          59.908      7.400     60.942            5.115        20238.897      1.903      0.000      0.000    0.00039   16.42288  1fb5a24d-822d-4b03-b7c8-707b45f03a62  TCU
  2811.750          59.186      7.383     61.069            4.883        20253.024      1.456      0.000      0.000    0.00036   15.58143  fbcc29ad-1536-4009-a797-ba57fa6a25ae  SSR
  2809.750          59.727      7.413     60.844            4.022        20227.942      1.131      0.000      0.000    0.00047   12.92778  8b0371d9-fcd1-4ee4-8979-f4d5247cd70f  NIU
  2800.750          61.717      7.455     60.540            5.427        20194.060      1.496      0.000      0.000    0.00060   17.71778  6b158017-2221-41d5-91de-cdad33f7fe5c  ADCS-RPU
  2797.750          62.377      7.484     60.322            4.982        20169.811      2.443      0.000      0.000    0.00076   16.39356  7dd6bb48-d93d-49a2-af82-86768fa7cf69  ADCS-TXU
  2805.750          60.763      7.447     60.593            3.517        20200.026      1.194      0.000      0.000    0.00070   11.44355  a4291dde-6a9e-492c-8841-36b2c33bf895  GRAS-GEU
  2791.750          63.605      7.521     60.052            5.563        20139.724      1.579      0.000      0.000    0.00112   18.48825  da9d6c91-6d62-4349-a53f-1129d18d391d  ASCATDPU1
  2791.750          63.605      7.521     60.052            5.563        20139.724      1.579      0.000      0.000    0.00112   18.48825  9fb93baf-13b0-4ec7-8df1-da5d96a39ac6  ASCATDPU2
